gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000117543	DPH5						1804				1	1804
ENSG00000117569	PTBP2			2896	1927		1041				3	1954.66666666667
ENSG00000117592	PRDX6	858	2127	1652							3	1545.66666666667
ENSG00000117593	DARS2		2365								1	2365
ENSG00000117598	PLPPR5	1848									1	1848
ENSG00000117600	PLPPR4				895						1	895
ENSG00000117602	RCAN3				2547						1	2547
ENSG00000117614	SYF2		2837						829		2	1833
ENSG00000117616	RSRP1	1411	1462	1083	776		1353	586	549		7	1031.42857142857
ENSG00000117620	SLC35A3		2112								1	2112
ENSG00000117625	RCOR3		1700		2063						2	1881.5
ENSG00000117632	STMN1		245		182		658	341		36	5	292.4
ENSG00000117640	MTFR1L		3315								1	3315
ENSG00000117691	NENF	769	2195		783		860	157			5	952.8
ENSG00000117697	NSL1				1530						1	1530
ENSG00000117707	PROX1	2125									1	2125
ENSG00000117713	ARID1A				2243						1	2243
ENSG00000117748	RPA2		1432								1	1432
ENSG00000117751	PPP1R8	2086									1	2086
ENSG00000117791	MARC2									497	1	497
ENSG00000117862	TXNDC12							2126			1	2126
ENSG00000117868	ESYT2			1717							1	1717
ENSG00000117899	MESD		1131	1430	788		220	308			5	775.4
ENSG00000117906	RCN2		1349	2534	302		606		647		5	1087.6
ENSG00000117984	CTSD		2404								1	2404
ENSG00000118007	STAG1					568		939			2	753.5
ENSG00000118058	KMT2A		2273								1	2273
ENSG00000118096	IFT46	2116		2634					199		3	1649.66666666667
ENSG00000118160	SLC8A2							1024		690	2	857
ENSG00000118162	KPTN						1674				1	1674
ENSG00000118181	RPS25	346	849	312	318	313	1843	869		127	8	622.125
ENSG00000118200	CAMSAP2				2488						1	2488
ENSG00000118217	ATF6					546					1	546
ENSG00000118257	NRP2		2681		280			1252			3	1404.33333333333
ENSG00000118271	TTR	167	33	542	65	74	126	8	766		8	222.625
ENSG00000118276	B4GALT6						1945				1	1945
ENSG00000118307	CASC1	2249									1	2249
ENSG00000118363	SPCS2	1448	2392	1461	2040			2304		727	6	1728.66666666667
ENSG00000118402	ELOVL4	1811									1	1811
ENSG00000118418	HMGN3	1387	970	1061	759						4	1044.25
ENSG00000118432	CNR1	839		936	1849					707	4	1082.75
ENSG00000118473	SGIP1								476		1	476
ENSG00000118482	PHF3		1583	2041							2	1812
ENSG00000118492	ADGB			1659							1	1659
ENSG00000118495	PLAGL1		1449								1	1449
ENSG00000118496	FBXO30		3162								1	3162
ENSG00000118503	TNFAIP3		2473								1	2473
ENSG00000118515	SGK1	1505			1567						2	1536
ENSG00000118518	RNF146		916								1	916
ENSG00000118523	CCN2	428	118	343	81	521	166	635	80		8	296.5
ENSG00000118564	FBXL5		2315								1	2315
ENSG00000118579	MED28		2706								1	2706
ENSG00000118680	MYL12B	1844					1795	546	221		4	1101.5
ENSG00000118689	FOXO3				818			1722			2	1270
ENSG00000118690	ARMC2			1603							1	1603
ENSG00000118702	GHRH	5	5	18	6	2	15	11	1	9	9	8
ENSG00000118705	RPN2		2880								1	2880
ENSG00000118733	OLFM3	642	423		1592		1326	683			5	933.2
ENSG00000118762	PKD2			2784	1897						2	2340.5
ENSG00000118777	ABCG2		2730	3043							2	2886.5
ENSG00000118785	SPP1	26	22	13	25	51	138	24	57	78	9	48.2222222222222
ENSG00000118804	STBD1			861				1235			2	1048
ENSG00000118816	CCNI			1901	2357			2193			3	2150.33333333333
ENSG00000118849	RARRES1	1585	3565								2	2575
ENSG00000118855	MFSD1	1416		2193							2	1804.5
ENSG00000118873	RAB3GAP2	2210	511	1680			1810	1493	941		6	1440.83333333333
ENSG00000118894	EEF2KMT							1577			1	1577
ENSG00000118922	KLF12	1647									1	1647
ENSG00000118939	UCHL3		2180								1	2180
ENSG00000118946	PCDH17		1047	895	765			1968		106	5	956.2
ENSG00000118971	CCND2			2172	2386						2	2279
ENSG00000118985	ELL2	900	1943	2140	806		68	187			6	1007.33333333333
ENSG00000118997	DNAH7	752		558	2751						3	1353.66666666667
ENSG00000119013	NDUFB3	1412									1	1412
ENSG00000119042	SATB2	1860		2177							2	2018.5
ENSG00000119048	UBE2B		719	1833	1621	482	216	1216	403		7	927.142857142857
ENSG00000119125	GDA				1086						1	1086
ENSG00000119138	KLF9		2587	2983							2	2785
ENSG00000119139	TJP2	1276		1261				657			3	1064.66666666667
ENSG00000119147	ECRG4	263		316	1745						3	774.666666666667
ENSG00000119231	SENP5	1126									1	1126
ENSG00000119242	CCDC92						2001	500			2	1250.5
ENSG00000119280	C1orf198	829									1	829
ENSG00000119314	PTBP3		2989								1	2989
ENSG00000119318	RAD23B		938	2256	1302		1268				4	1441
ENSG00000119328	ABITRAM	1569									1	1569
ENSG00000119333	WDR34	1819			838						2	1328.5
ENSG00000119335	SET	1847			1542						2	1694.5
ENSG00000119383	PTPA		2108		2585						2	2346.5
ENSG00000119396	RAB14	2012	3093		1813		1854				4	2193
ENSG00000119397	CNTRL			2100							1	2100
ENSG00000119401	TRIM32		3291								1	3291
ENSG00000119402	FBXW2						1798				1	1798
ENSG00000119403	PHF19	1733		1812			1685				3	1743.33333333333
ENSG00000119421	NDUFA8			2188							1	2188
ENSG00000119446	RBM18		3549								1	3549
ENSG00000119471	HSDL2			1179							1	1179
ENSG00000119523	ALG2						1959		870		2	1414.5
ENSG00000119541	VPS4B		596				1238	292	420		4	636.5
ENSG00000119574	ZBTB45								888		1	888
ENSG00000119596	YLPM1	1396									1	1396
ENSG00000119599	DCAF4		3085								1	3085
ENSG00000119632	IFI27L2		2354		1504						2	1929
ENSG00000119636	BBOF1	1148									1	1148
ENSG00000119638	NEK9				919						1	919
ENSG00000119640	ACYP1				1522						1	1522
ENSG00000119650	IFT43	1567	1749	1617	1573		817				5	1464.6
ENSG00000119655	NPC2	681		2257					627		3	1188.33333333333
ENSG00000119661	DNAL1			1980							1	1980
ENSG00000119682	AREL1		2792								1	2792
ENSG00000119684	MLH3		3121								1	3121
ENSG00000119699	TGFB3		1150		816	607					3	857.666666666667
ENSG00000119703	ZC2HC1C	2146									1	2146
ENSG00000119705	SLIRP	2155		2359	1916		1235	1745	724		6	1689
ENSG00000119725	ZNF410					162					1	162
ENSG00000119729	RHOQ				1576						1	1576
ENSG00000119760	SUPT7L		1268								1	1268
ENSG00000119777	TMEM214						791	2115			2	1453
ENSG00000119782	FKBP1B		2104		2802		1934				3	2280
ENSG00000119801	YPEL5	2221	676		561			1220			4	1169.5
ENSG00000119820	YIPF4		1844		997		1113				3	1318
ENSG00000119862	LGALSL			2084							1	2084
ENSG00000119866	BCL11A			1224	936		1852			232	4	1061
ENSG00000119888	EPCAM	688	576	1154	2055		1091	966			6	1088.33333333333
ENSG00000119899	SLC17A5		2571	2408				699			3	1892.66666666667
ENSG00000119900	OGFRL1			2027				1861			2	1944
ENSG00000119906	SLF2			1121	1407			1977		557	4	1265.5
ENSG00000119917	IFIT3	1678		832			677	236			4	855.75
ENSG00000119929	CUTC	2187	2638								2	2412.5
ENSG00000119938	PPP1R3C				1988	596	1786				3	1456.66666666667
ENSG00000119946	CNNM1				822						1	822
ENSG00000119950	MXI1			1289							1	1289
ENSG00000119973	PRLHR		136	2194	107		1336				4	943.25
ENSG00000119977	TCTN3			998							1	998
ENSG00000119979	DENND10		2411	2888							2	2649.5
ENSG00000120008	WDR11		3359					1815			2	2587
ENSG00000120051	CFAP58			878							1	878
ENSG00000120053	GOT1	589	1077	1439		146		1286			5	907.4
ENSG00000120063	GNA13	2041		3071							2	2556
ENSG00000120129	DUSP1	369		143	1517		263				4	573
ENSG00000120137	PANK3		3506					2049			2	2777.5
ENSG00000120156	TEK						1196				1	1196
ENSG00000120158	RCL1		2566								1	2566
ENSG00000120159	CAAP1		1524	2425							2	1974.5
ENSG00000120162	MOB3B	2135									1	2135
ENSG00000120251	GRIA2	1765	290		443		209		270		5	595.4
ENSG00000120253	NUP43		2927								1	2927
ENSG00000120256	LRP11	1693			2477						2	2085
ENSG00000120262	CCDC170	187		321							2	254
ENSG00000120265	PCMT1	517	1026	901			1861	558	405	140	7	772.571428571429
ENSG00000120306	CYSTM1			2338							1	2338
ENSG00000120324	PCDHB10			2446							1	2446
ENSG00000120327	PCDHB14		940								1	940
ENSG00000120437	ACAT2		1987					1292			2	1639.5
ENSG00000120438	TCP1	2127		1850			783		524		4	1321
ENSG00000120457	KCNJ5		3131	2325							2	2728
ENSG00000120458	MSANTD2				1676						1	1676
ENSG00000120509	PDZD11	1800		1548							2	1674
ENSG00000120526	NUDCD1		2100								1	2100
ENSG00000120533	ENY2							1090			1	1090
ENSG00000120549	KIAA1217	1997		2217							2	2107
ENSG00000120685	PROSER1	1256									1	1256
ENSG00000120686	UFM1		1394		2109						2	1751.5
ENSG00000120688	WBP4								857		1	857
ENSG00000120694	HSPH1	1131		648	951	31	382	283			6	571
ENSG00000120705	ETF1		2458	1333							2	1895.5
ENSG00000120708	TGFBI			2347							1	2347
ENSG00000120727	PAIP2		1107	2605	471						3	1394.33333333333
ENSG00000120738	EGR1	1250		471		76					3	599
ENSG00000120742	SERP1								894		1	894
ENSG00000120756	PLS1		2893								1	2893
ENSG00000120800	UTP20		2510								1	2510
ENSG00000120805	ARL1		2524								1	2524
ENSG00000120833	SOCS2		288		685						2	486.5
ENSG00000120860	WASHC3	1703	3167		2517		1265	718			5	1874
ENSG00000120885	CLU	16	26	32	18	55	54	27	201	222	9	72.3333333333333
ENSG00000120913	PDLIM2	1759									1	1759
ENSG00000120915	EPHX2			1774							1	1774
ENSG00000120925	RNF170		3117	2774							2	2945.5
ENSG00000120948	TARDBP		2592								1	2592
ENSG00000120992	LYPLA1		1477					2125	949		3	1517
ENSG00000121022	COPS5						1496				1	1496
ENSG00000121039	RDH10	414	227	203	511			1229		213	6	466.166666666667
ENSG00000121057	AKAP1		3425								1	3425
ENSG00000121058	COIL		1523								1	1523
ENSG00000121064	SCPEP1				2329		1132	1284			3	1581.66666666667
ENSG00000121067	SPOP		3584								1	3584
ENSG00000121068	TBX2			2510							1	2510
ENSG00000121073	SLC35B1		1769		2325						2	2047
ENSG00000121207	LRAT				1465					35	2	750
ENSG00000121274	TENT4B							1052			1	1052
ENSG00000121310	ECHDC2	1855		2652							2	2253.5
ENSG00000121390	PSPC1		662				1273				2	967.5
ENSG00000121406	ZNF549									621	1	621
ENSG00000121410	A1BG	1866									1	1866
ENSG00000121413	ZSCAN18		1132	950	444		444	1505	259		6	789
ENSG00000121440	PDZRN3	1034	1951								2	1492.5
ENSG00000121481	RNF2		3261								1	3261
ENSG00000121486	TRMT1L							1067			1	1067
ENSG00000121578	B4GALT4	1384					1638	1354			3	1458.66666666667
ENSG00000121653	MAPK8IP1		2633		2608		1080				3	2107
ENSG00000121680	PEX16				2413			1781			2	2097
ENSG00000121691	CAT	1219	3588	899							3	1902
ENSG00000121716	PILRB		967	1425			534				3	975.333333333333
ENSG00000121741	ZMYM2	2261	3409	2531	2716			1344			5	2452.2
ENSG00000121742	GJB6			1911				1178	538		3	1209
ENSG00000121749	TBC1D15			2031	1238						2	1634.5
ENSG00000121753	ADGRB2						1450				1	1450
ENSG00000121766	ZCCHC17						1938				1	1938
ENSG00000121769	FABP3	1501		2143	2775			1597		134	5	1630
ENSG00000121774	KHDRBS1		2474	1464	1451	291	1901	1280			6	1476.83333333333
ENSG00000121858	TNFSF10						373				1	373
ENSG00000121871	SLITRK3			1962							1	1962
ENSG00000121879	PIK3CA							1965			1	1965
ENSG00000121898	CPXM2			2015	1339						2	1677
ENSG00000121900	TMEM54	853		2752							2	1802.5
ENSG00000121904	CSMD2		1239	2001	668		362			296	5	913.2
ENSG00000121905	HPCA	1117		2779				2101			3	1999
ENSG00000121931	LRIF1					125					1	125
ENSG00000121940	CLCC1							1064			1	1064
ENSG00000121957	GPSM2							1479			1	1479
ENSG00000121966	CXCR4				2501						1	2501
ENSG00000121989	ACVR2A				1924						1	1924
ENSG00000122012	SV2C		2519	2003	1145		367	464	329	18	7	977.857142857143
ENSG00000122026	RPL21	584	508	162	1857	183	556	719			7	652.714285714286
ENSG00000122034	GTF3A		1864								1	1864
ENSG00000122042	UBL3				735		562				2	648.5
ENSG00000122068	FYTTD1						1045				1	1045
ENSG00000122085	MTERF4							1672			1	1672
ENSG00000122126	OCRL		2294	2666	985			732			4	1669.25
ENSG00000122203	KIAA1191		1094				897				2	995.5
ENSG00000122218	COPA		1344					1639			2	1491.5
ENSG00000122257	RBBP6					245				710	2	477.5
ENSG00000122359	ANXA11								333		1	333
ENSG00000122378	PRXL2A						1836				1	1836
ENSG00000122406	RPL5		135	1686	152		1044	2143	826	377	7	909
ENSG00000122417	ODF2L			1126	2789						2	1957.5
ENSG00000122420	PTGFR	825						1654	250		3	909.666666666667
ENSG00000122490	SLC66A2							2243	619		2	1431
ENSG00000122507	BBS9			1824							1	1824
ENSG00000122515	ZMIZ2		1745								1	1745
ENSG00000122545	SEPTIN7		2362	2880				989			3	2077
ENSG00000122547	EEPD1			2430							1	2430
ENSG00000122550	KLHL7	1562			2078						2	1820
ENSG00000122565	CBX3		3559	751	1593		615				4	1629.5
ENSG00000122566	HNRNPA2B1		785	1120	856		803				4	891
ENSG00000122574	WIPF3	2040					726	1078			3	1281.33333333333
ENSG00000122584	NXPH1	1706	172	496	179		1587	245	503	575	8	682.875
ENSG00000122585	NPY	21	29	12	28	91	134	34	18	25	9	43.5555555555556
ENSG00000122641	INHBA	1405		231			22	49			4	426.75
ENSG00000122642	FKBP9								457	423	2	440
ENSG00000122674	CCZ1		2797								1	2797
ENSG00000122679	RAMP3	1626	122	1935	209					468	5	872
ENSG00000122692	SMU1		3476								1	3476
ENSG00000122694	GLIPR2		2254								1	2254
ENSG00000122733	PHF24	1504			1951						2	1727.5
ENSG00000122735	DNAI1			800							1	800
ENSG00000122741	DCAF10			2998							1	2998
ENSG00000122756	CNTFR			1525							1	1525
ENSG00000122786	CALD1		2598								1	2598
ENSG00000122862	SRGN		651		1912						2	1281.5
ENSG00000122863	CHST3	2124				225					2	1174.5
ENSG00000122873	CISD1	502	1547		1970		780				4	1199.75
ENSG00000122884	P4HA1	1389		2260							2	1824.5
ENSG00000122966	CIT		897	2819							2	1858
ENSG00000122970	IFT81			2573	981						2	1777
ENSG00000123064	DDX54		3336					1288			2	2312
ENSG00000123066	MED13L		2563								1	2563
ENSG00000123091	RNF11	1125			1186		841		585		4	934.25
ENSG00000123094	RASSF8		2975								1	2975
ENSG00000123095	BHLHE41						346	1849			2	1097.5
ENSG00000123096	SSPN						1834				1	1834
ENSG00000123104	ITPR2	2010					1371				2	1690.5
ENSG00000123106	CCDC91						1467				1	1467
ENSG00000123119	NECAB1		1269	3014	564		1800		553	107	6	1217.83333333333
ENSG00000123124	WWP1		2122								1	2122
ENSG00000123143	PKN1		1390								1	1390
ENSG00000123144	TRIR		772							496	2	634
ENSG00000123154	WDR83		3195								1	3195
ENSG00000123178	SPRYD7		2897					995			2	1946
ENSG00000123179	EBPL		3039	2817			1651				3	2502.33333333333
ENSG00000123191	ATP7B				1794						1	1794
ENSG00000123240	OPTN	1235	1158	1779			352	509			5	1006.6
ENSG00000123243	ITIH5		2171								1	2171
ENSG00000123349	PFDN5	477	631		1800						3	969.333333333333
ENSG00000123353	ORMDL2	2092									1	2092
ENSG00000123358	NR4A1	384		955							2	669.5
ENSG00000123360	PDE1B		1668		1284						2	1476
ENSG00000123384	LRP1	553		816			723				3	697.333333333333
ENSG00000123395	ATG101								616		1	616
ENSG00000123416	TUBA1B	97	1166	93	157	28	337	1882		124	8	485.5
ENSG00000123444	KBTBD4		2160								1	2160
ENSG00000123472	ATPAF1						1900				1	1900
ENSG00000123496	IL13RA2	1493	193	715	514			971			5	777.2
ENSG00000123545	NDUFAF4							2223			1	2223
ENSG00000123560	PLP1	17	12	16	4	22	16	4	30	28	9	16.5555555555556
ENSG00000123562	MORF4L2	755	359	272	226		127	276		505	7	360
ENSG00000123595	RAB9A		3546				1694	1897			3	2379
ENSG00000123612	ACVR1C	425	491	242	1788	346		315	304		7	558.714285714286
ENSG00000123636	BAZ2B				1137					544	2	840.5
ENSG00000123643	SLC36A1						748				1	748
ENSG00000123684	LPGAT1								547		1	547
ENSG00000123689	G0S2			2770							1	2770
ENSG00000123739	PLA2G12A		3240								1	3240
ENSG00000123815	COQ8B					619					1	619
ENSG00000123836	PFKFB2			2190	2397			1356			3	1981
ENSG00000123901	GPR83	400		2379			450		320	461	5	802
ENSG00000123908	AGO2		1171	1965							2	1568
ENSG00000123933	MXD4				2590			1234			2	1912
ENSG00000123977	DAW1	417		490							2	453.5
ENSG00000123983	ACSL3		3418								1	3418
ENSG00000123989	CHPF				2380						1	2380
ENSG00000123992	DNPEP			2854							1	2854
ENSG00000123999	INHA				1235		1457				2	1346
ENSG00000124006	OBSL1				1680		995				2	1337.5
ENSG00000124098	FAM210B	596	184	523	245		1427	1073	799		7	692.428571428571
ENSG00000124126	PREX1				1497						1	1497
ENSG00000124140	SLC12A5	444	1427	1301	2306			740			5	1243.6
ENSG00000124145	SDC4		2001		1009		690				3	1233.33333333333
ENSG00000124160	NCOA5				2242						1	2242
ENSG00000124172	ATP5F1E	548	173	916	168	493	135	297	366		8	387
ENSG00000124177	CHD6		3071								1	3071
ENSG00000124181	PLCG1		721				1249				2	985
ENSG00000124191	TOX2				669						1	669
ENSG00000124193	SRSF6		1196	933	970		969	1352			5	1084
ENSG00000124194	GDAP1L1	2216			2346						2	2281
ENSG00000124198	ARFGEF2		3566								1	3566
ENSG00000124201	ZNFX1	1489		2216							2	1852.5
ENSG00000124209	RAB22A		1618								1	1618
ENSG00000124222	STX16		2729		1247						2	1988
ENSG00000124225	PMEPA1	2226	2175	2212			113	124			5	1370
ENSG00000124237	C20orf85	544		1541							2	1042.5
ENSG00000124249	KCNK15							1488			1	1488
ENSG00000124299	PEPD		2361		1174			707			3	1414
ENSG00000124302	CHST8		902	2029	1042					364	4	1084.25
ENSG00000124357	NAGK		1889					792			2	1340.5
ENSG00000124374	PAIP2B		2627					1609			2	2118
ENSG00000124380	SNRNP27	1622			2152						2	1887
ENSG00000124406	ATP8A1	1386	1812		559			1859			4	1404
ENSG00000124422	USP22			1697	858		1107	1350	519		5	1106.2
ENSG00000124440	HIF3A							1726	830		2	1278
ENSG00000124444	ZNF576					277					1	277
ENSG00000124459	ZNF45			1679							1	1679
ENSG00000124486	USP9X						1152	1215			2	1183.5
ENSG00000124496	TRERF1		2920		1829					233	3	1660.66666666667
ENSG00000124507	PACSIN1	1273		884							2	1078.5
ENSG00000124535	WRNIP1						1629	2194			2	1911.5
ENSG00000124541	RRP36		3524								1	3524
ENSG00000124570	SERPINB6						958				1	958
ENSG00000124614	RPS10	331		1373	588			643			4	733.75
ENSG00000124702	KLHDC3				2222						1	2222
ENSG00000124733	MEA1				1856				369		2	1112.5
ENSG00000124749	COL21A1		867	439	586						3	630.666666666667
ENSG00000124762	CDKN1A	1597				93					2	845
ENSG00000124766	SOX4				379				347		2	363
ENSG00000124772	CPNE5	2058	3332	3033							3	2807.66666666667
ENSG00000124783	SSR1		1213		506			1841			3	1186.66666666667
ENSG00000124788	ATXN1				2480						1	2480
ENSG00000124789	NUP153		1928								1	1928
ENSG00000124802	EEF1E1		3285		2434		823	669			4	1802.75
ENSG00000124813	RUNX2		2670		2315						2	2492.5
ENSG00000124831	LRRFIP1		2836								1	2836
ENSG00000124920	MYRF	936	612	433	536			235			5	550.4
ENSG00000124935	SCGB1D2	296		534							2	415
ENSG00000124942	AHNAK	1644	636	1560	576		1693	946			6	1175.83333333333
ENSG00000125037	EMC3		1560								1	1560
ENSG00000125124	BBS2			1326							1	1326
ENSG00000125144	MT1G	78	874	89	653		405	373	303	517	8	411.5
ENSG00000125148	MT2A	10	69	20	118	24	232	42	396	336	9	138.555555555556
ENSG00000125166	GOT2		2737					1081			2	1909
ENSG00000125170	DOK4								468		1	468
ENSG00000125249	RAP2A		1688		2239		1930				3	1952.33333333333
ENSG00000125257	ABCC4		1950								1	1950
ENSG00000125266	EFNB2	1058		225	707		163			541	5	538.8
ENSG00000125285	SOX21						1791				1	1791
ENSG00000125304	TM9SF2		1843		726		1130				3	1233
ENSG00000125354	SEPTIN6			2460							1	2460
ENSG00000125355	TMEM255A		1876		1157		985		638		4	1164
ENSG00000125356	NDUFA1								373		1	373
ENSG00000125375	DMAC2L						1069				1	1069
ENSG00000125398	SOX9	993		639	2034		848				4	1128.5
ENSG00000125445	MRPS7	1628						910			2	1269
ENSG00000125450	NUP85									591	1	591
ENSG00000125458	NT5C		3062	1689					289		3	1680
ENSG00000125459	MSTO1			2785							1	2785
ENSG00000125462	C1orf61	121	60	81	71	293	120	51	637		8	179.25
ENSG00000125503	PPP1R12C				2766		1416		414		3	1532
ENSG00000125505	MBOAT7		383	1765			1589		283		4	1005
ENSG00000125510	OPRL1	1634									1	1634
ENSG00000125520	SLC2A4RG			2792			1393	998			3	1727.66666666667
ENSG00000125534	PPDPF	394	424	1082	2115		1286	579			6	980
ENSG00000125630	POLR1B		1898								1	1898
ENSG00000125648	SLC25A23		2096								1	2096
ENSG00000125652	ALKBH7	1803									1	1803
ENSG00000125657	TNFSF9									516	1	516
ENSG00000125675	GRIA3	1485		1799							2	1642
ENSG00000125691	RPL23	981	2014		243		937		802		5	995.4
ENSG00000125730	C3		1969	2204	2505	442	328	629	846	238	8	1145.125
ENSG00000125743	SNRPD2		979	2487	1899		1023	726	400		6	1252.33333333333
ENSG00000125746	EML2				1869			1930			2	1899.5
ENSG00000125755	SYMPK						1229				1	1229
ENSG00000125775	SDCBP2						1733				1	1733
ENSG00000125779	PANK2				2101	342					2	1221.5
ENSG00000125814	NAPB	509		1140	2609			2277			4	1633.75
ENSG00000125821	DTD1				2045						1	2045
ENSG00000125826	RBCK1							1025			1	1025
ENSG00000125827	TMX4	623	787	274	772			1181			5	727.4
ENSG00000125834	STK35									312	1	312
ENSG00000125835	SNRPB	1684									1	1684
