Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000056097,ZFR,156,0.62118,146,0.51339,78,-0.4621,90,-0.2740,80,-0.4220,89,-0.2683,108,0.02983,132,0.42496,50,-1.1311,92,-0.2173
ENSG00000113387,SUB1,175,-1.0933,230,-0.6810,290,-0.3301,300,-0.3000,523,0.59929,444,0.33531,422,0.25525,461,0.49131,504,0.53991,92,-2.0461
ENSG00000113407,TARS,31,-0.6136,68,0.59006,21,-1.2208,38,-0.3362,60,0.37299,34,-0.5137,46,-0.0354,44,-0.1108,50,0.09798,92,1.07604
ENSG00000242110,AMACR,18,-0.9485,11,-1.6107,18,-0.9679,19,-0.8918,35,0.05946,25,-0.4601,56,0.79637,32,-0.1117,50,0.62238,92,1.65155
ENSG00000082196,C1QTNF3,52,0.92249,28,-0.0692,6,-2.3367,19,-0.7119,9,-1.6366,17,-0.7758,35,0.31595,16,-0.9740,50,0.87669,92,1.93915
ENSG00000113456,RAD1,7,-2.0544,17,-0.8545,12,-1.3341,17,-0.8766,35,0.23579,30,0.00215,29,-0.0663,28,-0.1423,50,0.81111,92,1.86434
ENSG00000113460,BRIX1,26,-0.1014,35,0.37749,18,-0.6828,14,-1.0472,25,-0.1295,9,-1.6414,18,-0.6428,19,-0.6441,50,0.94914,92,2.02238
ENSG00000168724,DNAJC21,41,0.08507,26,-0.6112,32,-0.2788,34,-0.2019,31,-0.3601,26,-0.6228,16,-1.3578,41,0.09905,50,0.39694,92,1.40162
ENSG00000113494,PRLR,0,-11.314,0,-7.9693,13,-3.3481,5,-4.6659,2,-5.7061,0,-7.6508,2,-5.5880,84,-0.7005,50,-1.3737,1290,5.52865
ENSG00000152582,SPEF2,2,-3.4941,4,-2.4606,13,-0.8210,13,-0.8328,10,-1.1933,12,-0.9740,16,-0.5233,22,-0.0274,50,1.30382,92,2.43994
ENSG00000164187,LMBRD2,44,-0.7869,25,-1.6018,93,0.38160,63,-0.2570,98,0.45707,64,-0.2042,104,0.55123,85,0.29190,50,-0.5748,92,0.36116
ENSG00000152620,NADK2,90,0.85208,30,-0.8819,9,-2.5591,71,0.52098,36,-0.6053,42,-0.3584,46,-0.2012,50,-0.1000,50,-0.0841,92,0.88038
ENSG00000079215,SLC1A3,174,-1.0140,199,-0.8133,69,-2.3731,476,0.60445,105,-1.7647,246,-0.4873,340,0.00880,722,1.69522,50,-2.8386,92,-1.9568
ENSG00000285967,NIPBL-DT,21,-0.1012,19,-0.2316,15,-0.6653,13,-0.9413,15,-0.6440,9,-1.3743,14,-0.7002,12,-1.1318,50,1.27568,92,2.40611
ENSG00000164190,NIPBL,37,0.12221,47,0.49446,9,-1.9632,36,0.07457,15,-1.1899,41,0.28727,25,-0.4902,19,-1.0205,50,0.60502,92,1.63215
ENSG00000197603,CPLANE1,18,-0.7346,13,-1.2566,1,-5.0003,21,-0.5984,15,-1.0255,36,0.26200,24,-0.3116,33,0.19532,50,0.80966,92,1.86270
ENSG00000113569,NUP155,7,-1.9292,14,-0.8456,27,0.09143,18,-0.5787,24,-0.0718,14,-0.8443,30,0.25704,12,-1.3064,50,1.09804,92,2.19548
ENSG00000082068,WDR70,6,-1.6540,12,-0.7610,0,-6.2236,10,-1.0129,16,-0.3301,10,-0.9467,8,-1.3664,14,-0.5898,50,1.51198,92,2.69461
ENSG00000113594,LIFR,144,1.10622,106,0.59621,11,-2.7883,96,0.48024,29,-1.3907,53,-0.4905,45,-0.7390,75,0.05277,50,-0.5705,92,0.36564
ENSG00000164327,RICTOR,37,-0.0103,79,1.22449,15,-1.2910,29,-0.3908,37,-0.0028,24,-0.6518,13,-1.5316,25,-0.6976,50,0.48258,92,1.49607
ENSG00000113638,TTC33,7,-2.6773,30,-0.6478,30,-0.6537,35,-0.4566,39,-0.2514,52,0.19394,50,0.12746,59,0.48595,50,0.14022,92,1.12168
ENSG00000132356,PRKAA1,31,-0.5124,47,0.14990,78,0.95429,33,-0.4405,52,0.28382,33,-0.4288,47,0.14058,21,-1.1949,50,0.23685,92,1.22653
ENSG00000145592,RPL37,2635,1.80125,1305,0.59030,520,-0.8404,971,0.13025,398,-1.2408,1305,0.59114,613,-0.5924,947,0.09630,50,-4.2618,92,-3.3888
ENSG00000182836,PLCXD3,11,-2.2666,6,-3.0460,0,-7.6333,47,-0.1971,63,0.25545,113,1.21458,75,0.52800,63,0.31258,50,-0.0950,92,0.86868
ENSG00000083720,OXCT1,41,-1.1147,38,-1.2395,109,0.37219,64,-0.4900,101,0.24671,57,-0.6336,108,0.35940,131,0.85694,50,-0.8206,92,0.10447
ENSG00000205765,C5orf51,31,-0.1048,37,0.16841,9,-1.9462,26,-0.4015,33,-0.0054,44,0.45588,19,-0.8444,21,-0.7638,50,0.64942,92,1.68183
ENSG00000198865,CCDC152,14,-0.6702,31,0.48177,7,-1.5934,8,-1.6432,1,-3.9847,13,-0.8262,17,-0.4367,17,-0.4959,50,1.29867,92,2.43374
ENSG00000250722,SELENOP,970,1.81516,2133,3.57539,142,-1.2785,163,-1.1398,45,-2.9605,138,-1.3148,65,-2.4229,105,-1.9135,50,-2.7995,92,-1.9173
ENSG00000172262,ZNF131,14,-0.7749,16,-0.6028,29,0.29949,11,-1.2078,8,-1.5600,18,-0.4343,8,-1.5577,17,-0.5909,50,1.20925,92,2.32678
ENSG00000177453,NIM1K,10,-1.1022,4,-2.4223,0,-6.2793,13,-0.7712,21,0.06672,17,-0.2582,8,-1.3086,13,-0.7677,50,1.44440,92,2.61102
ENSG00000112972,HMGCS1,64,-1.5349,52,-1.8417,242,0.48267,187,0.08115,471,1.61183,219,0.32742,184,0.05022,189,0.11362,50,-1.9029,92,-1.0083
ENSG00000172239,PAIP1,75,-0.1199,114,0.53973,64,-0.3669,62,-0.4346,89,0.15072,69,-0.2504,94,0.23245,94,0.28166,50,-0.7324,92,0.19628
ENSG00000248092,NNT-AS1,44,0.20060,52,0.47431,15,-1.3995,44,0.24845,24,-0.6951,30,-0.3877,43,0.17595,20,-1.1061,50,0.42029,92,1.42732
ENSG00000112992,NNT,22,-1.2672,27,-0.9478,42,-0.2900,56,0.18404,65,0.39791,41,-0.3038,52,0.05585,51,0.00951,50,-0.0072,92,0.96274
ENSG00000112996,MRPS30,12,-1.4865,36,0.11321,21,-0.7394,23,-0.6463,33,-0.0402,32,-0.0860,14,-1.3061,35,0.04250,50,0.61850,92,1.64722
ENSG00000272335,AC093297.2,15,-0.4460,16,-0.3710,0,-6.2347,11,-0.9259,13,-0.6400,7,-1.4501,9,-1.1704,12,-0.8978,50,1.49937,92,2.67894
ENSG00000164588,HCN1,0,-9.2761,0,-9.7532,17,-0.8974,20,-0.6911,8,-1.9985,36,0.21000,14,-1.1885,49,0.92828,50,0.75687,92,1.80282
ENSG00000151883,PARP8,9,-1.7189,3,-3.1103,44,0.64902,9,-1.7246,31,0.10217,16,-0.9260,31,0.11545,27,-0.1138,50,0.87300,92,1.93493
ENSG00000016082,ISL1,1,-4.4504,1,-4.9441,0,-6.9105,9,-1.8838,55,0.86619,26,-0.3433,62,1.04150,37,0.29175,50,0.70248,92,1.74143
ENSG00000152684,PELO,1,-4.3866,8,-1.8680,17,-0.7064,19,-0.5510,40,0.60428,13,-1.1245,37,0.45892,19,-0.5981,50,0.97376,92,2.05080
ENSG00000164172,MOCS2,71,-0.3023,65,-0.4479,48,-0.8915,77,-0.1871,102,0.25622,85,-0.0290,117,0.46862,114,0.53319,50,-0.8323,92,0.09222
ENSG00000164258,NDUFS4,63,-0.4268,109,0.43108,76,-0.1393,55,-0.6802,108,0.41308,75,-0.1557,74,-0.1765,108,0.50644,50,-0.7723,92,0.15468
ENSG00000178996,SNX18,57,0.54544,92,1.33073,31,-0.4092,25,-0.7961,9,-2.1249,33,-0.3010,27,-0.6002,28,-0.6443,50,0.33812,92,1.33708
ENSG00000067248,DHX29,27,-0.1071,41,0.51282,0,-5.3964,23,-0.4137,32,0.12219,8,-1.8746,21,-0.4854,22,-0.5419,50,0.84341,92,1.90113
ENSG00000039123,MTREX,47,-0.0033,32,-0.5841,27,-0.8211,36,-0.4628,47,-0.0127,90,1.03438,42,-0.1851,38,-0.3748,50,0.09388,92,1.07161
ENSG00000067113,PLPP1,85,0.51678,158,1.56513,60,-0.0331,31,-1.0976,71,0.22511,24,-1.3836,62,0.03308,44,-0.6021,50,-0.3029,92,0.64759
ENSG00000177058,SLC38A9,13,-0.9118,23,-0.0028,8,-1.6038,8,-1.6857,9,-1.3355,20,-0.2379,18,-0.3871,18,-0.4588,50,1.23630,92,2.35900
ENSG00000134352,IL6ST,262,1.05556,181,0.44922,60,-1.2391,135,-0.0156,84,-0.7481,253,0.99581,172,0.36663,116,-0.2944,50,-1.5093,92,-0.6062
ENSG00000062194,GPBP1,56,-0.6156,132,0.71123,97,0.21984,78,-0.1202,70,-0.2824,109,0.41264,81,-0.0526,83,-0.0202,50,-0.7891,92,0.13724
ENSG00000145632,PLK2,1,-3.5924,4,-2.3429,22,0.01051,10,-1.2651,1,-3.7521,3,-2.6785,11,-1.0594,26,0.32367,50,1.36358,92,2.51222
ENSG00000152932,RAB3C,6,-5.6170,6,-5.5183,145,-0.9895,221,-0.3844,762,1.67985,273,-0.0273,412,0.62638,475,1.11667,50,-2.5542,92,-1.6694
ENSG00000113448,PDE4D,5,-2.5644,16,-0.9055,6,-2.4141,22,-0.4991,37,0.31480,33,0.17169,35,0.24984,24,-0.4197,50,0.81444,92,1.86813
ENSG00000164182,NDUFAF2,34,-0.9136,37,-0.7904,48,-0.4043,42,-0.6540,76,0.31013,73,0.24805,96,0.67958,74,0.31995,50,-0.3359,92,0.61263
ENSG00000188725,SMIM15,54,0.68957,35,0.02532,6,-2.6166,33,-0.1073,22,-0.6816,28,-0.3550,32,-0.1140,23,-0.7448,50,0.57336,92,1.59684
ENSG00000130449,ZSWIM6,51,0.25034,83,1.04879,13,-1.7862,36,-0.3100,30,-0.5413,28,-0.6699,33,-0.3950,37,-0.2992,50,0.23140,92,1.22060
ENSG00000068796,KIF2A,37,-0.1893,48,0.20119,37,-0.1973,37,-0.2183,55,0.41233,26,-0.7523,29,-0.5819,34,-0.4053,50,0.26521,92,1.25742
ENSG00000086189,DIMT1,18,-0.7391,45,0.66050,5,-2.5040,13,-1.2975,31,0.06459,18,-0.7193,25,-0.2480,25,-0.3317,50,0.83833,92,1.89534
ENSG00000086200,IPO11,8,-1.6681,24,-0.1330,27,0.02791,17,-0.6481,35,0.46952,22,-0.2736,13,-1.0412,11,-1.4296,50,1.04512,92,2.13363
ENSG00000164197,RNF180,16,-0.7487,10,-1.4745,9,-1.6516,14,-1.0439,22,-0.3070,21,-0.3610,17,-0.7169,29,0.11924,50,0.97968,92,2.05765
ENSG00000153006,SREK1IP1,36,0.18259,48,0.61754,39,0.27720,25,-0.4191,18,-0.8736,12,-1.5111,7,-2.2146,23,-0.6049,50,0.68874,92,1.72597
ENSG00000153015,CWC27,24,-0.4331,32,-0.0151,7,-2.2502,33,0.04267,32,0.02598,17,-0.9221,34,0.09562,20,-0.7790,50,0.71453,92,1.75501
ENSG00000113593,PPWD1,11,-0.9475,13,-0.7537,7,-1.6683,9,-1.3285,13,-0.7764,7,-1.5929,13,-0.6950,18,-0.3131,50,1.37376,92,2.52461
ENSG00000113595,TRIM23,24,-1.3045,70,0.33389,28,-1.0574,35,-0.7587,62,0.15149,83,0.61442,64,0.18947,63,0.21871,50,-0.1815,92,0.77649
ENSG00000113597,TRAPPC13,19,-1.1263,43,0.09598,13,-1.6675,28,-0.6253,52,0.36853,32,-0.3577,48,0.24919,42,0.04070,50,0.32083,92,1.31815
ENSG00000197860,SGTB,30,-0.9950,22,-1.4527,41,-0.5045,55,-0.0568,118,1.17270,78,0.48001,68,0.26798,45,-0.4347,50,-0.2009,92,0.75581
ENSG00000123213,NLN,29,-0.0664,37,0.30838,9,-1.8542,20,-0.6752,37,0.30381,20,-0.6546,44,0.58479,13,-1.4440,50,0.78194,92,1.83122
ENSG00000112851,ERBIN,342,2.09091,181,0.95202,42,-1.3117,117,0.27534,25,-2.0401,151,0.64827,45,-1.2245,46,-1.3220,50,-1.0488,92,-0.1323
ENSG00000153914,SREK1,48,0.10358,45,0.01289,33,-0.4517,41,-0.1592,33,-0.4564,30,-0.5871,63,0.53133,35,-0.4332,50,0.18029,92,1.16508
ENSG00000069020,MAST4,14,-1.6901,9,-2.3626,83,1.06318,33,-0.4377,38,-0.1893,56,0.40692,46,0.12127,35,-0.3697,50,0.23995,92,1.22991
ENSG00000145675,PIK3R1,94,0.81406,91,0.77267,0,-7.2697,64,0.22765,30,-0.9361,67,0.28389,31,-0.9114,49,-0.2536,50,-0.1748,92,0.78359
ENSG00000145740,SLC30A5,13,-1.2496,29,-0.0862,22,-0.5105,15,-1.0958,27,-0.1920,19,-0.7149,40,0.42253,24,-0.4123,50,0.80476,92,1.85713
ENSG00000134056,MRPS36,32,-0.9493,52,-0.2182,28,-1.1461,52,-0.2351,88,0.59557,53,-0.1917,88,0.58913,65,0.15040,50,-0.2865,92,0.66498
ENSG00000134058,CDK7,10,-1.6647,13,-1.2991,32,0.08293,14,-1.1643,28,-0.1223,25,-0.2765,30,-0.0239,28,-0.1315,50,0.80618,92,1.85874
ENSG00000085231,AK6,30,-0.8831,40,-0.4290,81,0.65467,40,-0.4652,47,-0.2039,43,-0.3277,37,-0.5551,65,0.36370,50,-0.0966,92,0.86696
ENSG00000273841,TAF9,19,-2.1589,38,-1.1497,106,0.41675,62,-0.4634,153,1.00562,66,-0.3266,103,0.37286,103,0.45816,50,-0.7430,92,0.18521
ENSG00000152942,RAD17,20,-0.8141,29,-0.2565,23,-0.6154,15,-1.3251,47,0.49934,37,0.13492,22,-0.6430,32,-0.1340,50,0.59456,92,1.62047
ENSG00000145734,BDP1,44,0.27535,17,-1.1833,15,-1.3131,44,0.27496,26,-0.5472,30,-0.3114,30,-0.3160,30,-0.3776,50,0.47377,92,1.48632
ENSG00000131844,MCCC2,26,-0.4387,36,0.06403,34,-0.0218,27,-0.3847,28,-0.3155,19,-0.8623,14,-1.3345,31,-0.1908,50,0.60186,92,1.62862
ENSG00000164326,CARTPT,6,-4.4994,2,-5.7776,7,-4.1652,42,-1.7470,11,-3.5740,7,-4.2088,138,0.12002,420,3.38630,50,-1.4071,92,-0.5014
ENSG00000131711,MAP1B,668,-0.7945,595,-0.9701,887,-0.3631,1348,0.31903,2871,1.55626,1670,0.63392,1699,0.66181,911,-0.3792,671,-0.7876,92,-3.7086
ENSG00000113048,MRPS27,14,-1.5143,34,-0.2273,17,-1.2568,43,0.12392,54,0.48791,23,-0.8215,22,-0.9108,41,0.07575,50,0.36509,92,1.36664
ENSG00000049883,PTCD2,9,-1.4007,13,-0.8312,15,-0.6286,5,-2.3436,24,0.05171,29,0.34782,25,0.09015,12,-1.1292,50,1.22836,92,2.34953
ENSG00000083312,TNPO1,75,-0.5588,71,-0.6527,65,-0.7783,69,-0.7343,67,-0.7479,49,-1.1949,37,-1.6186,61,-1.0119,635,3.28275,92,-0.2584
ENSG00000145741,BTF3,314,0.12338,353,0.30795,221,-0.4253,149,-1.0784,226,-0.3881,202,-0.5605,241,-0.2908,221,-0.4944,1166,2.42016,92,-1.7347
ENSG00000164331,ANKRA2,10,-1.6641,27,-0.1334,10,-1.5809,22,-0.4850,35,0.24899,16,-0.9669,35,0.25088,23,-0.4660,50,0.81897,92,1.87328
ENSG00000171617,ENC1,8,-3.4469,6,-3.8024,26,-1.7994,51,-0.8575,53,-0.7503,106,0.31685,84,-0.0459,200,1.91069,50,-0.8370,92,0.08733
ENSG00000049860,HEXB,16,-1.5473,17,-1.4033,17,-1.4043,35,-0.3701,50,0.19226,44,-0.0168,55,0.32965,54,0.40164,50,0.19641,92,1.18258
ENSG00000164347,GFM2,11,-1.4346,15,-0.9488,30,0.04142,11,-1.4736,34,0.24603,14,-1.0790,15,-1.0236,31,0.13795,50,0.86759,92,1.92875
ENSG00000164346,NSA2,158,0.81713,129,0.48135,120,0.36303,73,-0.4476,88,-0.1225,57,-0.7796,109,0.21966,96,0.01216,50,-0.9709,92,-0.0515
ENSG00000198780,FAM169A,17,-1.9865,27,-1.3416,27,-1.3366,57,-0.2216,69,0.07276,91,0.52731,90,0.51212,91,0.64744,50,-0.4072,92,0.53736
ENSG00000113161,HMGCR,11,-2.8300,12,-2.7931,72,-0.1063,60,-0.4154,160,1.17753,113,0.59021,80,0.04576,99,0.47583,50,-0.6650,92,0.26669
ENSG00000113163,CERT1,19,-1.8864,50,-0.4750,108,0.73141,55,-0.3465,95,0.53145,101,0.63374,63,-0.1255,65,-0.0808,50,-0.4650,92,0.47641
ENSG00000122008,POLK,21,-0.2127,39,0.71761,0,-6.5225,18,-0.4705,18,-0.4297,13,-0.9881,6,-1.9498,14,-0.9492,50,1.15175,92,2.25866
ENSG00000122012,SV2C,5,-4.8158,4,-4.9602,0,-8.9344,135,0.03692,945,3.86647,85,-0.6745,246,1.00053,7,-4.5246,50,-1.4612,92,-0.5569
ENSG00000164252,AGGF1,35,-0.5017,32,-0.6362,83,0.84044,37,-0.4432,48,-0.0222,43,-0.1883,53,0.13629,41,-0.3113,50,0.04160,92,1.01528
ENSG00000132846,ZBED3,45,0.63724,86,1.75694,36,0.29760,13,-1.3391,9,-1.8150,22,-0.4431,10,-1.6643,4,-2.9589,50,0.81819,92,1.87239
ENSG00000113231,PDE8B,12,-2.4230,13,-2.3744,62,-0.0734,58,-0.1840,63,-0.0385,69,0.09925,107,0.80462,85,0.54456,50,-0.3883,92,0.55730
ENSG00000164253,WDR41,11,-1.4763,27,-0.1403,15,-1.0372,26,-0.2313,51,0.84857,16,-0.9442,21,-0.5217,18,-0.8732,50,0.80915,92,1.86211
ENSG00000171540,OTP,0,-8.6551,0,-8.9154,400,2.26085,94,-0.2324,94,-0.2140,193,0.93633,332,1.89680,17,-2.9696,50,-1.1547,92,-0.2416
ENSG00000171530,TBCA,190,-0.7328,164,-0.9537,371,0.29898,251,-0.3355,425,0.51997,235,-0.4105,429,0.53473,356,0.28692,508,0.81055,92,-1.8134
ENSG00000132842,AP3B1,43,0.39762,40,0.27387,9,-1.8736,27,-0.3080,32,-0.0649,28,-0.2349,30,-0.1566,17,-1.1018,50,0.65241,92,1.68518
ENSG00000245556,SCAMP1-AS1,26,0.28510,19,-0.2183,25,0.18547,12,-0.9050,12,-0.9036,2,-3.0522,7,-1.7055,9,-1.5237,50,1.34642,92,2.49140
ENSG00000085365,SCAMP1,55,-1.8230,71,-1.4367,135,-0.4855,108,-0.8729,203,0.14501,239,0.40418,223,0.29755,176,-0.0935,640,2.12196,92,-1.0613
ENSG00000145685,LHFPL2,47,1.00140,3,-2.9745,3,-2.8947,19,-0.4473,12,-1.1123,10,-1.3865,27,0.09871,14,-0.9419,50,1.11848,92,2.21948
ENSG00000152409,JMY,26,-0.5092,24,-0.6138,34,-0.0758,42,0.23948,30,-0.2960,29,-0.3329,30,-0.2916,24,-0.7209,50,0.51025,92,1.52671
ENSG00000152413,HOMER1,3,-2.7093,4,-2.4753,0,-6.4772,27,0.22692,8,-1.6316,22,-0.1241,13,-0.9335,21,-0.2464,50,1.20558,92,2.32242
ENSG00000164329,TENT2,20,-0.3269,31,0.30178,37,0.58915,10,-1.4755,11,-1.1668,10,-1.3171,6,-2.0246,17,-0.7223,50,1.10624,92,2.20511
ENSG00000177034,MTX3,15,-1.1508,20,-0.7016,28,-0.2201,25,-0.3759,20,-0.7169,27,-0.2837,16,-1.0374,33,0.04246,50,0.70601,92,1.74541
ENSG00000113296,THBS4,8,-2.4529,16,-1.4407,22,-1.0517,47,0.14601,12,-1.8968,40,-0.1049,27,-0.7396,67,0.88501,50,0.22831,92,1.21724
ENSG00000164300,SERINC5,70,0.88402,162,2.40324,1,-5.1095,25,-0.7836,14,-1.5584,15,-1.4842,8,-2.3003,21,-1.1361,50,0.34064,92,1.33984
ENSG00000039319,ZFYVE16,75,0.53928,169,1.95191,13,-2.0517,42,-0.4060,26,-1.0988,39,-0.4632,39,-0.4860,35,-0.7427,50,-0.0894,92,0.87469
ENSG00000249042,AC008771.1,0,-6.4704,8,-1.7707,3,-3.2142,16,-0.9086,23,-0.2808,22,-0.3215,38,0.48753,31,0.18919,50,0.95052,92,2.02397
ENSG00000189127,ANKRD34B,0,-7.1536,0,-9.5674,18,-0.6247,8,-1.9311,2,-3.4897,2,-3.7590,3,-2.9836,57,1.63299,50,0.97089,92,2.04748
ENSG00000228716,DHFR,32,0.25987,31,0.20814,16,-0.7671,22,-0.3283,24,-0.2018,12,-1.1978,10,-1.4993,14,-1.1088,50,0.96373,92,2.03921
ENSG00000113318,MSH3,24,0.03264,16,-0.6156,4,-2.3605,12,-1.0602,25,0.10477,29,0.32300,10,-1.2623,10,-1.3522,50,1.21667,92,2.33560
ENSG00000113319,RASGRF2,41,0.29525,46,0.46934,28,-0.3142,22,-0.7003,6,-2.4612,18,-0.9776,11,-1.6420,36,0.08623,50,0.60248,92,1.62931
ENSG00000145687,SSBP2,26,-1.7789,46,-0.9191,68,-0.3393,66,-0.4290,97,0.20703,171,1.12901,142,0.81752,94,0.18747,50,-0.8038,92,0.12194
ENSG00000186468,RPS23,1777,1.59874,1083,0.74927,636,-0.0987,666,-0.0298,363,-0.9570,634,-0.1050,591,-0.2137,752,0.19709,50,-3.8513,92,-2.9766
ENSG00000174695,TMEM167A,89,-0.2368,104,0.01556,115,0.16896,116,0.20536,165,0.74395,158,0.67238,104,0.01275,78,-0.5109,50,-1.0942,92,-0.1791
ENSG00000038427,VCAN,177,2.42214,43,-0.0076,22,-1.0415,41,-0.1186,6,-2.8019,42,-0.0551,18,-1.3527,12,-2.1032,50,0.21694,92,1.20487
ENSG00000164176,EDIL3,623,0.85402,1529,2.50596,105,-1.8761,154,-1.3862,78,-2.3132,151,-1.3435,82,-2.2408,253,-0.6593,1028,1.72460,92,-2.0739
ENSG00000127184,COX7C,634,-0.4337,545,-0.6658,895,0.09932,824,-0.0321,979,0.24100,790,-0.0946,972,0.23016,1168,0.65529,50,-4.1615,900,0.10895
ENSG00000145715,RASA1,5,-2.9609,23,-0.8982,11,-2.0508,30,-0.5530,45,0.09938,28,-0.6363,48,0.18091,63,0.79104,50,0.25661,92,1.24805
ENSG00000134480,CCNH,27,-0.8850,58,0.27159,52,0.11274,38,-0.4186,59,0.28956,47,-0.0508,46,-0.0914,42,-0.2663,50,0.04726,92,1.02136
ENSG00000247828,TMEM161B-AS1,24,-0.8079,37,-0.1273,24,-0.8145,29,-0.5276,47,0.22815,28,-0.5601,33,-0.3289,44,0.17472,50,0.33585,92,1.33460
ENSG00000245526,LINC00461,45,-0.0281,13,-1.8365,26,-0.8238,61,0.52083,12,-2.0183,67,0.62241,44,-0.0559,40,-0.2433,50,0.15292,92,1.13543
ENSG00000081189,MEF2C,57,0.35652,6,-2.8651,0,-7.3964,53,0.27330,26,-0.8389,47,0.05495,74,0.79002,43,-0.0841,50,0.16203,92,1.14530
ENSG00000153140,CETN3,47,0.35526,30,-0.3508,18,-1.0873,39,0.10141,38,0.05188,21,-0.8815,40,0.12504,23,-0.8453,50,0.46927,92,1.48135
ENSG00000176055,MBLAC2,27,-0.5277,20,-0.9767,25,-0.6142,22,-0.8921,52,0.50857,29,-0.4030,31,-0.3102,41,0.14552,50,0.43748,92,1.44626
ENSG00000176018,LYSMD3,19,-0.1360,11,-0.8899,1,-3.9443,8,-1.5538,21,0.03671,8,-1.3254,20,-0.0881,11,-1.1306,50,1.43225,92,2.59609
ENSG00000113369,ARRDC3,25,-0.4688,43,0.35984,13,-1.4215,25,-0.5059,37,0.09669,30,-0.2192,14,-1.3706,31,-0.1912,50,0.59079,92,1.61627
ENSG00000237187,NR2F1-AS1,49,0.44032,10,-1.9573,29,-0.3466,33,-0.1735,9,-2.1163,23,-0.6920,14,-1.3897,45,0.40028,50,0.48310,92,1.49665
ENSG00000175745,NR2F1,102,0.40388,23,-1.8403,24,-1.7814,100,0.41054,14,-2.5169,53,-0.6232,60,-0.4385,137,1.14014,50,-0.6980,92,0.23224
ENSG00000113391,FAM172A,35,-0.1045,35,-0.1023,23,-0.7434,32,-0.2579,25,-0.5905,22,-0.7964,19,-0.9898,40,0.12543,50,0.46588,92,1.47761
ENSG00000133302,SLF1,6,-1.9104,7,-1.7355,0,-6.4938,9,-1.4940,19,-0.3540,7,-1.8758,25,0.06908,29,0.36256,50,1.18582,92,2.29897
ENSG00000175471,MCTP1,4,-3.4165,3,-3.7771,83,0.92830,29,-0.7380,162,2.12825,24,-1.0142,71,0.66966,18,-1.5662,50,0.12513,92,1.10536
ENSG00000198677,TTC37,71,0.20202,75,0.27033,85,0.48427,48,-0.4586,78,0.34594,55,-0.2074,53,-0.2519,54,-0.2854,50,-0.3449,92,0.60317
ENSG00000164292,RHOBTB3,140,1.20499,116,0.88737,10,-2.7666,98,0.68062,20,-1.7880,51,-0.3996,38,-0.8575,51,-0.4894,50,-0.4303,92,0.51297
ENSG00000173221,GLRX,9,-1.8190,6,-2.4942,7,-2.2818,14,-1.3017,32,0.02287,15,-1.1362,38,0.25113,46,0.73313,50,0.71183,92,1.75196
ENSG00000118985,ELL2,60,-1.4585,150,-0.0680,153,-0.0376,48,-1.8582,121,-0.3995,38,-2.1223,32,-2.3527,21,-3.1778,50,-1.7143,1273,4.30951
ENSG00000175426,PCSK1,6,-4.5071,0,-11.436,958,4.00915,27,-2.3946,89,-0.5610,44,-1.5960,44,-1.5958,110,-0.2876,50,-1.4165,92,-0.5111
ENSG00000153113,CAST,51,-0.0021,60,0.25082,57,0.16268,35,-0.6020,78,0.67500,39,-0.4027,29,-0.8580,45,-0.2097,50,-0.0237,92,0.94508
ENSG00000113441,LNPEP,43,-0.6987,51,-0.4469,49,-0.5192,64,-0.1111,179,1.58621,87,0.37544,78,0.20349,44,-0.7689,50,-0.4770,92,0.46383
ENSG00000145721,LIX1,72,0.39563,15,-1.9233,46,-0.3060,85,0.74549,127,1.33594,42,-0.4509,47,-0.2547,22,-1.5883,50,-0.1630,92,0.79611
ENSG00000058729,RIOK2,9,-1.1630,14,-0.5792,0,-6.2949,15,-0.5030,10,-1.1205,9,-1.2515,8,-1.3502,16,-0.4752,50,1.42542,92,2.58770
ENSG00000174136,RGMB,6,-3.5231,20,-1.7861,56,-0.2344,74,0.22079,83,0.39188,73,0.17491,78,0.29039,80,0.39552,50,-0.3962,92,0.54897
ENSG00000174132,FAM174A,21,-1.4829,42,-0.4793,70,0.31506,43,-0.4760,86,0.64843,48,-0.2783,86,0.64455,54,-0.0961,50,-0.2016,92,0.75509
ENSG00000113532,ST8SIA4,15,-0.8715,3,-2.9968,2,-3.5306,15,-0.9055,15,-0.8675,20,-0.4590,22,-0.2615,32,0.36500,50,1.00995,92,2.09273
ENSG00000145730,PAM,36,-3.3202,30,-3.5635,205,-0.7480,192,-0.9025,313,-0.1016,305,-0.1438,674,1.13768,383,0.26054,50,-2.8241,1200,2.19124
ENSG00000145725,PPIP5K2,12,-1.6222,25,-0.4995,44,0.34911,31,-0.1942,29,-0.2755,32,-0.1674,22,-0.6814,30,-0.3163,50,0.55355,92,1.57479
ENSG00000181751,C5orf30,31,-0.6627,98,1.14964,45,-0.1114,31,-0.7136,19,-1.4049,32,-0.5956,37,-0.3764,52,0.17005,50,0.06902,92,1.04481
