Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Body Mass Index,Body Mass Index,Stomach,GRK4,ENSG00000125388.19,protein-coding,PrediXcan,-6.34E+00,2.32E-10,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,NDUFS3,ENSG00000213619.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.01E+00,2.32E-12,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,NDUFS3,ENSG00000213619.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.01E+00,2.32E-12,TWASP000054
Body Mass Index,Body Mass Index,Thyroid,ERBB3,ENSG00000065361.14,protein-coding,PrediXcan,-7.01E+00,2.32E-12,TWASP000056
Body Mass Index,Body Mass Index,Brain Hypothalamus,RP11-1348G14.4,ENSG00000251417.2,lincRNA,FUSION,-7.63E+00,2.32E-14,TWASP000150
Body Mass Index,Body Mass Index,Artery Tibia,SULT1A2,ENSG00000197165.10,protein-coding,Summary-PrediXcan(S-PrediXcan),7.63E+00,2.32E-14,TWASP000054
Body Mass Index,Body Mass Index,Artery Tibia,SULT1A2,ENSG00000197165.10,protein-coding,Summary-PrediXcan(S-PrediXcan),7.63E+00,2.32E-14,TWASP000056
Body Mass Index,Body Mass Index,Pituitary,CFAP119,ENSG00000196118,protein-coding,PrediXcan,8.48E+00,2.32E-17,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PRSS53,ENSG00000151006.7,protein-coding,PrediXcan,9.25E+00,2.32E-20,TWASP000056
Body Mass Index,Body Mass Index,Adipose,FBXL19,ENSG00000099364.16,protein-coding,PrediXcan,-1.02E+01,2.32E-24,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,LIMK2,ENSG00000182541.17,protein-coding,Linear Regression Models,-6.00E-03,2.33E-05,TWASP000012
Body Mass Index,Body Mass Index,Esophagus Mucosa,SLC27A4,ENSG00000167114.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.17E+00,2.33E-07,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,CLUAP1,ENSG00000103351.12,protein-coding,PrediXcan,-5.17E+00,2.33E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Putamen Basal Ganglia,GSTM1,ENSG00000134184.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.17E+00,2.33E-07,TWASP000054
Body Mass Index,Body Mass Index,Esophagus Mucosa,SLC27A4,ENSG00000167114.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.17E+00,2.33E-07,TWASP000054
Body Mass Index,Body Mass Index,Blood,GTF3A,ENSG00000122034.14,protein-coding,FUSION,5.17E+00,2.33E-07,TWASP000003
Body Mass Index,Body Mass Index,Brain Putamen Basal Ganglia,GSTM1,ENSG00000134184.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.17E+00,2.33E-07,TWASP000056
Body Mass Index,Body Mass Index,Adipose,MUC6,ENSG00000184956.15,protein-coding,PrediXcan,5.17E+00,2.33E-07,TWASP000056
Body Mass Index,Body Mass Index,Stomach,CLEC18C,ENSG00000157335.20,protein-coding,PrediXcan,-5.59E+00,2.33E-08,TWASP000056
Body Mass Index,Body Mass Index,Adipose,HYAL3,ENSG00000186792.16,protein-coding,PrediXcan,5.59E+00,2.33E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CX3CR1,ENSG00000168329.13,protein-coding,Linear Regression Models,1.27E-02,2.33E-09,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,MON1B,ENSG00000103111.14,protein-coding,Linear Regression Models,-1.13E-02,2.33E-15,TWASP000012
Body Mass Index,Body Mass Index,Lung,GPSM3,ENSG00000213654.9,protein-coding,PrediXcan,-7.92E+00,2.33E-15,TWASP000056
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,EXOSC6,ENSG00000223496.2,protein-coding,PrediXcan,7.92E+00,2.33E-15,TWASP000056
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,NPIPB9,ENSG00000196993.8,protein-coding,FUSION,-8.20E+00,2.33E-16,TWASP000150
Body Mass Index,Body Mass Index,Pancreas,NPIPB11,ENSG00000254206.5,protein-coding,PrediXcan,-9.25E+00,2.33E-20,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,POM121L10P,ENSG00000224124.3,processed_pseudogene,Linear Regression Models,4.30E-03,2.34E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ITFG2,ENSG00000111203.11,protein-coding,Linear Regression Models,-4.60E-03,2.34E-05,TWASP000012
Body Mass Index,Body Mass Index,Brain Frontal Cortex,SNRPC,ENSG00000124562.9,protein-coding,FUSION,-5.17E+00,2.34E-07,TWASP000150
Body Mass Index,Body Mass Index,Whole Blood,NCDN,ENSG00000020129.15,protein-coding,Linear Regression Models,5.80E-03,2.34E-07,TWASP000012
Body Mass Index,Body Mass Index,Skin Sun Exposed,CLUAP1,ENSG00000103351.12,protein-coding,PrediXcan,-5.17E+00,2.34E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,ITPR3,ENSG00000096433.10,protein-coding,PrediXcan,-5.17E+00,2.34E-07,TWASP000056
Body Mass Index,Body Mass Index,Heart Left Ventricle,ADORA2B,ENSG00000170425.3,protein-coding,PrediXcan,5.17E+00,2.34E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Hippocampus,GSTM1,ENSG00000134184.12,protein-coding,PrediXcan,-5.17E+00,2.34E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PSMB8,ENSG00000204264.8,protein-coding,Linear Regression Models,-9.10E-03,2.34E-07,TWASP000012
Body Mass Index,Body Mass Index,Brain Cortex,EXOSC6,ENSG00000223496.2,protein-coding,PrediXcan,5.97E+00,2.34E-09,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Gastroesophageal,SNX32,ENSG00000172803.17,protein-coding,PrediXcan,-6.34E+00,2.34E-10,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,PABPC4,ENSG00000090621.13,protein-coding,PrediXcan,6.68E+00,2.34E-11,TWASP000056
Body Mass Index,Body Mass Index,Adipose,COG4,ENSG00000103051.18,protein-coding,PrediXcan,6.68E+00,2.34E-11,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CMAS,ENSG00000111726.12,protein-coding,Linear Regression Models,8.90E-03,2.34E-13,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,IL18R1,ENSG00000115604.10,protein-coding,Linear Regression Models,-1.55E-02,2.34E-15,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,TUFM,ENSG00000178952.10,protein-coding,Summary-PrediXcan(S-PrediXcan),9.00E+00,2.34E-19,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TUFM,ENSG00000178952.10,protein-coding,Summary-PrediXcan(S-PrediXcan),9.00E+00,2.34E-19,TWASP000054
Body Mass Index,Body Mass Index,Brain Cerebellar Hemisphere,KAT8,ENSG00000103510.19,protein-coding,PrediXcan,-1.02E+01,2.34E-24,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,HSCB,ENSG00000100209.9,protein-coding,Linear Regression Models,4.70E-03,2.35E-06,TWASP000012
Body Mass Index,Body Mass Index,Spinal Cord Cervical,RP11-195B17.1,ENSG00000272148.1,antisense,FUSION,4.72E+00,2.35E-06,TWASP000150
Body Mass Index,Body Mass Index,Adipose,TMPO,ENSG00000120802.13,protein-coding,PrediXcan,5.17E+00,2.35E-07,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,ICA1L,ENSG00000163596.16,protein-coding,PrediXcan,5.17E+00,2.35E-07,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,MFSD13A,ENSG00000138111.14,protein-coding,PrediXcan,-5.17E+00,2.35E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,STX19,ENSG00000178750.2,protein-coding,PrediXcan,-5.58E+00,2.35E-08,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,TM4SF5,ENSG00000142484.6,protein-coding,PrediXcan,5.97E+00,2.35E-09,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,NUP160,ENSG00000030066.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.34E+00,2.35E-10,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,NUP160,ENSG00000030066.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.34E+00,2.35E-10,TWASP000054
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,BCL7A,ENSG00000110987.8,protein-coding,PrediXcan,6.34E+00,2.35E-10,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PRR14,ENSG00000156858.11,protein-coding,Linear Regression Models,-8.10E-03,2.35E-10,TWASP000012
Body Mass Index,Body Mass Index,Brain Cerebellum,ZFPL1,ENSG00000162300.11,protein-coding,PrediXcan,-7.01E+00,2.35E-12,TWASP000056
Body Mass Index,Body Mass Index,Amygdala,AC092159.2,ENSG00000233296.1,antisense,FUSION,4.23E+00,2.36E-05,TWASP000150
Body Mass Index,Body Mass Index,Whole Blood,SF3B6,ENSG00000115128.6,protein-coding,Linear Regression Models,7.60E-03,2.36E-05,TWASP000012
Body Mass Index,Body Mass Index,Skin Sun Exposed,SUGP2,ENSG00000064607.16,protein-coding,PrediXcan,5.17E+00,2.36E-07,TWASP000056
Body Mass Index,Body Mass Index,Spleen,CARF,ENSG00000138380.17,protein-coding,PrediXcan,-5.17E+00,2.36E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Putamen Basal Ganglia,FEZ2,ENSG00000171055.14,protein-coding,PrediXcan,5.17E+00,2.36E-07,TWASP000056
Body Mass Index,Body Mass Index,Colon Transverse,STX17,ENSG00000136874.10,protein-coding,PrediXcan,-5.58E+00,2.36E-08,TWASP000056
Body Mass Index,Body Mass Index,Prostate,NKTR,ENSG00000114857.17,protein-coding,PrediXcan,5.97E+00,2.36E-09,TWASP000056
Body Mass Index,Body Mass Index,Adipose,NOTCH4,ENSG00000204301.6,protein-coding,PrediXcan,6.68E+00,2.36E-11,TWASP000056
Body Mass Index,Body Mass Index,Aortic Artery,NUPR1,ENSG00000176046.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.20E+00,2.36E-16,TWASP000054
Body Mass Index,Body Mass Index,Aortic Artery,NUPR1,ENSG00000176046.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.20E+00,2.36E-16,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,ZFTA,ENSG00000188070,protein-coding,Linear Regression Models,4.50E-03,2.37E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,CHKA,ENSG00000110721.11,protein-coding,Linear Regression Models,-4.90E-03,2.37E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,LSMEM1,ENSG00000181016.9,protein-coding,Linear Regression Models,-7.60E-03,2.37E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,VAPA,ENSG00000101558.13,protein-coding,Linear Regression Models,-6.70E-03,2.37E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,GGNBP2,ENSG00000278311.4,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-1.91E-02,2.37E-06,TWASP000090
Body Mass index in Childhood,Body Mass Index,Whole Blood,GGA3,ENSG00000125447.16,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),1.07E-01,2.37E-06,TWASP000090
Body Mass Index,Body Mass Index,Heart Left Ventricle,INO80E,ENSG00000169592.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.17E+00,2.37E-07,TWASP000054
Body Mass Index,Body Mass Index,Adipose,DCTPP1,ENSG00000179958.8,protein-coding,PrediXcan,5.17E+00,2.37E-07,TWASP000056
Body Mass Index,Body Mass Index,Heart Left Ventricle,INO80E,ENSG00000169592.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.17E+00,2.37E-07,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Gastroesophageal,ATP2B1,ENSG00000070961.15,protein-coding,PrediXcan,-5.17E+00,2.37E-07,TWASP000056
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,RMC1,ENSG00000141452,protein-coding,FUSION,-5.17E+00,2.37E-07,TWASP000150
Body Mass Index,Body Mass Index,Testis,CNGB3,ENSG00000170289.12,protein-coding,PrediXcan,5.58E+00,2.37E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PCBP2,ENSG00000197111.15,protein-coding,Linear Regression Models,7.90E-03,2.37E-08,TWASP000012
Body Mass Index,Body Mass Index,Stomach,FEV,ENSG00000163497.2,protein-coding,PrediXcan,-5.58E+00,2.37E-08,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,KAT8,ENSG00000103510.19,protein-coding,Summary-PrediXcan(S-PrediXcan),5.58E+00,2.37E-08,TWASP000054
Body Mass Index,Body Mass Index,Whole Blood,BAG6,ENSG00000204463.12,protein-coding,Linear Regression Models,1.16E-02,2.37E-11,TWASP000012
Body Mass Index,Body Mass Index,Breast Mammary Tissue,ITIH4,ENSG00000055955.15,protein-coding,PrediXcan,-6.68E+00,2.37E-11,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellum,SNX32,ENSG00000172803.17,protein-coding,PrediXcan,-7.01E+00,2.37E-12,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,FASN,ENSG00000169710.8,protein-coding,Linear Regression Models,1.19E-02,2.37E-13,TWASP000012
Body Mass Index,Body Mass Index,Adipose,RP11-1348G14.4,ENSG00000251417.2,lincRNA,FUSION,7.63E+00,2.37E-14,TWASP000003
Body Mass Index,Body Mass Index,Muscle Skeletal,KAT8,ENSG00000103510.19,protein-coding,PrediXcan,-7.63E+00,2.37E-14,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PIM1,ENSG00000137193.13,protein-coding,Linear Regression Models,2.14E-02,2.37E-19,TWASP000012
Body Mass Index,Body Mass Index,Nerve Tibial,KAT8,ENSG00000103510.19,protein-coding,PrediXcan,-9.73E+00,2.37E-22,TWASP000056
Body Mass Index,Body Mass Index,Skin Sun Exposed,EP300,ENSG00000100393.12,protein-coding,PrediXcan,-5.58E+00,2.38E-08,TWASP000056
Body Mass Index,Body Mass Index,Thyroid,RP11-6N17.10,ENSG00000264701.1,antisense,FUSION,5.58E+00,2.38E-08,TWASP000003
Body Mass Index,Body Mass Index,Whole Blood,PRDX5,ENSG00000126432.13,protein-coding,Linear Regression Models,1.29E-02,2.38E-14,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,PDE3B,ENSG00000152270.8,protein-coding,Linear Regression Models,-1.28E-02,2.38E-19,TWASP000012
Body Mass Index,Body Mass Index,Nerve Tibial,ADCY3,ENSG00000138031.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-9.72E+00,2.38E-22,TWASP000054
Body Mass Index,Body Mass Index,Whole Blood,FGF18,ENSG00000156427.7,protein-coding,Linear Regression Models,6.30E-03,2.39E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,TIRAP,ENSG00000150455.13,protein-coding,Linear Regression Models,5.00E-03,2.39E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,MED4,ENSG00000136146.14,protein-coding,Linear Regression Models,-7.40E-03,2.39E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,RTP5,ENSG00000188011.5,protein-coding,Linear Regression Models,-6.70E-03,2.39E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,MACIR,ENSG00000181751,protein-coding,Linear Regression Models,-4.80E-03,2.39E-06,TWASP000012
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,RPGRIP1L,ENSG00000103494.12,protein-coding,FUSION,-4.72E+00,2.39E-06,TWASP000150
Body Mass Index,Body Mass Index,Skin Sun Exposed,RABEP1,ENSG00000029725.16,protein-coding,PrediXcan,5.17E+00,2.39E-07,TWASP000056
Body Mass Index,Body Mass Index,Artery Coronary,RSRC1,ENSG00000174891.12,protein-coding,PrediXcan,5.17E+00,2.39E-07,TWASP000056
Body Mass Index,Body Mass Index,Skin Sun Exposed,LINGO1,ENSG00000169783.12,protein-coding,PrediXcan,-5.17E+00,2.39E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,FYB1,ENSG00000082074,protein-coding,Linear Regression Models,-7.70E-03,2.39E-07,TWASP000012
Body Mass Index,Body Mass Index,Vagina,CCHCR1,ENSG00000204536.13,protein-coding,PrediXcan,-5.58E+00,2.39E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,ARRDC1,ENSG00000197070.13,protein-coding,Linear Regression Models,-6.90E-03,2.39E-09,TWASP000012
Body Mass Index,Body Mass Index,Esophagus Gastroesophageal,COG4,ENSG00000103051.18,protein-coding,PrediXcan,6.33E+00,2.39E-10,TWASP000056
Body Mass Index,Body Mass Index,Brain Cortex,LAT,ENSG00000213658.11,protein-coding,Summary-PrediXcan(S-PrediXcan),6.68E+00,2.39E-11,TWASP000054
Body Mass Index,Body Mass Index,Artery Tibia,OXCT2,ENSG00000198754.5,protein-coding,PrediXcan,-7.01E+00,2.39E-12,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,MFHAS1,ENSG00000147324.10,protein-coding,PrediXcan,-7.63E+00,2.39E-14,TWASP000056
Body Mass Index,Body Mass Index,Thyroid,SKOR1,ENSG00000188779.10,protein-coding,PrediXcan,-7.92E+00,2.39E-15,TWASP000056
Body Mass Index,Body Mass Index,Adipose,SH2B1,ENSG00000178188.14,protein-coding,FUSION,-8.47E+00,2.39E-17,TWASP000150
Body Mass Index,Body Mass Index,Whole Blood,PRR5,ENSG00000186654.20,protein-coding,Linear Regression Models,2.01E-02,2.39E-19,TWASP000012
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,APEH,ENSG00000164062.12,protein-coding,PrediXcan,9.24E+00,2.39E-20,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CD46,ENSG00000117335.19,protein-coding,Linear Regression Models,-8.50E-03,2.40E-06,TWASP000012
Body Mass Index,Body Mass Index,Brain Frontal Cortex,NDUFS3,ENSG00000213619.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.17E+00,2.40E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Frontal Cortex,NDUFS3,ENSG00000213619.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.17E+00,2.40E-07,TWASP000054
Body Mass Index,Body Mass Index,Brain Frontal Cortex,ZNF664,ENSG00000179195.15,protein-coding,PrediXcan,5.17E+00,2.40E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,MLLT6,ENSG00000275023.4,protein-coding,Linear Regression Models,-6.90E-03,2.40E-07,TWASP000012
Body Mass Index,Body Mass Index,Brain Cerebellum,FLT3,ENSG00000122025.14,protein-coding,PrediXcan,-5.58E+00,2.40E-08,TWASP000056
Body Mass Index,Body Mass Index,Stomach,ZNF501,ENSG00000186446.11,protein-coding,PrediXcan,5.58E+00,2.40E-08,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,NFE2,ENSG00000123405.13,protein-coding,PrediXcan,5.58E+00,2.40E-08,TWASP000056
Body Mass Index,Body Mass Index,Lung,CHMP3,ENSG00000115561.15,protein-coding,PrediXcan,5.58E+00,2.40E-08,TWASP000056
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,XRCC3,ENSG00000126215.13,protein-coding,PrediXcan,-5.97E+00,2.40E-09,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,DNAJC27-AS1,ENSG00000224165.5,antisense,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-4.97E-02,2.40E-11,TWASP000090
Body Mass Index,Body Mass Index,Whole Blood,RFFL,ENSG00000092871.16,protein-coding,Linear Regression Models,-9.50E-03,2.40E-13,TWASP000012
Body Mass Index,Body Mass Index,Brain Cerebellar Hemisphere,NPIPB6,ENSG00000198156.10,protein-coding,Summary-PrediXcan(S-PrediXcan),8.74E+00,2.40E-18,TWASP000054
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,POM121C,ENSG00000272391.5,protein-coding,PrediXcan,9.49E+00,2.40E-21,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TTC17,ENSG00000052841.14,protein-coding,Linear Regression Models,-6.30E-03,2.41E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,GPS2,ENSG00000132522.15,protein-coding,Linear Regression Models,7.30E-03,2.41E-07,TWASP000012
Body Mass Index,Body Mass Index,Thyroid,GIT1,ENSG00000108262.15,protein-coding,PrediXcan,5.58E+00,2.41E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,C18orf25,ENSG00000152242.10,protein-coding,Linear Regression Models,-8.00E-03,2.41E-08,TWASP000012
Body Mass Index,Body Mass Index,Brain Nucleus Accumbens,ASXL2,ENSG00000143970.16,protein-coding,Summary-PrediXcan(S-PrediXcan),5.97E+00,2.41E-09,TWASP000054
Body Mass Index,Body Mass Index,Muscle Skeletal,KNOP1,ENSG00000103550.13,protein-coding,FUSION,5.97E+00,2.41E-09,TWASP000003
Body Mass Index,Body Mass Index,Whole Blood,EIF3CL,ENSG00000205609.12,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),2.99E-02,2.41E-10,TWASP000090
Body Mass Index,Body Mass Index,Adipose,NFATC2IP,ENSG00000176953.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.68E+00,2.41E-11,TWASP000054
Body Mass Index,Body Mass Index,Adipose,NFATC2IP,ENSG00000176953.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.68E+00,2.41E-11,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,NFATC2IP,ENSG00000176953.12,protein-coding,PrediXcan,-7.01E+00,2.41E-12,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,INKA2,ENSG00000197852,protein-coding,Linear Regression Models,-1.40E-02,2.41E-13,TWASP000012
Body Mass Index,Body Mass Index,Prostate,SUOX,ENSG00000139531.12,protein-coding,PrediXcan,-7.32E+00,2.41E-13,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,NLRP8,ENSG00000179709.8,protein-coding,Linear Regression Models,-1.08E-02,2.42E-06,TWASP000012
Body Mass Index,Body Mass Index,Ovary,SLX1A,ENSG00000132207.17,protein-coding,PrediXcan,5.16E+00,2.42E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Hypothalamus,HP,ENSG00000257017.8,protein-coding,PrediXcan,-5.16E+00,2.42E-07,TWASP000056
Body Mass Index,Body Mass Index,Skin Sun Exposed,YAE1,ENSG00000241127,protein-coding,PrediXcan,5.16E+00,2.42E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,WWP2,ENSG00000198373.12,protein-coding,Linear Regression Models,-5.80E-03,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,SOD2,ENSG00000112096.16,protein-coding,Linear Regression Models,-1.09E-02,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ATP5PF,ENSG00000154723,protein-coding,Linear Regression Models,1.00E-02,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,CREB5,ENSG00000146592.16,protein-coding,Linear Regression Models,-1.21E-02,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Artery Tibia,ABT1,ENSG00000146109.4,protein-coding,PrediXcan,-5.16E+00,2.42E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SDSL,ENSG00000139410.14,protein-coding,Linear Regression Models,6.00E-03,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,SMAD3,ENSG00000166949.15,protein-coding,Linear Regression Models,5.80E-03,2.42E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,VSIR,ENSG00000107738.19,protein-coding,Linear Regression Models,-8.50E-03,2.42E-08,TWASP000012
Body Mass Index,Body Mass Index,Brain Cortex,ARL14EP,ENSG00000152219.4,protein-coding,PrediXcan,5.97E+00,2.42E-09,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SH3GLB2,ENSG00000148341.17,protein-coding,Linear Regression Models,9.80E-03,2.42E-09,TWASP000012
