Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CHRNA4,ENSG00000101204.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CHRNB1,ENSG00000170175.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PAN3,ENSG00000152520.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CHST10,ENSG00000115526.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PATL2,ENSG00000229474.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LRRC32,ENSG00000137507.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCDHA10,ENSG00000250120.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CKAP2,ENSG00000136108.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCDHA9,ENSG00000204961.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCDHGB1,ENSG00000254221.2,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CNPY2,ENSG00000257727.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CNR1,ENSG00000118432.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RSRC1,ENSG00000174891.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RTL5,ENSG00000242732,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FUT8,ENSG00000033170.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PDZD8,ENSG00000165650.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PDZD8,ENSG00000165650.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PDZRN3,ENSG00000121440.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PDZRN4,ENSG00000165966.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PEAK1,ENSG00000173517.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PIAS4,ENSG00000105229.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PIDD1,ENSG00000177595.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PIGK,ENSG00000142892.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CROCC,ENSG00000058453.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CSE1L,ENSG00000124207.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CSE1L,ENSG00000124207.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CSTA,ENSG00000121552.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CSTB,ENSG00000160213.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PLEKHA2,ENSG00000169499.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PLSCR4,ENSG00000114698.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RAC2,ENSG00000128340.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PNPLA2,ENSG00000177666.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PNPLA2,ENSG00000177666.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,POC5,ENSG00000152359.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,POLR1B,ENSG00000125630.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,POLR2D,ENSG00000144231.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,DCTD,ENSG00000129187.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PPP1R7,ENSG00000115685.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PPP6R2,ENSG00000100239.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PPP6R2,ENSG00000100239.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PSMB4,ENSG00000159377.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RAB17,ENSG00000124839.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RAB20,ENSG00000139832.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RAB20,ENSG00000139832.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RAB29,ENSG00000117280.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DOT1L,ENSG00000104885.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RAB3C,ENSG00000152932.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RAB6A,ENSG00000175582.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RABL2B,ENSG00000079974.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LOC100507351,-,ncRNA,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RAC2,ENSG00000128340.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NDUFA12,ENSG00000184752.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,JOSD1,ENSG00000100221.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RAD52,ENSG00000002016.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,STAG3L1,ENSG00000205583.13,transcribed_unprocessed_pseudogene,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RASGRP4,ENSG00000171777.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RASSF3,ENSG00000153179.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RASSF4,ENSG00000107551.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RBL2,ENSG00000103479.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RBL2,ENSG00000103479.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RBL2,ENSG00000103479.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ERGIC1,ENSG00000113719.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ERMP1,ENSG00000099219.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RGS17,ENSG00000091844.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RHCE,ENSG00000188672.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RHD,ENSG00000187010.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,KPNA4,ENSG00000186432.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,TAOK3,ENSG00000135090.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,TBCD,ENSG00000141556.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RNASEL,ENSG00000135828.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,TCP1,ENSG00000120438.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CDKN1B,ENSG00000111276.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RNF168,ENSG00000163961.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RNF24,ENSG00000101236.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LHFPL6,ENSG00000183722,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FCHO1,ENSG00000130475.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FEM1C,ENSG00000145780.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MED30,ENSG00000164758.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LOXL2,ENSG00000134013.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PABIR1,ENSG00000187866,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RPL32P3,ENSG00000251474.6,transcribed_unprocessed_pseudogene,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LRGUK,ENSG00000155530.2,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCDHA4,ENSG00000204967.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RPRD2,ENSG00000163125.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LSG1,ENSG00000041802.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FMNL3,ENSG00000161791.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LSM1,ENSG00000175324.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ALKBH7,ENSG00000125652.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LSM6,ENSG00000164167.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ANKRD44,ENSG00000065413.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LYPLAL1,ENSG00000143353.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GATC,ENSG00000257218.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SAE1,ENSG00000142230.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,GCM1,ENSG00000137270.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,AP3B1,ENSG00000132842.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SCAP,ENSG00000114650.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,GGNBP2,ENSG00000278311.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,APH1B,ENSG00000138613.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SCFD1,ENSG00000092108.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MAU2,ENSG00000129933.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SDF2,ENSG00000132581.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SEC22C,ENSG00000093183.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SEC23IP,ENSG00000107651.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SELENBP1,ENSG00000143416.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SPEF1,ENSG00000101222.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SETDB2,ENSG00000136169.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MFSD8,ENSG00000164073.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ATP6V1E2,ENSG00000250565.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,HAX1,ENSG00000143575.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MRPL21,ENSG00000197345.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SLC22A15,ENSG00000163393.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SLC25A22,ENSG00000177542.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SLC37A1,ENSG00000160190.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MRPL34,ENSG00000130312.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SLC39A1,ENSG00000143570.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SLC5A8,ENSG00000256870.2,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,HYAL1,ENSG00000114378.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SLFN11,ENSG00000172716.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,HYAL3,ENSG00000186792.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SLU7,ENSG00000164609.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SMAP1,ENSG00000112305.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SMAP1,ENSG00000112305.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SNAPC4,ENSG00000165684.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PSTK,ENSG00000179988.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SNORC,ENSG00000182600,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,IFIT5,ENSG00000152778.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,C21orf62,ENSG00000205929.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SNTB2,ENSG00000168807.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SNUPN,ENSG00000169371.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NBAS,ENSG00000151779.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CATSPER1,ENSG00000175294.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,IL17RA,ENSG00000177663.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SPATA20,ENSG00000006282.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NCAPG2,ENSG00000146918.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LNPK,ENSG00000144320.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,OR2D3,ENSG00000178358.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SPRY2,ENSG00000136158.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SPSB1,ENSG00000171621.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NDN,ENSG00000182636.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CCDC69,ENSG00000198624.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NCKIPSD,ENSG00000213672.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NEK6,ENSG00000119408.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LPP,ENSG00000145012.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CD247,ENSG00000198821.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KATNA1,ENSG00000186625.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,STRC,ENSG00000242866.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,STX11,ENSG00000135604.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NIPA1,ENSG00000170113.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SUGT1P3,ENSG00000239827.8,transcribed_unprocessed_pseudogene,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,KHDC1,ENSG00000135314.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NME5,ENSG00000112981.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RBPJ,ENSG00000168214.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CD83,ENSG00000112149.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SYT17,ENSG00000103528.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,TANK,ENSG00000136560.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LAG3,ENSG00000089692.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FAM110A,ENSG00000125898.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LARP7,ENSG00000174720.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,TELO2,ENSG00000100726.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NUP43,ENSG00000120253.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,TEX15,ENSG00000133863.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CEP97,ENSG00000182504.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LMBRD1,ENSG00000168216.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MED27,ENSG00000160563.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ATF7IP2,ENSG00000166669.13,protein-coding,FUSION,-,-,TWASP000136
