gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000108010	GLRX3	NA	4205	6082	NA	NA	NA	3873	NA	4720
ENSG00000108018	SORCS1	NA	1652	NA	2224	NA	NA	NA	1165	1680.33333333333
ENSG00000108021	TASOR2	NA	5078	4738	5412	3438	NA	4367	NA	4606.6
ENSG00000108039	XPNPEP1	NA	NA	NA	5617	NA	NA	NA	NA	5617
ENSG00000108055	SMC3	4603	NA	6876	5738	NA	NA	NA	NA	5739
ENSG00000108061	SHOC2	3330	2685	2836	5692	NA	NA	1926	1791	3043.33333333333
ENSG00000108064	TFAM	NA	NA	6877	NA	NA	NA	NA	NA	6877
ENSG00000108091	CCDC6	2679	2664	3021	3701	1529	NA	2015	3133	2677.42857142857
ENSG00000108094	CUL2	3076	2855	2940	2635	NA	NA	2325	3705	2922.66666666667
ENSG00000108100	CCNY	5477	NA	5398	NA	3597	NA	NA	NA	4824
ENSG00000108106	UBE2S	1912	1528	1996	1635	2905	NA	1413	859	1749.71428571429
ENSG00000108107	RPL28	1188	542	2492	884	1615	NA	1477	1426	1374.85714285714
ENSG00000108175	ZMIZ1	NA	3292	4858	3502	3405	NA	3524	3009	3598.33333333333
ENSG00000108176	DNAJC12	1346	691	1224	1267	2363	351	1270	906	1177.25
ENSG00000108179	PPIF	4164	4466	6398	2641	NA	NA	3548	NA	4243.4
ENSG00000108231	LGI1	4329	1824	2387	1601	2222	NA	NA	1501	2310.66666666667
ENSG00000108256	NUFIP2	5058	5176	6801	5884	2578	NA	NA	NA	5099.4
ENSG00000108262	GIT1	4289	5173	4072	3821	3307	NA	3391	NA	4008.83333333333
ENSG00000108298	RPL19	1219	604	2426	699	764	NA	651	677	1005.71428571429
ENSG00000108306	FBXL20	NA	NA	NA	4424	NA	NA	NA	NA	4424
ENSG00000108309	RUNDC3A	521	978	627	677	895	576	940	1343	819.625
ENSG00000108312	UBTF	NA	NA	5066	NA	NA	NA	NA	NA	5066
ENSG00000108344	PSMD3	3749	3773	3882	4501	3414	NA	2458	2801	3511.14285714286
ENSG00000108349	CASC3	NA	5714	6685	NA	NA	NA	4537	NA	5645.33333333333
ENSG00000108352	RAPGEFL1	NA	NA	NA	3170	NA	NA	NA	NA	3170
ENSG00000108384	RAD51C	NA	4321	4784	5500	NA	NA	NA	NA	4868.33333333333
ENSG00000108387	SEPTIN4	1570	2773	1672	1986	374	465	318	1180	1292.25
ENSG00000108389	MTMR4	5034	5493	5401	3306	NA	NA	4925	NA	4831.8
ENSG00000108395	TRIM37	1179	1785	1226	1343	932	NA	1397	1784	1378
ENSG00000108406	DHX40	4705	4938	2864	5588	3357	NA	4632	2059	4020.42857142857
ENSG00000108424	KPNB1	3972	3223	3939	4786	2300	NA	3341	2691	3464.57142857143
ENSG00000108433	GOSR2	4172	4863	6467	NA	NA	NA	4378	2414	4458.8
ENSG00000108439	PNPO	4668	NA	4194	NA	NA	NA	3378	NA	4080
ENSG00000108465	CDK5RAP3	5176	5438	4809	4315	NA	NA	4876	NA	4922.8
ENSG00000108468	CBX1	5518	NA	4374	3827	2577	NA	4384	NA	4136
ENSG00000108509	CAMTA2	NA	5061	3769	4408	3448	NA	NA	NA	4171.5
ENSG00000108510	MED13	NA	NA	6591	NA	NA	NA	NA	NA	6591
ENSG00000108518	PFN1	2461	1825	3996	2051	NA	NA	1686	1348	2227.83333333333
ENSG00000108523	RNF167	4214	3482	5176	5290	NA	NA	3017	NA	4235.8
ENSG00000108528	SLC25A11	4247	2545	2905	2990	NA	NA	2883	1911	2913.5
ENSG00000108551	RASD1	1977	295	2054	439	286	NA	142	39	747.428571428571
ENSG00000108557	RAI1	2898	2717	3587	3791	NA	NA	3233	2907	3188.83333333333
ENSG00000108561	C1QBP	1904	1947	1576	2441	2532	NA	1977	1369	1963.71428571429
ENSG00000108582	CPD	NA	NA	6904	5423	NA	NA	NA	NA	6163.5
ENSG00000108587	GOSR1	NA	NA	5127	NA	NA	NA	NA	NA	5127
ENSG00000108588	CCDC47	3499	5667	3706	NA	NA	NA	4905	NA	4444.25
ENSG00000108590	MED31	2308	3069	3035	4162	NA	NA	1794	701	2511.5
ENSG00000108591	DRG2	NA	NA	6660	NA	NA	NA	4754	NA	5707
ENSG00000108639	SYNGR2	3348	3236	5471	NA	NA	NA	NA	NA	4018.33333333333
ENSG00000108641	B9D1	1233	2421	1330	2839	NA	NA	3306	NA	2225.8
ENSG00000108654	DDX5	844	942	858	901	1308	1114	770	588	915.625
ENSG00000108666	C17orf75	NA	5567	6009	5452	NA	NA	3908	NA	5234
ENSG00000108669	CYTH1	NA	NA	6882	5716	NA	NA	3953	NA	5517
ENSG00000108671	PSMD11	5558	4024	NA	4472	NA	NA	4887	NA	4735.25
ENSG00000108679	LGALS3BP	1272	1147	1970	1219	1565	NA	1493	1520	1455.14285714286
ENSG00000108684	ASIC2	NA	2144	NA	1477	1382	NA	1551	1048	1520.4
ENSG00000108691	CCL2	736	NA	726	NA	289	NA	NA	NA	583.666666666667
ENSG00000108773	KAT2A	3276	3921	2889	2427	NA	NA	2123	2478	2852.33333333333
ENSG00000108774	RAB5C	5413	4797	6255	5010	2828	NA	4917	3310	4647.14285714286
ENSG00000108788	MLX	NA	NA	6264	6007	NA	NA	NA	NA	6135.5
ENSG00000108797	CNTNAP1	1118	1182	993	928	1246	NA	1439	825	1104.42857142857
ENSG00000108799	EZH1	NA	NA	6260	5347	NA	NA	NA	NA	5803.5
ENSG00000108819	PPP1R9B	5545	5719	4160	NA	3540	NA	NA	3382	4469.2
ENSG00000108821	COL1A1	668	NA	456	NA	NA	NA	NA	NA	562
ENSG00000108826	MRPL27	4369	4287	3494	4891	NA	NA	3096	NA	4027.4
ENSG00000108828	VAT1	860	424	866	620	736	138	227	106	497.125
ENSG00000108830	RND2	1843	3392	2062	2580	2342	NA	3259	NA	2579.66666666667
ENSG00000108840	HDAC5	3637	4327	2861	5126	3164	NA	3315	1844	3467.71428571429
ENSG00000108848	LUC7L3	4633	3491	2534	2238	NA	NA	4051	3053	3333.33333333333
ENSG00000108852	MPP2	4808	4317	6487	2815	2785	NA	3853	3688	4107.57142857143
ENSG00000108854	SMURF2	NA	NA	5594	NA	1704	NA	NA	NA	3649
ENSG00000108861	DUSP3	2077	2984	1974	2648	2193	NA	1953	1680	2215.57142857143
ENSG00000108883	EFTUD2	3691	NA	5403	4712	3274	NA	4476	NA	4311.2
ENSG00000108924	HLF	4091	3908	4391	2789	NA	NA	4813	NA	3998.4
ENSG00000108946	PRKAR1A	703	536	653	710	867	917	975	1002	795.375
ENSG00000108947	EFNB3	365	513	337	548	373	669	268	293	420.75
ENSG00000108953	YWHAE	3052	2234	3211	2762	965	847	2031	1564	2083.25
ENSG00000108960	MMD	NA	4774	NA	4124	2598	NA	NA	NA	3832
ENSG00000108961	RANGRF	4590	3717	5659	NA	NA	NA	NA	NA	4655.33333333333
ENSG00000109046	WSB1	4727	2158	2026	1709	2158	NA	2860	2728	2623.71428571429
ENSG00000109062	SLC9A3R1	4376	3085	NA	3805	NA	NA	4027	NA	3823.25
ENSG00000109083	IFT20	4385	5154	4273	5720	NA	NA	NA	3542	4614.8
ENSG00000109099	PMP22	886	624	1190	526	205	472	222	796	615.125
ENSG00000109103	UNC119	2433	2198	1854	2574	2355	NA	1662	2916	2284.57142857143
ENSG00000109107	ALDOC	360	352	318	348	321	259	521	793	409
ENSG00000109111	SUPT6H	3525	3435	4174	4342	NA	NA	NA	2863	3667.8
ENSG00000109113	RAB34	2592	NA	1426	2553	NA	NA	NA	NA	2190.33333333333
ENSG00000109133	TMEM33	5715	3002	3963	3228	NA	NA	4070	NA	3995.6
ENSG00000109180	OCIAD1	516	607	632	680	786	928	625	625	674.875
ENSG00000109184	DCUN1D4	4779	2960	2947	4632	NA	NA	3209	1419	3324.33333333333
ENSG00000109189	USP46	5504	3866	5415	NA	2918	NA	3601	NA	4260.8
ENSG00000109255	NMU	NA	31	NA	79	NA	NA	NA	NA	55
ENSG00000109270	LAMTOR3	3297	2322	2690	3326	3390	NA	2067	3164	2893.71428571429
ENSG00000109332	UBE2D3	2793	3643	2022	4191	1927	NA	2893	2281	2821.42857142857
ENSG00000109339	MAPK10	3672	3350	3477	4594	2160	NA	1665	3194	3158.85714285714
ENSG00000109381	ELF2	NA	NA	6536	NA	NA	NA	NA	NA	6536
ENSG00000109390	NDUFC1	544	773	568	1058	704	484	552	269	619
ENSG00000109436	TBC1D9	1269	1394	1046	1744	1052	NA	933	903	1191.57142857143
ENSG00000109445	ZNF330	NA	5230	NA	NA	NA	NA	NA	NA	5230
ENSG00000109458	GAB1	NA	NA	6494	842	NA	NA	NA	NA	3668
ENSG00000109466	KLHL2	4072	4955	4211	4498	2820	NA	3592	1702	3692.85714285714
ENSG00000109472	CPE	515	525	463	1091	154	355	444	295	480.25
ENSG00000109475	RPL34	1073	303	1510	566	639	NA	666	530	755.285714285714
ENSG00000109501	WFS1	2527	2634	2040	2250	2760	NA	3090	2225	2503.71428571429
ENSG00000109519	GRPEL1	4836	4290	5993	NA	NA	NA	4048	NA	4791.75
ENSG00000109536	FRG1	5699	3961	6931	4414	3549	NA	NA	NA	4910.8
ENSG00000109572	CLCN3	3885	3914	2965	4782	NA	NA	3411	1826	3463.83333333333
ENSG00000109606	DHX15	4084	3983	4296	5203	NA	NA	3582	NA	4229.6
ENSG00000109610	SOD3	1290	348	1236	253	NA	NA	NA	NA	781.75
ENSG00000109654	TRIM2	4202	2666	5559	2162	2199	NA	3261	3685	3390.57142857143
ENSG00000109670	FBXW7	2231	2785	2576	2027	2573	NA	1923	3352	2495.28571428571
ENSG00000109685	NSD2	NA	5358	6280	4218	NA	NA	3889	3388	4626.6
ENSG00000109689	STIM2	4534	5713	5057	NA	NA	NA	4230	NA	4883.5
ENSG00000109736	MFSD10	3255	4328	3124	4349	NA	NA	NA	2384	3488
ENSG00000109738	GLRB	502	705	887	823	881	1037	1178	1631	955.5
ENSG00000109756	RAPGEF2	4499	4636	5039	3496	3567	NA	4532	NA	4294.83333333333
ENSG00000109762	SNX25	3107	2424	5131	3925	NA	NA	4211	NA	3759.6
ENSG00000109771	LRP2BP	NA	NA	1412	NA	NA	NA	NA	NA	1412
ENSG00000109775	UFSP2	5642	NA	NA	NA	NA	NA	NA	NA	5642
ENSG00000109814	UGDH	NA	NA	NA	NA	1608	NA	NA	NA	1608
ENSG00000109832	DDX25	2005	3041	1938	3257	NA	NA	1669	2072	2330.33333333333
ENSG00000109846	CRYAB	9	106	11	114	73	173	25	79	73.75
ENSG00000109854	HTATIP2	NA	2843	6475	4534	NA	NA	3527	1468	3769.4
ENSG00000109861	CTSC	228	193	137	164	NA	NA	1871	NA	518.6
ENSG00000109881	CCDC34	3396	4811	6611	5208	3331	NA	3329	NA	4447.66666666667
ENSG00000109906	ZBTB16	NA	1921	6325	2236	1515	NA	4072	NA	3213.8
ENSG00000109917	ZPR1	5141	5666	5793	5175	NA	NA	3312	NA	5017.4
ENSG00000109919	MTCH2	4545	5219	6006	5684	NA	NA	4245	3717	4902.66666666667
ENSG00000109929	SC5D	4426	5003	5552	4605	NA	NA	NA	NA	4896.5
ENSG00000109956	B3GAT1	3823	3393	4676	3981	1431	NA	3268	1835	3201
ENSG00000109971	HSPA8	307	176	341	129	407	155	114	183	226.5
ENSG00000110002	VWA5A	566	643	475	877	1155	436	563	471	648.25
ENSG00000110011	DNAJC4	NA	NA	6755	NA	NA	NA	NA	NA	6755
ENSG00000110013	SIAE	2940	1799	2121	2206	2561	NA	1277	1082	1998
ENSG00000110047	EHD1	NA	NA	5905	NA	NA	NA	NA	NA	5905
ENSG00000110048	OSBP	3821	4691	5954	5118	NA	NA	4284	NA	4773.6
ENSG00000110066	KMT5B	5705	NA	6772	5426	NA	NA	4865	3607	5275
ENSG00000110075	PPP6R3	NA	5212	6074	5944	NA	NA	4903	NA	5533.25
ENSG00000110076	NRXN2	2500	2823	2224	2985	1025	NA	1292	781	1947.14285714286
ENSG00000110090	CPT1A	3705	NA	4578	NA	NA	NA	3544	NA	3942.33333333333
ENSG00000110092	CCND1	2147	NA	1152	NA	NA	NA	NA	NA	1649.5
ENSG00000110107	PRPF19	1450	2576	1463	2282	1138	NA	1693	1963	1795
ENSG00000110108	TMEM109	2022	2789	1312	2793	NA	NA	2571	2394	2313.5
ENSG00000110171	TRIM3	NA	NA	NA	5184	NA	NA	NA	NA	5184
ENSG00000110172	CHORDC1	3941	2802	3713	4854	1060	NA	2339	2193	2986
ENSG00000110195	FOLR1	253	NA	238	NA	NA	NA	NA	NA	245.5
ENSG00000110200	ANAPC15	4805	5174	4465	NA	NA	NA	4827	NA	4817.75
ENSG00000110237	ARHGEF17	1961	2344	1846	1913	2240	983	1469	2638	1924.25
ENSG00000110315	RNF141	2726	4772	4500	3365	1169	NA	1976	1557	2866.42857142857
ENSG00000110318	CEP126	3318	5505	4492	NA	NA	NA	NA	NA	4438.33333333333
ENSG00000110321	EIF4G2	1757	891	1270	1287	1079	1043	1175	327	1103.625
ENSG00000110328	GALNT18	NA	NA	NA	4122	NA	NA	NA	NA	4122
ENSG00000110330	BIRC2	4928	2682	5094	5016	3577	NA	NA	NA	4259.4
ENSG00000110344	UBE4A	3491	4509	3899	5455	3199	NA	2973	2774	3757.14285714286
ENSG00000110367	DDX6	NA	5224	3815	4633	2504	NA	3746	NA	3984.4
ENSG00000110395	CBL	NA	NA	6824	6121	NA	NA	4111	NA	5685.33333333333
ENSG00000110400	NECTIN1	NA	NA	NA	6042	NA	NA	NA	NA	6042
ENSG00000110422	HIPK3	4549	3782	3978	5993	2755	NA	NA	NA	4211.4
ENSG00000110427	KIAA1549L	1676	1953	2488	1923	1116	NA	1736	1011	1700.42857142857
ENSG00000110429	FBXO3	2069	4052	2055	5080	NA	NA	2234	3209	3116.5
ENSG00000110435	PDHX	5574	4443	5655	4614	NA	NA	3525	3379	4531.66666666667
ENSG00000110436	SLC1A2	54	354	19	284	47	45	61	144	126
ENSG00000110442	COMMD9	5606	NA	6119	4807	NA	NA	NA	NA	5510.66666666667
ENSG00000110492	MDK	308	242	401	318	NA	NA	526	165	326.666666666667
ENSG00000110514	MADD	2102	2590	2347	1806	2946	NA	1968	3363	2446
ENSG00000110536	PTPMT1	2170	3273	3884	4318	NA	NA	2464	1830	2989.83333333333
ENSG00000110619	CARS	4222	2857	4489	3057	2806	NA	2791	NA	3370.33333333333
ENSG00000110651	CD81	1449	361	2245	417	1984	673	1041	948	1139.75
ENSG00000110675	ELMOD1	425	1118	643	920	971	527	898	3145	1080.875
ENSG00000110696	C11orf58	1456	1650	1748	1531	1983	520	1323	529	1342.5
ENSG00000110697	PITPNM1	1677	3283	1821	3487	2216	NA	2823	3636	2706.14285714286
ENSG00000110700	RPS13	1621	574	2444	717	933	NA	622	2234	1306.42857142857
ENSG00000110711	AIP	5527	NA	5832	6109	NA	NA	4789	NA	5564.25
ENSG00000110717	NDUFS8	1209	2037	1222	1861	1424	NA	1252	1619	1517.71428571429
ENSG00000110721	CHKA	NA	NA	6749	5779	NA	NA	NA	NA	6264
ENSG00000110768	GTF2H1	4182	3723	6083	5258	NA	NA	NA	NA	4811.5
ENSG00000110786	PTPN5	629	1423	626	1007	1569	NA	1075	2333	1237.42857142857
ENSG00000110799	VWF	1548	315	1134	579	2267	NA	2188	NA	1338.5
ENSG00000110801	PSMD9	5019	NA	4191	5421	NA	NA	NA	NA	4877
ENSG00000110880	CORO1C	4878	5223	6327	4235	NA	NA	4261	NA	4984.8
ENSG00000110881	ASIC1	NA	3987	3371	2228	NA	NA	NA	NA	3195.33333333333
ENSG00000110888	CAPRIN2	149	802	256	484	803	30	65	2903	686.5
ENSG00000110906	KCTD10	1186	1000	1053	1886	1517	NA	605	409	1093.71428571429
ENSG00000110911	SLC11A2	5438	4398	5430	5978	NA	NA	4052	NA	5059.2
ENSG00000110917	MLEC	2479	2801	2401	3774	2896	NA	3774	3790	3130.71428571429
ENSG00000110925	CSRNP2	3355	2782	3650	4040	NA	NA	3619	NA	3489.2
ENSG00000110955	ATP5F1B	366	877	286	773	405	479	635	1607	678.5
ENSG00000110958	PTGES3	2657	1867	1815	2360	1213	NA	1986	1300	1885.42857142857
ENSG00000111011	RSRC2	4483	2786	6061	4015	3481	1103	4167	NA	3728
ENSG00000111057	KRT18	NA	NA	NA	1286	NA	NA	NA	602	944
ENSG00000111142	METAP2	3737	2747	6748	4026	3177	NA	3690	3634	3965.57142857143
ENSG00000111144	LTA4H	4367	5179	3309	4371	3573	NA	4529	NA	4221.33333333333
ENSG00000111229	ARPC3	1903	1453	1839	1690	1611	NA	953	531	1425.71428571429
ENSG00000111237	VPS29	2828	2817	2244	3086	3070	NA	2546	3611	2886
ENSG00000111261	MANSC1	NA	NA	3655	4299	NA	NA	NA	NA	3977
ENSG00000111269	CREBL2	2941	3533	4457	4915	2471	722	2509	3132	3085
ENSG00000111275	ALDH2	2439	2988	3384	4196	1175	501	NA	2238	2417.28571428571
ENSG00000111276	CDKN1B	5482	3497	4001	3601	NA	NA	3549	2626	3792.66666666667
ENSG00000111328	CDK2AP1	718	245	1106	420	790	NA	1229	491	714.142857142857
ENSG00000111341	MGP	42	30	38	41	305	NA	NA	NA	91.2
ENSG00000111344	RASAL1	NA	NA	NA	2326	NA	NA	NA	NA	2326
ENSG00000111348	ARHGDIB	2958	NA	4094	NA	NA	NA	NA	NA	3526
ENSG00000111358	GTF2H3	NA	NA	5585	NA	NA	NA	NA	NA	5585
ENSG00000111361	EIF2B1	5411	NA	5336	4293	NA	NA	4829	2462	4466.2
ENSG00000111371	SLC38A1	1790	1654	2163	1756	1992	NA	3102	1600	2008.14285714286
ENSG00000111412	C12orf49	4641	5696	5276	5148	2666	NA	3809	NA	4539.33333333333
ENSG00000111481	COPZ1	3931	3139	2813	5998	3050	NA	2709	3421	3580.14285714286
ENSG00000111530	CAND1	1564	2166	1679	1859	1851	945	1317	1916	1662.125
ENSG00000111540	RAB5B	4933	NA	NA	NA	3007	NA	NA	3812	3917.33333333333
ENSG00000111554	MDM1	NA	NA	5461	NA	NA	NA	NA	NA	5461
ENSG00000111596	CNOT2	4873	4950	5454	5002	NA	1068	4668	NA	4335.83333333333
ENSG00000111605	CPSF6	3611	3247	3617	2894	NA	750	2681	3261	2865.85714285714
ENSG00000111615	KRR1	4444	4835	4041	5639	NA	NA	4050	NA	4601.8
ENSG00000111639	MRPL51	2152	1740	3311	3397	NA	NA	1597	1406	2267.16666666667
ENSG00000111640	GAPDH	1707	2566	1869	1237	951	229	266	643	1183.5
ENSG00000111642	CHD4	3553	4442	4771	4023	NA	NA	3926	NA	4143
ENSG00000111652	COPS7A	2687	3065	3514	4356	NA	NA	3535	3497	3442.33333333333
ENSG00000111653	ING4	NA	5408	6246	NA	NA	NA	4648	3234	4884
ENSG00000111666	CHPT1	4024	5058	5235	4972	3478	NA	NA	NA	4553.4
ENSG00000111667	USP5	2367	2070	2266	2371	NA	NA	3026	3104	2534
ENSG00000111669	TPI1	367	759	345	687	496	1061	508	997	652.5
ENSG00000111670	GNPTAB	5270	4423	6097	4463	NA	NA	NA	NA	5063.25
ENSG00000111674	ENO2	127	186	132	151	155	287	221	422	210.125
ENSG00000111676	ATN1	2520	3656	2716	4929	3223	NA	2578	NA	3270.33333333333
ENSG00000111678	C12orf57	611	812	793	1327	1540	628	828	381	865
ENSG00000111696	NT5DC3	1385	756	1675	724	562	NA	2731	505	1191.14285714286
ENSG00000111707	SUDS3	NA	NA	6523	5486	NA	NA	NA	NA	6004.5
ENSG00000111711	GOLT1B	4046	3459	4888	3873	NA	NA	2471	3390	3687.83333333333
ENSG00000111716	LDHB	1262	1269	614	1855	516	860	2763	3583	1590.25
ENSG00000111726	CMAS	618	866	791	1252	1033	NA	1100	1478	1019.71428571429
ENSG00000111731	C2CD5	3251	2777	4681	2744	NA	NA	2335	NA	3157.6
ENSG00000111752	PHC1	3405	2765	2398	3104	NA	NA	NA	NA	2918
ENSG00000111775	COX6A1	1211	1718	1368	1908	809	NA	1518	1442	1424.85714285714
ENSG00000111783	RFX4	4373	NA	6166	NA	1437	NA	NA	NA	3992
ENSG00000111786	SRSF9	1584	1648	934	2489	2385	NA	1327	1302	1667
ENSG00000111790	FGFR1OP2	NA	3433	4720	4847	2935	NA	4082	3332	3891.5
ENSG00000111802	TDP2	2505	3615	3091	4535	NA	NA	NA	3466	3442.4
ENSG00000111832	RWDD1	4514	4473	NA	NA	1981	NA	4672	NA	3910
ENSG00000111843	TMEM14C	2909	2983	3362	3540	NA	NA	3793	3586	3362.16666666667
ENSG00000111850	SMIM8	NA	NA	NA	5247	NA	NA	NA	NA	5247
ENSG00000111875	ASF1A	NA	5633	6217	4702	NA	NA	NA	NA	5517.33333333333
ENSG00000111879	FAM184A	NA	NA	3694	NA	NA	NA	4526	NA	4110
ENSG00000111880	RNGTT	NA	4188	4967	5633	NA	NA	2749	NA	4384.25
ENSG00000111885	MAN1A1	3004	1329	NA	1399	NA	NA	NA	NA	1910.66666666667
ENSG00000111897	SERINC1	1047	656	801	790	1243	841	1266	1274	989.75
ENSG00000111906	HDDC2	2139	2494	2786	4061	2450	NA	NA	NA	2786
ENSG00000111907	TPD52L1	1021	532	752	412	942	540	1819	608	828.25
ENSG00000111911	HINT3	5398	3865	5973	4616	NA	NA	NA	2007	4371.8
ENSG00000111912	NCOA7	2324	1197	2117	1581	3180	NA	1994	1723	2016.57142857143
ENSG00000111913	RIPOR2	3635	NA	2834	2564	NA	NA	NA	NA	3011
ENSG00000111961	SASH1	5670	3835	6511	5540	NA	NA	NA	2483	4807.8
ENSG00000111962	UST	3389	1899	4533	1620	2403	NA	2718	1753	2616.42857142857
ENSG00000112031	MTRF1L	NA	5143	5450	NA	NA	NA	NA	NA	5296.5
ENSG00000112038	OPRM1	1158	1411	1086	1628	1194	NA	2011	NA	1414.66666666667
ENSG00000112062	MAPK14	4075	4105	3391	3380	NA	NA	2465	NA	3483.2
ENSG00000112078	KCTD20	5439	NA	6203	NA	NA	NA	NA	NA	5821
ENSG00000112081	SRSF3	2749	2825	2843	3215	3110	NA	3082	2471	2899.28571428571
ENSG00000112096	SOD2	3440	2743	2441	3295	359	896	3219	NA	2341.85714285714
ENSG00000112110	MRPL18	NA	4964	4523	5689	1703	NA	3155	3508	3923.66666666667
ENSG00000112130	RNF8	4449	NA	5546	NA	NA	NA	NA	NA	4997.5
ENSG00000112137	PHACTR1	3546	3709	3456	3003	1813	NA	1620	1391	2648.28571428571
ENSG00000112146	FBXO9	1935	2699	2122	2604	1684	NA	2092	2261	2199.57142857143
ENSG00000112149	CD83	1454	1377	1348	1049	697	NA	3317	749	1427.28571428571
ENSG00000112159	MDN1	4400	NA	6063	6178	NA	NA	NA	NA	5547
ENSG00000112164	GLP1R	NA	NA	NA	1176	NA	NA	706	NA	941
ENSG00000112186	CAP2	814	1316	1414	1133	469	937	831	1065	997.375
ENSG00000112200	ZNF451	NA	4560	5557	NA	NA	NA	4470	2890	4369.25
ENSG00000112232	KHDRBS2	NA	NA	NA	3712	NA	NA	NA	NA	3712
ENSG00000112237	CCNC	3524	2488	4079	3671	NA	NA	2721	NA	3296.6
ENSG00000112246	SIM1	658	NA	742	NA	NA	NA	551	NA	650.333333333333
ENSG00000112282	MED23	NA	NA	NA	4321	NA	NA	NA	NA	4321
ENSG00000112290	WASF1	3603	2060	5404	2314	NA	NA	3375	3426	3363.66666666667
ENSG00000112294	ALDH5A1	3125	2709	2312	3930	1838	NA	2742	NA	2776
ENSG00000112304	ACOT13	3909	NA	5164	NA	3155	NA	4046	NA	4068.5
ENSG00000112305	SMAP1	4295	5520	5064	5580	3606	NA	NA	NA	4813
ENSG00000112306	RPS12	717	330	992	291	274	715	257	1403	622.375
ENSG00000112308	C6orf62	2497	2285	1851	2945	NA	NA	4750	NA	2865.6
ENSG00000112309	B3GAT2	2510	997	2561	1040	877	997	1030	329	1292.625
ENSG00000112312	GMNN	2222	NA	1990	NA	NA	NA	NA	NA	2106
ENSG00000112320	SOBP	3756	4864	4100	4549	2334	NA	4739	2026	3766.85714285714
ENSG00000112335	SNX3	1254	1746	1465	1382	953	NA	1753	912	1352.14285714286
ENSG00000112339	HBS1L	NA	4789	NA	NA	NA	NA	3718	NA	4253.5
ENSG00000112367	FIG4	NA	NA	5423	4101	NA	NA	4397	NA	4640.33333333333
ENSG00000112378	PERP	3590	NA	3368	5133	NA	1090	1993	2975	3024.83333333333
ENSG00000112379	ARFGEF3	989	1320	1620	1434	1603	1095	1372	2502	1491.875
ENSG00000112419	PHACTR2	NA	NA	4441	NA	NA	NA	NA	876	2658.5
ENSG00000112473	SLC39A7	2886	5132	5506	5638	NA	NA	4225	NA	4677.4
ENSG00000112511	PHF1	3219	2644	3174	3014	2992	NA	2414	2771	2889.71428571429
ENSG00000112514	CUTA	2707	2019	2476	2390	3194	NA	1364	1022	2167.42857142857
ENSG00000112530	PACRG	1388	3026	1708	2867	NA	NA	NA	NA	2247.25
ENSG00000112531	QKI	341	282	539	285	172	398	192	172	297.625
ENSG00000112576	CCND3	1168	2957	2080	3889	1321	NA	1509	1661	2083.57142857143
ENSG00000112584	FAM120B	5382	4357	4690	6001	NA	NA	3185	3248	4477.16666666667
ENSG00000112640	PPP2R5D	NA	4298	5504	4505	NA	NA	NA	3196	4375.75
ENSG00000112651	MRPL2	4380	5367	4246	5994	NA	NA	3763	NA	4750
ENSG00000112655	PTK7	NA	NA	2195	NA	NA	NA	NA	NA	2195
ENSG00000112667	DNPH1	2412	4800	3755	5154	2997	NA	4683	NA	3966.83333333333
ENSG00000112685	EXOC2	NA	NA	6684	NA	NA	NA	NA	NA	6684
ENSG00000112695	COX7A2	651	824	619	1059	1062	224	586	360	673.125
ENSG00000112697	TMEM30A	999	1552	953	1576	1257	383	1234	1412	1170.75
ENSG00000112701	SENP6	4849	3941	4234	3357	2950	NA	4104	NA	3905.83333333333
ENSG00000112715	VEGFA	1929	NA	1429	979	2260	594	718	NA	1318.16666666667
ENSG00000112739	PRPF4B	NA	4764	5212	6064	NA	NA	4130	NA	5042.5
ENSG00000112759	SLC29A1	NA	NA	5095	4667	NA	NA	NA	NA	4881
ENSG00000112763	BTN2A1	4436	NA	5726	3386	NA	NA	3900	NA	4362
ENSG00000112769	LAMA4	2578	415	1867	286	NA	NA	NA	NA	1286.5
ENSG00000112773	TENT5A	1925	1504	2782	1129	1767	406	476	182	1271.375
ENSG00000112782	CLIC5	NA	NA	NA	1187	NA	NA	NA	NA	1187
ENSG00000112787	FBRSL1	4592	5659	5860	4701	NA	NA	NA	NA	5203
ENSG00000112796	ENPP5	1215	205	848	201	NA	NA	4100	NA	1313.8
ENSG00000112851	ERBIN	1387	2039	2181	3458	312	NA	302	1197	1553.71428571429
ENSG00000112902	SEMA5A	1304	1124	1823	1183	997	373	985	601	1048.75
ENSG00000112972	HMGCS1	1229	2065	1534	2590	313	NA	1827	1897	1636.42857142857
ENSG00000112977	DAP	3037	3179	4841	3662	NA	NA	NA	NA	3679.75
ENSG00000112981	NME5	2897	3968	3176	3411	NA	NA	NA	NA	3363
ENSG00000112983	BRD8	3189	2353	2873	3194	NA	NA	3412	3739	3126.66666666667
ENSG00000112992	NNT	5521	NA	4093	5407	3544	NA	4735	NA	4660
ENSG00000112996	MRPS30	NA	NA	6757	NA	NA	NA	NA	NA	6757
ENSG00000113013	HSPA9	1966	1750	1252	2601	2086	NA	1335	559	1649.85714285714
ENSG00000113048	MRPS27	NA	NA	6532	NA	NA	NA	NA	NA	6532
ENSG00000113068	PFDN1	3460	3005	3558	4174	3384	NA	4262	NA	3640.5
