gene_id	gene_name	V12D07-075_D1	V13M13-362_A1	V12D07-075_A1	V12Y31-080_A1	V12D05-348_D1	V12D05-350_D1	V12D05-348_C1	V12D05-350_C1	V13Y24-346_C1	nsigsamps	meanrank
ENSG00000105854	PON2	1058			775	1534		930	1799	837	6	1155.5
ENSG00000105855	ITGB8	926			1780		1682	1551	1069	801	6	1301.5
ENSG00000105865	DUS4L				1892						1	1892
ENSG00000105866	SP4				2604		2807				2	2705.5
ENSG00000105879	CBLL1		750								1	750
ENSG00000105880	DLX5				2321		3008				2	2664.5
ENSG00000105887	MTPN								3045	1059	2	2052
ENSG00000105894	PTN	283	385		852	1055	1574	286	300		7	676.428571428571
ENSG00000105926	MPP6		754						870		2	812
ENSG00000105939	ZC3HAV1				1163				1232		2	1197.5
ENSG00000105948	TTC26				2430				2824		2	2627
ENSG00000105971	CAV2								693		1	693
ENSG00000105974	CAV1								603		1	603
ENSG00000105976	MET								890		1	890
ENSG00000105983	LMBR1	1810				3773					2	2791.5
ENSG00000105993	DNAJB6	198			351	1149	1443	1170			5	862.2
ENSG00000106012	IQCE									970	1	970
ENSG00000106018	VIPR2							1317	672		2	994.5
ENSG00000106025	TSPAN12		822				1273	2158			3	1417.66666666667
ENSG00000106028	SSBP1				2163						1	2163
ENSG00000106070	GRB10	1415				2640				839	3	1631.33333333333
ENSG00000106078	COBL						1880	843			2	1361.5
ENSG00000106089	STX1A		481								1	481
ENSG00000106105	GARS								3197		1	3197
ENSG00000106153	CHCHD2	684		213		1671		1232		231	5	806.2
ENSG00000106211	HSPB1	104	513	47	129	451	1853	961	1582	209	9	649.888888888889
ENSG00000106236	NPTX2	532			266	263	335	137	171	196	7	271.428571428571
ENSG00000106245	BUD31		189			1369				1561	3	1039.66666666667
ENSG00000106246	PTCD1				2293						1	2293
ENSG00000106263	EIF3B		679								1	679
ENSG00000106278	PTPRZ1	571	120			3011	2280	264	209	177	7	947.428571428572
ENSG00000106290	TAF6						2477				1	2477
ENSG00000106299	WASL					2481					1	2481
ENSG00000106341	PPP1R17	914					835	111	175	194	5	445.8
ENSG00000106346	USP42	1871									1	1871
ENSG00000106355	LSM5	284	925		623	1685	1468		1227		6	1035.33333333333
ENSG00000106366	SERPINE1									725	1	725
ENSG00000106367	AP1S1				2606				2330		2	2468
ENSG00000106397	PLOD3					3213	2695				2	2954
ENSG00000106399	RPA3				873	746	1007		1004		4	907.5
ENSG00000106400	ZNHIT1									645	1	645
ENSG00000106415	GLCCI1					2080	934		1500		3	1504.66666666667
ENSG00000106443	PHF14					2804	1188				2	1996
ENSG00000106459	NRF1								2337		1	2337
ENSG00000106460	TMEM106B					2176	2186		1973		3	2111.66666666667
ENSG00000106479	ZNF862					3404					1	3404
ENSG00000106483	SFRP4								1433		1	1433
ENSG00000106484	MEST							1597	1661	1414	3	1557.33333333333
ENSG00000106524	ANKMY2				1776						1	1776
ENSG00000106537	TSPAN13	506			379	170	843		1095	1266	6	709.833333333333
ENSG00000106538	RARRES2								3060		1	3060
ENSG00000106565	TMEM176B	1671			1974		2323	301	483	248	6	1166.66666666667
ENSG00000106588	PSMA2					2949		2080		794	3	1941
ENSG00000106591	MRPL32				2506	1029	697				3	1410.66666666667
ENSG00000106603	COA1					3701					1	3701
ENSG00000106609	TMEM248				527	682	924				3	711
ENSG00000106615	RHEB		792		1096	3712		1442	2594		5	1927.2
ENSG00000106624	AEBP1				896	1874	550	216	294		5	766
ENSG00000106628	POLD2	2123									1	2123
ENSG00000106633	GCK								1750		1	1750
ENSG00000106635	BCL7B				1822	3232					2	2527
ENSG00000106636	YKT6		855								1	855
ENSG00000106638	TBL2				1864						1	1864
ENSG00000106682	EIF4H				2438	2299	1353	1332			4	1855.5
ENSG00000106683	LIMK1				2149						1	2149
ENSG00000106688	SLC1A1			297							1	297
ENSG00000106689	LHX2				1596			166	157	827	4	686.5
ENSG00000106692	FKTN								3220		1	3220
ENSG00000106701	FSD1L						2923				1	2923
ENSG00000106723	SPIN1	577			956		979				3	837.333333333333
ENSG00000106771	TMEM245				1200	1849					2	1524.5
ENSG00000106772	PRUNE2				830	1413	481		1046		4	942.5
ENSG00000106785	TRIM14								3142		1	3142
ENSG00000106803	SEC61B	327	406				2444	1010		301	5	897.6
ENSG00000106823	ECM2							1575			1	1575
ENSG00000106829	TLE4								2278	1374	2	1826
ENSG00000106868	SUSD1					3854					1	3854
ENSG00000106948	AKNA	641							2155		2	1398
ENSG00000106976	DNM1				2541	1846		427	927		4	1435.25
ENSG00000106991	ENG									891	1	891
ENSG00000106992	AK1							81	83		2	82
ENSG00000107020	PLGRKT									875	1	875
ENSG00000107077	KDM4C	1509									1	1509
ENSG00000107105	ELAVL2	829			828			384	518		4	639.75
ENSG00000107130	NCS1					2332					1	2332
ENSG00000107140	TESK1		915								1	915
ENSG00000107175	CREB3						2424				1	2424
ENSG00000107185	RGP1				2454						1	2454
ENSG00000107186	MPDZ					3067					1	3067
ENSG00000107201	DDX58	1628									1	1628
ENSG00000107223	EDF1	1357	117			1196			3166		4	1459
ENSG00000107242	PIP5K1B					1861			1430		2	1645.5
ENSG00000107262	BAG1					2371					1	2371
ENSG00000107263	RAPGEF1				1093						1	1093
ENSG00000107281	NPDC1	238	254		347	1014	1514			1183	6	758.333333333333
ENSG00000107282	APBA1					2636			2977		2	2806.5
ENSG00000107295	SH3GL2						2731	2117	1614		3	2154
ENSG00000107317	PTGDS	35	167		25	21	21	38	104	138	8	68.625
ENSG00000107331	ABCA2								954		1	954
ENSG00000107341	UBE2R2	1941				965	2593				3	1833
ENSG00000107372	ZFAND5					1037	2382			253	3	1224
ENSG00000107404	DVL1	1804									1	1804
ENSG00000107438	PDLIM1							1990		622	2	1306
ENSG00000107518	ATRNL1						1228				1	1228
ENSG00000107521	HPS1									716	1	716
ENSG00000107537	PHYH	1119									1	1119
ENSG00000107551	RASSF4								1186	443	2	814.5
ENSG00000107560	RAB11FIP2				1117		1625				2	1371
ENSG00000107562	CXCL12	1099			2397		2752		2108		4	2089
ENSG00000107581	EIF3A							1645			1	1645
ENSG00000107611	CUBN								2053		1	2053
ENSG00000107625	DDX50					1253					1	1253
ENSG00000107651	SEC23IP		645			3616					2	2130.5
ENSG00000107669	ATE1					2295	1823		3157		3	2425
ENSG00000107679	PLEKHA1					2908					1	2908
ENSG00000107731	UNC5B		732								1	732
ENSG00000107736	CDH23								2844		1	2844
ENSG00000107738	VSIR		745				2410	567	2315	667	5	1340.8
ENSG00000107742	SPOCK2	348							1338		2	843
ENSG00000107745	MICU1	685			587						2	636
ENSG00000107758	PPP3CB						641	661	3052		3	1451.33333333333
ENSG00000107779	BMPR1A								2982		1	2982
ENSG00000107789	MINPP1								2258		1	2258
ENSG00000107796	ACTA2	1788				475	220		1315		4	949.5
ENSG00000107798	LIPA					1693			2714		2	2203.5
ENSG00000107829	FBXW4						1439				1	1439
ENSG00000107833	NPM3									1137	1	1137
ENSG00000107854	TNKS2					849		1826		626	3	1100.33333333333
ENSG00000107874	CUEDC2									676	1	676
ENSG00000107902	LHPP	677				3674			2282		3	2211
ENSG00000107929	LARP4B								2006		1	2006
ENSG00000107937	GTPBP4		963		1464	3366					3	1931
ENSG00000107949	BCCIP					1515		1855			2	1685
ENSG00000107951	MTPAP					3012					1	3012
ENSG00000107954	NEURL1				1386						1	1386
ENSG00000107960	STN1		263								1	263
ENSG00000107984	DKK1						618				1	618
ENSG00000108010	GLRX3				2005	3375			2318		3	2566
ENSG00000108018	SORCS1	1257			781	632	1608		3256		5	1506.8
ENSG00000108021	TASOR2			553							1	553
ENSG00000108061	SHOC2	1227									1	1227
ENSG00000108064	TFAM				2034						1	2034
ENSG00000108091	CCDC6					752	1449		2467	997	4	1416.25
ENSG00000108094	CUL2		649					1386			2	1017.5
ENSG00000108100	CCNY					1577					1	1577
ENSG00000108106	UBE2S	1413			1354	2842		1028			4	1659.25
ENSG00000108107	RPL28				2274	1616	966	196	1019		5	1214.2
ENSG00000108175	ZMIZ1	635									1	635
ENSG00000108176	DNAJC12				1919	2786	2953				3	2552.66666666667
ENSG00000108179	PPIF						1513	1351			2	1432
ENSG00000108256	NUFIP2					3061					1	3061
ENSG00000108298	RPL19	494			1015	939	371	623	1191		6	772.166666666667
ENSG00000108309	RUNDC3A				1525	3576					2	2550.5
ENSG00000108344	PSMD3					1463					1	1463
ENSG00000108352	RAPGEFL1								2973		1	2973
ENSG00000108370	RGS9					3591					1	3591
ENSG00000108381	ASPA				1055		2022				2	1538.5
ENSG00000108387	SEPTIN4				1600	573	1054		500		4	931.75
ENSG00000108395	TRIM37				1666		2057	1537	3159		4	2104.75
ENSG00000108406	DHX40				2234					1323	2	1778.5
ENSG00000108424	KPNB1				850	3646				1103	3	1866.33333333333
ENSG00000108465	CDK5RAP3							2012			1	2012
ENSG00000108468	CBX1					3808	1604			1276	3	2229.33333333333
ENSG00000108469	RECQL5					3471					1	3471
ENSG00000108506	INTS2	1918				970					2	1444
ENSG00000108518	PFN1	486				2986	1421	1353			4	1561.5
ENSG00000108523	RNF167	821			1317	3486					3	1874.66666666667
ENSG00000108528	SLC25A11		541								1	541
ENSG00000108551	RASD1	23	39	50	35	101	102	1203	711	99	9	262.555555555556
ENSG00000108559	NUP88								3017		1	3017
ENSG00000108561	C1QBP	733				804	1021	1114	1094		5	953.2
ENSG00000108588	CCDC47					3667			2245		2	2956
ENSG00000108590	MED31		949		602	1332					3	961
ENSG00000108591	DRG2				1474						1	1474
ENSG00000108592	FTSJ3	1504								461	2	982.5
ENSG00000108599	AKAP10				1823						1	1823
ENSG00000108639	SYNGR2				1991	1465					2	1728
ENSG00000108641	B9D1					861	2289	849	1302	640	5	1188.2
ENSG00000108651	UTP6								1609		1	1609
ENSG00000108654	DDX5	136	908	153	299	267	199	869	336	203	9	374.444444444444
ENSG00000108671	PSMD11					2132	1692				2	1912
ENSG00000108679	LGALS3BP							494		673	2	583.5
ENSG00000108684	ASIC2	842			2055		2070				3	1655.66666666667
ENSG00000108691	CCL2			299				1576		384	3	753
ENSG00000108771	DHX58	1598									1	1598
ENSG00000108773	KAT2A		697			3202			2663		3	2187.33333333333
ENSG00000108774	RAB5C					2628					1	2628
ENSG00000108788	MLX					3850					1	3850
ENSG00000108797	CNTNAP1							2216	2080		2	2148
ENSG00000108821	COL1A1							303	668		2	485.5
ENSG00000108826	MRPL27								2978		1	2978
ENSG00000108828	VAT1	663	106		230	281	1120	691	573		7	523.428571428572
ENSG00000108829	LRRC59						3053				1	3053
ENSG00000108830	RND2					2400		1844			2	2122
ENSG00000108840	HDAC5				1122			1770			2	1446
ENSG00000108848	LUC7L3	576				882	646		1166		4	817.5
ENSG00000108852	MPP2							1866			1	1866
ENSG00000108861	DUSP3				1642				1006		2	1324
ENSG00000108924	HLF					2848	2608				2	2728
ENSG00000108946	PRKAR1A	493			515	198	814		1011		5	606.2
ENSG00000108947	EFNB3	152	213			366	426	651	571		6	396.5
ENSG00000108953	YWHAE	1478									1	1478
ENSG00000108984	MAP2K6					3726	2848				2	3287
ENSG00000109046	WSB1	981			2451	720	680	1893	367	756	7	1121.14285714286
ENSG00000109062	SLC9A3R1					698					1	698
ENSG00000109083	IFT20				1460	1575			2054		3	1696.33333333333
ENSG00000109084	TMEM97						2176			1210	2	1693
ENSG00000109099	PMP22				998	1488	752		1018		4	1064
ENSG00000109103	UNC119					3206			1746		2	2476
ENSG00000109107	ALDOC	1488			329	60	151	1593	299	1499	7	774.142857142857
ENSG00000109111	SUPT6H					3924	2594				2	3259
ENSG00000109118	PHF12			412							1	412
ENSG00000109133	TMEM33					1923	1317				2	1620
ENSG00000109180	OCIAD1	150			439	262	430	877	859	1034	7	578.714285714286
ENSG00000109184	DCUN1D4				1164	3171					2	2167.5
ENSG00000109189	USP46								2951		1	2951
ENSG00000109220	CHIC2				742						1	742
ENSG00000109255	NMU	360	566		353	13	23	507	224	111	8	269.625
ENSG00000109270	LAMTOR3					740	2711		1026		3	1492.33333333333
ENSG00000109323	MANBA				1456						1	1456
ENSG00000109332	UBE2D3	800			1553	2054			2294		4	1675.25
ENSG00000109339	MAPK10				2311						1	2311
ENSG00000109390	NDUFC1	291	961		500	1394	812	552	645		7	736.428571428572
ENSG00000109436	TBC1D9				629		1564	1075			3	1089.33333333333
ENSG00000109452	INPP4B					2588	2231				2	2409.5
ENSG00000109466	KLHL2	2115			1614	2267			1706		4	1925.5
ENSG00000109472	CPE	119	151	140	545	427	662	132	105	132	9	268.111111111111
ENSG00000109475	RPL34	160	962	440	343	212	438	546	351		8	431.5
ENSG00000109501	WFS1					3869			1921		2	2895
ENSG00000109536	FRG1					3335	2575				2	2955
ENSG00000109572	CLCN3				2067				1890		2	1978.5
ENSG00000109576	AADAT								2060		1	2060
ENSG00000109586	GALNT7		816								1	816
ENSG00000109606	DHX15					3050		1250			2	2150
ENSG00000109610	SOD3							856	303		2	579.5
ENSG00000109618	SEPSECS						2157				1	2157
ENSG00000109654	TRIM2	1395				2313					2	1854
ENSG00000109670	FBXW7						1822				1	1822
ENSG00000109680	TBC1D19				1604						1	1604
ENSG00000109689	STIM2					2633			1640		2	2136.5
ENSG00000109736	MFSD10									877	1	877
ENSG00000109738	GLRB				1625	3322					2	2473.5
ENSG00000109756	RAPGEF2	882				3590					2	2236
ENSG00000109762	SNX25					948	1788				2	1368
ENSG00000109771	LRP2BP	2154						351	766		3	1090.33333333333
ENSG00000109790	KLHL5								2352		1	2352
ENSG00000109832	DDX25	1784				1529			1996		3	1769.66666666667
ENSG00000109846	CRYAB	128		72	46	78	43	277	53	176	8	109.125
ENSG00000109861	CTSC							90	73	556	3	239.666666666667
ENSG00000109906	ZBTB16					363	576				2	469.5
ENSG00000109944	JHY					2801					1	2801
ENSG00000109956	B3GAT1							2236			1	2236
ENSG00000109971	HSPA8	43			281	232	153	434	261	924	7	332.571428571429
ENSG00000110002	VWA5A	836			349	2753	2605	496	398		6	1239.5
ENSG00000110011	DNAJC4		867								1	867
ENSG00000110013	SIAE				1290	1117			949		3	1118.66666666667
ENSG00000110047	EHD1							2122			1	2122
ENSG00000110060	PUS3								2018		1	2018
ENSG00000110066	KMT5B	1053					1953		2867		3	1957.66666666667
ENSG00000110092	CCND1							1570		724	2	1147
ENSG00000110107	PRPF19				1731	3745			3272		3	2916
ENSG00000110108	TMEM109	1711	692		820	1434	1525	1124			6	1217.66666666667
ENSG00000110148	CCKBR	1812			2158						2	1985
ENSG00000110172	CHORDC1	1269				946			2694		3	1636.33333333333
ENSG00000110195	FOLR1							94	107		2	100.5
ENSG00000110218	PANX1				2297						1	2297
ENSG00000110237	ARHGEF17	524			745						2	634.5
ENSG00000110315	RNF141				1833						1	1833
ENSG00000110318	CEP126					2300	2221		1063		3	1861.33333333333
ENSG00000110321	EIF4G2	672			269	957	309		783	930	6	653.333333333333
ENSG00000110328	GALNT18	340			2284	2029	1834			409	5	1379.2
ENSG00000110330	BIRC2					595	1157		3054	1127	4	1483.25
ENSG00000110344	UBE4A	1463			2460	1446					3	1789.66666666667
ENSG00000110367	DDX6					3370					1	3370
ENSG00000110400	NECTIN1		314					647			2	480.5
ENSG00000110422	HIPK3					2625			3162		2	2893.5
ENSG00000110427	KIAA1549L					3446					1	3446
ENSG00000110429	FBXO3				1559						1	1559
ENSG00000110435	PDHX				2112						1	2112
ENSG00000110436	SLC1A2	54	45	121	157	825	449	49	36	56	9	199.111111111111
ENSG00000110442	COMMD9				2610					1175	2	1892.5
ENSG00000110492	MDK	613			590	129	325	704	606	542	7	501.285714285714
ENSG00000110536	PTPMT1					2621	2983				2	2802
ENSG00000110619	CARS					2402	1588				2	1995
ENSG00000110651	CD81				548	177	671	597	528	535	6	509.333333333333
ENSG00000110660	SLC35F2								1468		1	1468
ENSG00000110675	ELMOD1							540	1767		2	1153.5
ENSG00000110680	CALCA			423							1	423
ENSG00000110693	SOX6						2138			1301	2	1719.5
ENSG00000110696	C11orf58	453	228		1413	846	474	1163	1130	1180	8	860.875
ENSG00000110697	PITPNM1				2392				2913		2	2652.5
ENSG00000110700	RPS13	1747		469			689	545	646	1238	6	889
ENSG00000110713	NUP98	1998									1	1998
ENSG00000110717	NDUFS8									783	1	783
ENSG00000110723	EXPH5							1796	1339		2	1567.5
ENSG00000110768	GTF2H1	1206				2338					2	1772
ENSG00000110786	PTPN5				1742		2784	937	1731		4	1798.5
ENSG00000110799	VWF				1936	622	1639				3	1399
ENSG00000110801	PSMD9						2180				1	2180
ENSG00000110844	PRPF40B								2484		1	2484
ENSG00000110881	ASIC1						2379				1	2379
ENSG00000110888	CAPRIN2	630			1054		1643				3	1109
ENSG00000110906	KCTD10	569			328	464	1266	1326	1401		6	892.333333333333
ENSG00000110925	CSRNP2						2023	2241			2	2132
ENSG00000110958	PTGES3	1547					2624	2234			3	2135
ENSG00000110975	SYT10				1177						1	1177
ENSG00000111011	RSRC2		755			3141		1587	3075		4	2139.5
ENSG00000111052	LIN7A						2377				1	2377
ENSG00000111057	KRT18					2192		1002	1208		3	1467.33333333333
ENSG00000111142	METAP2	2087				3493					2	2790
ENSG00000111186	WNT5B					3176	2244				2	2710
ENSG00000111203	ITFG2				2567						1	2567
ENSG00000111218	PRMT8		395					1618			2	1006.5
ENSG00000111229	ARPC3	1499			827	1140	1878		2544	1085	6	1495.5
ENSG00000111237	VPS29	1045									1	1045
ENSG00000111261	MANSC1						1695				1	1695
ENSG00000111269	CREBL2		297			2206	2098				3	1533.66666666667
ENSG00000111275	ALDH2						2553		3136		2	2844.5
ENSG00000111276	CDKN1B					2413	2041				2	2227
ENSG00000111321	LTBR								2554		1	2554
ENSG00000111328	CDK2AP1	852			378	3775	1891	263	467	322	7	1135.42857142857
ENSG00000111331	OAS3				1929			859			2	1394
ENSG00000111341	MGP			118		424	1307	123	293	105	6	395
ENSG00000111361	EIF2B1	1660			1978						2	1819
ENSG00000111371	SLC38A1					1878	1618		1390		3	1628.66666666667
ENSG00000111404	RERGL								2863		1	2863
ENSG00000111412	C12orf49									1565	1	1565
ENSG00000111490	TBC1D30						3063				1	3063
ENSG00000111530	CAND1	749			1252	3033	2367			1218	5	1723.8
ENSG00000111540	RAB5B	2000	475								2	1237.5
ENSG00000111554	MDM1						1247				1	1247
ENSG00000111596	CNOT2					2837					1	2837
ENSG00000111602	TIMELESS					2033					1	2033
ENSG00000111605	CPSF6				1383	2816	899		1378		4	1619
ENSG00000111615	KRR1					3345	2626	1864			3	2611.66666666667
ENSG00000111639	MRPL51	1934				913	1375			1282	4	1376
ENSG00000111640	GAPDH	109	170	97	558	1125	341		202	245	8	355.875
ENSG00000111642	CHD4	1373				1766			2101		3	1746.66666666667
ENSG00000111652	COPS7A					1747			3177		2	2462
ENSG00000111653	ING4									789	1	789
ENSG00000111664	GNB3					3438					1	3438
ENSG00000111666	CHPT1				1374						1	1374
ENSG00000111669	TPI1				959	2489			1469	509	4	1356.5
ENSG00000111670	GNPTAB	2134									1	2134
ENSG00000111674	ENO2	1571			1006	2438		392	545		5	1190.4
ENSG00000111676	ATN1								1735		1	1735
ENSG00000111678	C12orf57	584	195		728	2141	1665	1963			6	1212.66666666667
ENSG00000111684	LPCAT3									1427	1	1427
ENSG00000111696	NT5DC3				2064		1166				2	1615
ENSG00000111711	GOLT1B					2168					1	2168
ENSG00000111716	LDHB					1167	1900		1258		3	1441.66666666667
ENSG00000111725	PRKAB1								2525		1	2525
ENSG00000111726	CMAS	1876			1637		2754	1969	1598	854	6	1781.33333333333
ENSG00000111731	C2CD5					1743	1185				2	1464
ENSG00000111752	PHC1					577	1256		1421		3	1084.66666666667
ENSG00000111775	COX6A1	1792		344			846	1705			4	1171.75
ENSG00000111783	RFX4	1234					1946				2	1590
ENSG00000111786	SRSF9	2089			1683	305	1790	1997	2446		6	1718.33333333333
ENSG00000111790	FGFR1OP2				1294	2375					2	1834.5
ENSG00000111801	BTN3A3				1417				2514		2	1965.5
ENSG00000111802	TDP2					1479	1769				2	1624
ENSG00000111817	DSE							1762			1	1762
ENSG00000111834	RSPH4A							1057	654		2	855.5
ENSG00000111843	TMEM14C					3488		1565			2	2526.5
ENSG00000111850	SMIM8					3738					1	3738
ENSG00000111859	NEDD9			453					1833	74	3	786.666666666667
ENSG00000111879	FAM184A					1771			3120		2	2445.5
ENSG00000111885	MAN1A1	1726			723	3324	943				4	1679
ENSG00000111897	SERINC1	1015		145	616	903	818	1058	1141		7	813.714285714286
ENSG00000111906	HDDC2		970								1	970
ENSG00000111907	TPD52L1	252			303		698	407	381	1209	6	541.666666666667
ENSG00000111911	HINT3				2162						1	2162
ENSG00000111912	NCOA7					1673	2755				2	2214
ENSG00000111913	RIPOR2	1180		398			1838		1181		4	1149.25
ENSG00000111961	SASH1					3792	1524			840	3	2052
ENSG00000111962	UST		515			645		1277	1274		4	927.75
ENSG00000112031	MTRF1L								2356		1	2356
ENSG00000112038	OPRM1					1178	2829		1484		3	1830.33333333333
ENSG00000112062	MAPK14	1283			1868	1510	2237		3090		5	1997.6
ENSG00000112079	STK38	1843				2229					2	2036
ENSG00000112081	SRSF3					732	1474	1060	2298		4	1391
ENSG00000112096	SOD2			176		3718					2	1947
ENSG00000112110	MRPL18	2064			2576		2250		3235		4	2531.25
ENSG00000112118	MCM3						2740				1	2740
ENSG00000112146	FBXO9						1244				1	1244
ENSG00000112149	CD83							1105	2015		2	1560
ENSG00000112164	GLP1R		154			844	853				3	617
ENSG00000112183	RBM24						2522				1	2522
ENSG00000112186	CAP2								1527		1	1527
ENSG00000112208	BAG2		776								1	776
ENSG00000112210	RAB23	1782		578							2	1180
ENSG00000112232	KHDRBS2					2320	2486				2	2403
ENSG00000112234	FBXL4	1494									1	1494
ENSG00000112237	CCNC	1997				1838			2804		3	2213
ENSG00000112282	MED23						1935			905	2	1420
ENSG00000112290	WASF1	1331								477	2	904
ENSG00000112293	GPLD1	1752									1	1752
ENSG00000112294	ALDH5A1					2987					1	2987
ENSG00000112306	RPS12	266		473	334	2061	754	292	146		7	618
ENSG00000112308	C6orf62								1977		1	1977
ENSG00000112309	B3GAT2	235			1249	1269	945	931	1345		6	995.666666666667
ENSG00000112312	GMNN							583	447	179	3	403
ENSG00000112333	NR2E1								1891		1	1891
ENSG00000112335	SNX3					3004		980	1005		3	1663
ENSG00000112357	PEX7							1909			1	1909
