gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000110697	PITPNM1	1921	3647	1911	3480	2685	2939	2994	NA	2796.71428571429
ENSG00000110700	RPS13	1412	555	2446	718	1000	1629	577	2149	1310.75
ENSG00000110711	AIP	NA	5323	5223	6157	NA	NA	4657	NA	5340
ENSG00000110717	NDUFS8	1259	1882	1125	1770	1543	1172	1278	2005	1504.25
ENSG00000110721	CHKA	NA	NA	6779	NA	NA	NA	NA	NA	6779
ENSG00000110768	GTF2H1	4654	3916	6066	4252	NA	3856	NA	NA	4548.8
ENSG00000110786	PTPN5	660	1504	605	961	1423	222	1125	2772	1159
ENSG00000110799	VWF	1539	328	1064	603	2545	3192	2124	NA	1627.85714285714
ENSG00000110801	PSMD9	4951	NA	4349	5387	NA	3157	NA	NA	4461
ENSG00000110880	CORO1C	4860	5492	6054	4622	NA	NA	3922	NA	4990
ENSG00000110881	ASIC1	NA	3605	2977	1988	NA	3617	NA	NA	3046.75
ENSG00000110888	CAPRIN2	149	857	259	484	791	97	66	2936	704.875
ENSG00000110906	KCTD10	1242	1083	1019	1705	1309	1257	578	415	1076
ENSG00000110911	SLC11A2	5127	4434	6310	5529	NA	NA	4387	NA	5157.4
ENSG00000110917	MLEC	2375	3050	2366	3493	2883	3677	4098	3590	3191.5
ENSG00000110925	CSRNP2	3507	2828	3117	3554	NA	NA	3834	3529	3394.83333333333
ENSG00000110955	ATP5F1B	339	851	273	814	395	501	638	1573	673
ENSG00000110958	PTGES3	2341	1862	1825	2024	1114	1653	1668	1372	1732.375
ENSG00000111011	RSRC2	4120	2810	5640	3972	3386	2712	3506	NA	3735.14285714286
ENSG00000111057	KRT18	NA	NA	NA	1380	NA	NA	NA	679	1029.5
ENSG00000111077	TNS2	NA	NA	6355	NA	NA	NA	NA	NA	6355
ENSG00000111142	METAP2	3643	2956	6664	4130	3066	NA	3505	NA	3994
ENSG00000111144	LTA4H	3926	4601	3716	4398	3502	NA	4650	NA	4132.16666666667
ENSG00000111229	ARPC3	1961	1155	1913	1997	1668	1590	843	470	1449.625
ENSG00000111237	VPS29	3033	2317	2277	3672	NA	2428	2490	3631	2835.42857142857
ENSG00000111261	MANSC1	NA	NA	4123	4764	NA	NA	NA	NA	4443.5
ENSG00000111269	CREBL2	2975	3351	4261	3892	2659	1274	3034	3561	3125.875
ENSG00000111275	ALDH2	2510	2979	3454	4751	1080	1179	NA	1933	2555.14285714286
ENSG00000111276	CDKN1B	5304	3318	4447	3709	NA	2453	3478	2829	3648.28571428571
ENSG00000111328	CDK2AP1	726	264	1182	429	727	1245	1130	485	773.5
ENSG00000111341	MGP	45	29	38	41	299	NA	NA	NA	90.4
ENSG00000111344	RASAL1	NA	NA	NA	2440	NA	NA	NA	NA	2440
ENSG00000111348	ARHGDIB	3122	NA	3842	NA	NA	NA	NA	NA	3482
ENSG00000111358	GTF2H3	NA	NA	6046	NA	NA	NA	NA	NA	6046
ENSG00000111361	EIF2B1	5538	5749	5778	4599	NA	NA	NA	2723	4877.4
ENSG00000111371	SLC38A1	1925	1532	2185	1771	2045	2004	2842	1586	1986.25
ENSG00000111412	C12orf49	4162	NA	5123	4754	2475	NA	4746	NA	4252
ENSG00000111481	COPZ1	4027	3049	3257	6123	NA	NA	2729	3448	3772.16666666667
ENSG00000111530	CAND1	1734	1992	1632	1922	1728	1902	1486	2116	1814
ENSG00000111540	RAB5B	4659	NA	NA	NA	3645	NA	NA	3821	4041.66666666667
ENSG00000111554	MDM1	NA	NA	5311	NA	NA	NA	NA	NA	5311
ENSG00000111596	CNOT2	5229	NA	5254	5326	NA	2427	4618	NA	4570.8
ENSG00000111605	CPSF6	3640	2565	3215	3332	NA	1789	2665	2465	2810.14285714286
ENSG00000111615	KRR1	4760	5108	4002	4718	NA	2714	4074	NA	4229.33333333333
ENSG00000111639	MRPL51	2272	1631	3312	3605	3141	2241	1887	1421	2438.75
ENSG00000111640	GAPDH	1689	2671	1872	1134	969	308	265	608	1189.5
ENSG00000111642	CHD4	3964	4493	4798	4485	NA	3541	3482	NA	4127.16666666667
ENSG00000111652	COPS7A	2762	3776	3556	4112	NA	3007	3563	2985	3394.42857142857
ENSG00000111653	ING4	NA	5129	6171	NA	NA	NA	4701	2711	4678
ENSG00000111666	CHPT1	3918	5337	5736	5634	3416	NA	NA	NA	4808.2
ENSG00000111667	USP5	2071	2117	2260	2202	3572	3140	2850	3162	2671.75
ENSG00000111669	TPI1	371	777	344	695	509	1071	520	1176	682.875
ENSG00000111670	GNPTAB	5244	5378	6206	4234	NA	2716	NA	NA	4755.6
ENSG00000111674	ENO2	127	185	130	152	162	678	213	450	262.125
ENSG00000111676	ATN1	2411	5051	2728	5839	NA	3577	2470	NA	3679.33333333333
ENSG00000111678	C12orf57	596	755	751	1262	1598	708	719	365	844.25
ENSG00000111696	NT5DC3	1521	719	1504	772	574	1844	2775	457	1270.75
ENSG00000111707	SUDS3	NA	5305	6908	5530	NA	NA	NA	NA	5914.33333333333
ENSG00000111711	GOLT1B	4264	3518	5229	3710	NA	3675	2456	2475	3618.14285714286
ENSG00000111716	LDHB	1247	1457	687	1786	515	1199	2970	2835	1587
ENSG00000111726	CMAS	629	846	725	1231	1002	1264	1039	1641	1047.125
ENSG00000111731	C2CD5	3526	3460	4121	2669	NA	2569	2557	3464	3195.14285714286
ENSG00000111737	RAB35	NA	NA	6820	NA	NA	NA	NA	NA	6820
ENSG00000111752	PHC1	3715	3183	2475	2963	NA	NA	NA	NA	3084
ENSG00000111775	COX6A1	1402	1796	1406	2032	764	1163	1646	1932	1517.625
ENSG00000111783	RFX4	5039	NA	6333	NA	1625	NA	NA	NA	4332.33333333333
ENSG00000111786	SRSF9	1524	1697	944	2196	3419	2696	1441	1470	1923.375
ENSG00000111790	FGFR1OP2	NA	3440	4595	4881	2927	3845	4170	3499	3908.14285714286
ENSG00000111802	TDP2	2652	3495	2681	4904	NA	2617	4666	2913	3418.28571428571
ENSG00000111832	RWDD1	5054	4116	NA	5666	2014	NA	4093	NA	4188.6
ENSG00000111843	TMEM14C	3437	2943	3737	3445	NA	1522	3998	3476	3222.57142857143
ENSG00000111850	SMIM8	NA	NA	NA	5614	NA	NA	NA	NA	5614
ENSG00000111875	ASF1A	5737	NA	6536	4820	NA	NA	NA	NA	5697.66666666667
ENSG00000111879	FAM184A	NA	5730	3772	5865	NA	NA	4226	NA	4898.25
ENSG00000111880	RNGTT	NA	5064	4455	5233	NA	2799	2791	NA	4068.4
ENSG00000111885	MAN1A1	2950	1327	NA	1388	NA	NA	NA	NA	1888.33333333333
ENSG00000111897	SERINC1	1033	674	857	856	1043	1227	1340	1292	1040.25
ENSG00000111906	HDDC2	2221	2657	2654	3600	2725	1872	4726	3690	3018.125
ENSG00000111907	TPD52L1	947	520	805	444	1094	813	1847	591	882.625
ENSG00000111911	HINT3	5169	3319	6376	5541	NA	NA	NA	2379	4556.8
ENSG00000111912	NCOA7	2470	1220	1956	1619	2954	1395	2214	1698	1940.75
ENSG00000111913	RIPOR2	3119	NA	3019	2737	NA	1814	NA	NA	2672.25
ENSG00000111961	SASH1	NA	3376	NA	5174	NA	2092	NA	2874	3379
ENSG00000111962	UST	3435	1789	4156	1517	2787	1478	2507	1647	2414.5
ENSG00000112031	MTRF1L	NA	5202	5359	NA	NA	NA	NA	NA	5280.5
ENSG00000112038	OPRM1	1168	1601	1114	1537	1176	1518	2234	NA	1478.28571428571
ENSG00000112062	MAPK14	4124	3860	3496	3858	NA	NA	2572	NA	3582
ENSG00000112078	KCTD20	5426	NA	5707	NA	NA	NA	NA	NA	5566.5
ENSG00000112081	SRSF3	2642	2719	2864	3137	3184	2631	2822	3057	2882
ENSG00000112096	SOD2	2898	3124	1922	3645	336	2134	3324	NA	2483.28571428571
ENSG00000112110	MRPL18	5559	4477	4118	6015	1552	NA	3561	2815	4013.85714285714
ENSG00000112130	RNF8	4647	5604	5391	NA	NA	NA	4866	NA	5127
ENSG00000112137	PHACTR1	3724	3794	3460	2927	2079	214	1862	1643	2462.875
ENSG00000112146	FBXO9	1815	2631	1996	2689	1852	1749	1949	2148	2103.625
ENSG00000112149	CD83	1400	1163	1347	1008	694	674	2876	702	1233
ENSG00000112159	MDN1	3900	NA	6161	5733	NA	NA	NA	NA	5264.66666666667
ENSG00000112164	GLP1R	NA	NA	NA	1234	NA	NA	732	NA	983
ENSG00000112186	CAP2	793	1292	1420	1126	452	1271	866	1174	1049.25
ENSG00000112200	ZNF451	NA	5069	5742	NA	NA	NA	4924	NA	5245
ENSG00000112232	KHDRBS2	NA	NA	NA	3359	NA	NA	NA	NA	3359
ENSG00000112237	CCNC	3501	2113	3579	3650	NA	2865	2439	NA	3024.5
ENSG00000112246	SIM1	741	NA	746	NA	NA	206	568	NA	565.25
ENSG00000112282	MED23	NA	NA	NA	3876	NA	NA	NA	NA	3876
ENSG00000112290	WASF1	3998	2326	5356	2050	NA	297	2923	3459	2915.57142857143
ENSG00000112294	ALDH5A1	3169	2535	2303	4029	1790	3128	2494	NA	2778.28571428571
ENSG00000112304	ACOT13	4238	NA	5161	NA	2689	NA	3698	NA	3946.5
ENSG00000112305	SMAP1	3833	5726	5214	4633	3468	NA	NA	NA	4574.8
ENSG00000112306	RPS12	763	321	951	295	264	949	260	1090	611.625
ENSG00000112308	C6orf62	2416	2210	2032	2533	NA	3241	NA	NA	2486.4
ENSG00000112309	B3GAT2	2524	1100	2643	925	920	781	1033	342	1283.5
ENSG00000112312	GMNN	2414	NA	2079	NA	NA	NA	NA	NA	2246.5
ENSG00000112320	SOBP	4698	4472	3759	4822	2134	2736	4467	2485	3696.625
ENSG00000112335	SNX3	1462	1606	1381	1438	1019	1358	1696	847	1350.875
ENSG00000112339	HBS1L	NA	5466	6795	NA	NA	NA	3761	NA	5340.66666666667
ENSG00000112367	FIG4	5705	NA	5508	4024	NA	NA	4419	NA	4914
ENSG00000112378	PERP	3537	NA	3022	4957	NA	2456	2226	2717	3152.5
ENSG00000112379	ARFGEF3	974	1502	1470	1486	1537	1213	1442	2115	1467.375
ENSG00000112419	PHACTR2	NA	NA	4342	NA	NA	NA	4454	872	3222.66666666667
ENSG00000112473	SLC39A7	3014	5330	5664	5100	NA	NA	4916	NA	4804.8
ENSG00000112511	PHF1	3404	2686	3335	2766	3173	2496	2600	2892	2919
ENSG00000112514	CUTA	2807	1984	2764	2346	NA	2680	1242	969	2113.14285714286
ENSG00000112530	PACRG	1257	2845	1532	3291	NA	NA	NA	NA	2231.25
ENSG00000112531	QKI	321	263	515	284	174	449	194	182	297.75
ENSG00000112541	PDE10A	NA	NA	NA	NA	NA	205	NA	NA	205
ENSG00000112576	CCND3	1289	3036	1781	3633	1291	2944	1354	2309	2204.625
ENSG00000112584	FAM120B	5112	4645	4519	5618	NA	NA	3527	3673	4515.66666666667
ENSG00000112640	PPP2R5D	NA	4059	4940	4426	NA	NA	NA	3160	4146.25
ENSG00000112651	MRPL2	3950	5275	4396	NA	NA	NA	3714	NA	4333.75
ENSG00000112655	PTK7	NA	NA	1813	NA	NA	NA	NA	NA	1813
ENSG00000112667	DNPH1	2505	4190	3832	4706	3354	NA	4922	NA	3918.16666666667
ENSG00000112695	COX7A2	651	768	617	1060	1036	807	584	333	732
ENSG00000112697	TMEM30A	984	1552	1011	1595	1187	1190	1397	1631	1318.375
ENSG00000112701	SENP6	5257	3107	4619	3306	3340	2306	4637	2830	3675.25
ENSG00000112715	VEGFA	1927	NA	1439	918	2416	1112	776	NA	1431.33333333333
ENSG00000112739	PRPF4B	NA	4308	5282	NA	NA	3838	4444	NA	4468
ENSG00000112759	SLC29A1	NA	NA	5394	4482	NA	NA	NA	NA	4938
ENSG00000112763	BTN2A1	4350	5741	5849	4223	NA	NA	3612	3736	4585.16666666667
ENSG00000112769	LAMA4	2620	405	2084	272	NA	NA	NA	NA	1345.25
ENSG00000112773	TENT5A	1838	1445	2326	1025	1612	649	477	190	1195.25
ENSG00000112782	CLIC5	NA	NA	NA	1136	NA	NA	NA	NA	1136
ENSG00000112787	FBRSL1	4751	NA	5684	4752	NA	NA	NA	NA	5062.33333333333
ENSG00000112796	ENPP5	1155	211	792	203	NA	3568	3833	NA	1627
ENSG00000112851	ERBIN	1437	2495	2024	3450	277	1999	309	1329	1665
ENSG00000112902	SEMA5A	1298	1119	2191	1142	954	1533	872	617	1215.75
ENSG00000112972	HMGCS1	1336	2031	1340	2613	289	1280	1744	1545	1522.25
ENSG00000112977	DAP	2746	2570	5002	3583	NA	NA	NA	NA	3475.25
ENSG00000112981	NME5	2878	3713	2824	3471	NA	NA	NA	NA	3221.5
ENSG00000112983	BRD8	3556	2393	2692	2818	NA	NA	3086	3815	3060
ENSG00000112992	NNT	5259	NA	3959	5894	NA	NA	NA	NA	5037.33333333333
ENSG00000112996	MRPS30	NA	NA	6807	NA	NA	NA	NA	NA	6807
ENSG00000113013	HSPA9	1959	1795	1239	2242	1823	1444	1464	610	1572
ENSG00000113048	MRPS27	NA	NA	6495	NA	NA	NA	NA	NA	6495
ENSG00000113068	PFDN1	3520	2937	3611	4311	NA	3758	4199	3687	3717.57142857143
ENSG00000113108	APBB3	NA	5041	4987	NA	NA	NA	4264	NA	4764
ENSG00000113140	SPARC	673	78	606	68	245	7	97	86	232.5
ENSG00000113141	IK	4207	3566	4498	3984	NA	NA	3587	NA	3968.4
ENSG00000113161	HMGCR	1628	1786	1921	1558	1723	3329	1570	2061	1947
ENSG00000113163	CERT1	5106	4216	3952	4586	NA	3139	NA	NA	4199.8
ENSG00000113194	FAF2	4783	4754	6232	4894	NA	NA	4858	NA	5104.2
ENSG00000113231	PDE8B	1794	1705	2410	1570	2214	659	2391	1592	1791.875
ENSG00000113269	RNF130	4110	3921	NA	4862	1589	NA	2224	NA	3341.2
ENSG00000113282	CLINT1	NA	NA	6685	NA	NA	NA	4544	NA	5614.5
ENSG00000113296	THBS4	2413	950	2127	755	NA	NA	NA	NA	1561.25
ENSG00000113312	TTC1	2799	4800	3058	4197	2772	3137	4520	2408	3461.375
ENSG00000113319	RASGRF2	1156	645	1232	456	NA	NA	1950	524	993.833333333333
ENSG00000113327	GABRG2	181	354	274	292	340	593	413	1099	443.25
ENSG00000113328	CCNG1	NA	NA	5600	4091	NA	NA	NA	NA	4845.5
ENSG00000113360	DROSHA	NA	NA	5260	4717	NA	NA	NA	NA	4988.5
ENSG00000113361	CDH6	NA	NA	NA	2065	NA	NA	NA	NA	2065
ENSG00000113369	ARRDC3	5517	3391	4456	3813	2585	NA	NA	2822	3764
ENSG00000113384	GOLPH3	4339	3504	4034	5092	3451	NA	3518	1348	3612.28571428571
ENSG00000113387	SUB1	859	363	566	594	637	888	690	861	682.25
ENSG00000113391	FAM172A	NA	4309	6850	4632	NA	3597	NA	NA	4847
ENSG00000113396	SLC27A6	NA	87	265	57	NA	NA	NA	NA	136.333333333333
ENSG00000113407	TARS	4875	4342	4232	5775	3084	NA	NA	NA	4461.6
ENSG00000113441	LNPEP	3817	4512	5587	3864	3581	NA	NA	NA	4272.2
ENSG00000113456	RAD1	NA	NA	NA	5740	NA	NA	NA	NA	5740
ENSG00000113460	BRIX1	NA	NA	6622	NA	NA	NA	NA	NA	6622
ENSG00000113494	PRLR	NA	394	1531	369	NA	534	1005	467	716.666666666667
ENSG00000113522	RAD50	NA	5549	5896	NA	NA	NA	NA	NA	5722.5
ENSG00000113532	ST8SIA4	1867	1939	1929	1692	NA	NA	2380	1642	1908.16666666667
ENSG00000113552	GNPDA1	4252	5040	5429	3774	NA	NA	3358	2975	4138
ENSG00000113558	SKP1	1703	1505	1715	2075	1514	759	1037	672	1372.5
ENSG00000113575	PPP2CA	1546	1899	1478	1602	1680	NA	2296	2112	1801.85714285714
ENSG00000113578	FGF1	842	1041	1436	1147	573	827	402	1169	929.625
ENSG00000113580	NR3C1	2792	1967	2610	2592	3251	3799	4092	1254	2794.625
ENSG00000113583	C5orf15	5648	4200	5272	3426	NA	3188	3408	2394	3933.71428571429
ENSG00000113594	LIFR	2999	1408	4875	1975	1422	3638	3941	2386	2830.5
ENSG00000113595	TRIM23	3755	3047	4708	2802	3596	3024	2688	NA	3374.28571428571
ENSG00000113597	TRAPPC13	4236	NA	4668	5927	NA	3184	4786	3650	4408.5
ENSG00000113621	TXNDC15	3490	3562	3627	4202	2781	NA	3552	2872	3440.85714285714
ENSG00000113638	TTC33	2587	3882	3121	3732	2542	3876	3557	NA	3328.14285714286
ENSG00000113643	RARS	3393	5116	3941	4408	3177	2881	3857	NA	3824.71428571429
ENSG00000113645	WWC1	3925	NA	5147	NA	NA	NA	NA	NA	4536
ENSG00000113648	H2AFY	2292	2549	1895	3143	1917	2773	2067	2454	2386.25
ENSG00000113649	TCERG1	NA	3344	5045	4506	NA	NA	3838	NA	4183.25
ENSG00000113657	DPYSL3	1730	3421	1868	3335	1272	540	3032	NA	2171.14285714286
ENSG00000113658	SMAD5	NA	4599	5870	6151	NA	2839	NA	3064	4504.6
ENSG00000113712	CSNK1A1	4154	3135	2294	2941	3031	3014	2031	1414	2751.75
ENSG00000113719	ERGIC1	4914	NA	3868	4892	NA	2829	4739	NA	4248.4
ENSG00000113721	PDGFRB	2901	NA	2530	3164	NA	NA	NA	NA	2865
ENSG00000113732	ATP6V0E1	781	412	1122	462	1826	1449	991	236	909.875
ENSG00000113742	CPEB4	NA	3296	4545	3398	NA	3711	4722	NA	3934.4
ENSG00000113758	DBN1	1687	2662	1908	1892	2376	3715	2060	1936	2279.5
ENSG00000113763	UNC5A	NA	3300	NA	1628	NA	NA	NA	NA	2464
ENSG00000113811	SELENOK	3355	3661	6011	5041	1864	NA	4658	1375	3709.28571428571
ENSG00000113845	TIMMDC1	5409	4554	5520	5177	NA	3829	4131	1506	4303.71428571429
ENSG00000113851	CRBN	5490	3101	5996	NA	NA	NA	NA	NA	4862.33333333333
ENSG00000113916	BCL6	4924	3055	3777	5996	2964	NA	2826	2528	3724.28571428571
ENSG00000113966	ARL6	NA	4858	3373	2678	NA	3656	NA	3108	3534.6
ENSG00000114021	NIT2	3974	5209	4436	4803	NA	NA	2961	2661	4007.33333333333
ENSG00000114023	FAM162A	2437	2340	2837	3988	2042	1961	2608	3291	2688
ENSG00000114030	KPNA1	NA	5134	6535	4853	NA	NA	4675	3582	4955.8
ENSG00000114054	PCCB	5587	NA	NA	NA	NA	NA	NA	NA	5587
ENSG00000114062	UBE3A	3468	2890	3792	3846	NA	2283	3079	NA	3226.33333333333
ENSG00000114098	ARMC8	3080	2523	4158	4326	NA	3459	3063	2953	3366
ENSG00000114107	CEP70	NA	NA	6825	NA	NA	NA	NA	NA	6825
ENSG00000114115	RBP1	232	149	236	184	1943	2679	3309	948	1210
ENSG00000114120	SLC25A36	3246	2643	3082	4001	NA	1193	2577	3018	2822.85714285714
ENSG00000114125	RNF7	1822	1497	1836	2714	2846	2121	1454	759	1881.125
ENSG00000114166	KAT2B	3503	1484	3978	1040	2913	3234	NA	NA	2692
ENSG00000114209	PDCD10	4936	3288	6285	5436	NA	NA	3764	2414	4353.83333333333
ENSG00000114270	COL7A1	2365	1474	1896	1203	NA	NA	NA	836	1554.8
ENSG00000114279	FGF12	722	965	794	949	527	1253	1208	646	883
ENSG00000114302	PRKAR2A	4145	3932	2729	4565	2914	987	3366	1907	3068.125
ENSG00000114315	HES1	1732	NA	1605	1587	2536	NA	4676	NA	2427.2
ENSG00000114316	USP4	NA	NA	6297	NA	NA	NA	NA	NA	6297
ENSG00000114331	ACAP2	5116	NA	6541	4597	NA	NA	4401	NA	5163.75
ENSG00000114353	GNAI2	1390	1265	2540	2564	2047	609	1043	2001	1682.375
ENSG00000114354	TFG	2879	3866	3353	3763	2719	1973	2561	1577	2836.375
ENSG00000114374	USP9Y	NA	NA	NA	NA	NA	NA	3772	3425	3598.5
ENSG00000114383	TUSC2	2800	3902	2925	4529	2999	2049	2306	NA	3072.85714285714
ENSG00000114388	NPRL2	3940	5754	NA	5392	NA	NA	NA	NA	5028.66666666667
ENSG00000114391	RPL24	1136	1157	835	1130	774	261	2012	385	961.25
ENSG00000114405	C3orf14	1725	1980	1965	2008	1803	3756	2757	1749	2217.875
ENSG00000114416	FXR1	3818	2912	4476	5289	2094	1417	2645	2694	3168.125
ENSG00000114439	BBX	4240	1825	4550	3410	1469	3773	1955	2708	2991.25
ENSG00000114446	IFT57	1138	4796	1041	3464	3605	3491	3224	NA	2965.57142857143
ENSG00000114473	IQCG	1817	NA	1027	NA	NA	NA	NA	NA	1422
ENSG00000114480	GBE1	5179	2800	5748	3530	NA	697	1660	NA	3269
ENSG00000114503	NCBP2	5641	4031	6338	5407	NA	NA	4288	NA	5141
ENSG00000114520	SNX4	4328	2855	5560	3140	NA	3801	3216	1205	3443.57142857143
ENSG00000114544	SLC41A3	2232	3017	2098	3577	2124	1807	2937	3242	2629.25
ENSG00000114554	PLXNA1	NA	2297	2017	1932	NA	NA	NA	1737	1995.75
ENSG00000114573	ATP6V1A	245	374	269	461	436	751	364	961	482.625
ENSG00000114626	ABTB1	5321	5303	5672	4947	NA	NA	NA	NA	5310.75
ENSG00000114631	PODXL2	460	523	569	473	848	319	456	818	558.25
ENSG00000114646	CSPG5	774	1322	702	1005	1874	796	731	2383	1198.375
ENSG00000114648	KLHL18	NA	NA	NA	5454	NA	NA	NA	NA	5454
ENSG00000114650	SCAP	4150	NA	5548	5866	NA	3624	3600	3051	4306.5
ENSG00000114670	NEK11	1148	NA	1507	NA	NA	NA	NA	NA	1327.5
ENSG00000114686	MRPL3	2066	3368	4004	3751	NA	NA	2436	3772	3232.83333333333
ENSG00000114698	PLSCR4	4222	NA	4964	4014	NA	2313	NA	NA	3878.25
ENSG00000114742	WDR48	NA	4449	4184	5796	NA	NA	4958	NA	4846.75
ENSG00000114745	GORASP1	5239	5625	6837	5647	NA	NA	NA	NA	5837
ENSG00000114757	PEX5L	NA	NA	4067	3378	733	NA	1861	1591	2326
ENSG00000114770	ABCC5	2010	1801	2995	1701	1183	2701	1877	1792	2007.5
ENSG00000114784	EIF1B	771	621	672	822	1414	765	514	356	741.875
ENSG00000114790	ARHGEF26	5575	NA	4741	4993	2491	NA	NA	NA	4450
ENSG00000114796	KLHL24	NA	NA	6496	NA	NA	NA	NA	3329	4912.5
ENSG00000114850	SSR3	5418	4888	5998	5623	NA	3893	NA	2856	4779.33333333333
ENSG00000114853	ZBTB47	NA	NA	6914	NA	NA	NA	NA	NA	6914
ENSG00000114857	NKTR	5069	3899	5687	3488	NA	2873	3666	NA	4113.66666666667
ENSG00000114861	FOXP1	NA	NA	4983	NA	NA	550	NA	NA	2766.5
ENSG00000114867	EIF4G1	1991	4159	2859	4382	2565	2855	2867	3283	3120.125
ENSG00000114902	SPCS1	1095	969	1068	1277	1442	1296	1194	520	1107.625
ENSG00000114904	NEK4	NA	NA	5108	NA	NA	NA	NA	NA	5108
ENSG00000114923	SLC4A3	1999	2652	1945	2100	2115	NA	2025	3066	2271.71428571429
ENSG00000114942	EEF1B2	2783	1787	2942	2728	1865	2070	2879	1503	2319.625
ENSG00000114948	ADAM23	1875	3809	2422	2225	2516	1979	2590	3533	2618.625
ENSG00000114956	DGUOK	1696	1611	1499	1496	1816	3147	1724	765	1719.25
ENSG00000114978	MOB1A	5270	NA	5888	NA	NA	NA	NA	NA	5579
ENSG00000114988	LMAN2L	3161	2790	3157	3602	NA	NA	2157	1753	2770
ENSG00000114999	TTL	5354	NA	5230	NA	NA	NA	4741	NA	5108.33333333333
ENSG00000115020	PIKFYVE	5554	4787	5950	NA	NA	NA	NA	NA	5430.33333333333
ENSG00000115053	NCL	3997	3615	5132	5798	2688	2243	3440	3267	3772.5
ENSG00000115073	ACTR1B	4147	4569	4695	4021	NA	1969	2525	3016	3563.14285714286
ENSG00000115084	SLC35F5	NA	3649	4278	5344	NA	NA	3508	3089	3973.6
ENSG00000115091	ACTR3	4324	1977	3422	2281	NA	NA	3306	3721	3171.83333333333
ENSG00000115128	SF3B6	1775	1254	1972	1769	2989	3527	1426	886	1949.75
ENSG00000115138	POMC	20	13	27	18	17	4	15	6	15
ENSG00000115145	STAM2	NA	NA	5321	5578	NA	NA	NA	NA	5449.5
ENSG00000115159	GPD2	NA	5509	4203	4102	2642	NA	3616	NA	4014.4
ENSG00000115170	ACVR1	NA	NA	5028	NA	NA	NA	NA	NA	5028
ENSG00000115204	MPV17	4474	NA	5934	6008	NA	NA	3663	3550	4725.8
ENSG00000115211	EIF2B4	NA	NA	NA	5785	NA	NA	NA	NA	5785
ENSG00000115216	NRBP1	2627	4700	2391	3155	3240	2555	1988	3103	2969.875
ENSG00000115226	FNDC4	NA	NA	5334	NA	2432	NA	NA	NA	3883
ENSG00000115233	PSMD14	2886	3238	2770	3127	3181	3476	2760	2110	2943.5
ENSG00000115234	SNX17	3233	4037	3325	4184	NA	3161	NA	3054	3499
ENSG00000115239	ASB3	5690	5611	5518	5728	NA	NA	4329	NA	5375.2
ENSG00000115241	PPM1G	3812	4244	5608	5999	3610	NA	4839	NA	4685.33333333333
ENSG00000115252	PDE1A	2160	1463	3153	1840	NA	1588	1762	1572	1934
ENSG00000115266	APC2	4183	3785	3778	5270	NA	3422	3830	NA	4044.66666666667
ENSG00000115268	RPS15	1722	1058	2638	1252	1008	579	811	1663	1341.375
ENSG00000115271	GCA	NA	NA	NA	NA	3201	NA	NA	NA	3201
ENSG00000115274	INO80B	NA	5761	6070	NA	NA	NA	NA	NA	5915.5
ENSG00000115286	NDUFS7	4048	2381	5087	3631	NA	1855	2245	1904	3021.57142857143
ENSG00000115295	CLIP4	5335	3193	2466	4045	NA	NA	3318	3338	3615.83333333333
ENSG00000115306	SPTBN1	1625	3278	1846	3269	1858	3822	3642	NA	2762.85714285714
ENSG00000115307	AUP1	3592	5686	4440	NA	NA	3616	NA	NA	4333.5
ENSG00000115310	RTN4	1536	622	1723	432	1150	1139	1763	1024	1173.625
ENSG00000115317	HTRA2	4811	NA	5393	NA	NA	NA	4785	NA	4996.33333333333
ENSG00000115350	POLE4	3544	2150	2987	2707	NA	2742	NA	838	2494.66666666667
ENSG00000115355	CCDC88A	3586	3764	6000	5990	1881	3134	1002	NA	3622.42857142857
ENSG00000115364	MRPL19	NA	NA	6527	6010	NA	NA	NA	NA	6268.5
ENSG00000115365	LANCL1	3147	5061	3889	4370	1765	2548	3208	NA	3426.85714285714
ENSG00000115380	EFEMP1	1195	670	1539	701	1722	1361	2238	559	1248.125
ENSG00000115392	FANCL	3874	3426	5148	3961	NA	1640	4393	1981	3489
ENSG00000115414	FN1	909	1437	907	1750	1502	2366	2536	NA	1629.57142857143
ENSG00000115415	STAT1	1198	1470	864	1821	2179	3471	398	287	1461
ENSG00000115419	GLS	1190	1940	1642	1710	1005	2501	1864	NA	1693.14285714286
ENSG00000115446	UNC50	3222	2928	3918	3603	NA	3589	4173	2009	3348.85714285714
ENSG00000115457	IGFBP2	456	86	199	55	NA	NA	NA	NA	199
ENSG00000115461	IGFBP5	624	218	660	243	255	993	242	119	419.25
ENSG00000115464	USP34	4748	3763	3069	4792	3400	NA	3882	NA	3942.33333333333
ENSG00000115468	EFHD1	1179	NA	1847	NA	272	2662	468	NA	1285.6
ENSG00000115484	CCT4	2526	1235	2295	1531	2142	1098	1825	1966	1827.25
ENSG00000115486	GGCX	NA	5567	6631	NA	NA	NA	NA	NA	6099
ENSG00000115504	EHBP1	4662	5100	6003	4399	2714	1651	3811	NA	4048.57142857143
ENSG00000115514	TXNDC9	5603	4316	5091	5213	NA	NA	3849	3178	4541.66666666667
ENSG00000115520	COQ10B	4586	5638	5747	NA	NA	NA	3935	NA	4976.5
