hgnc_symbol	ensembl_gene_id
HSPB3	ENSG00000169271
HSPBAP1	ENSG00000169087
HTD2	ENSG00000255154
HTN1	ENSG00000126550
HTR1B	ENSG00000135312
HTR1E	ENSG00000168830
HTR1F	ENSG00000179097
HTR4	ENSG00000164270
HTT	ENSG00000197386
HTT-AS	ENSG00000251075
HULC	ENSG00000285219
HYAL1	ENSG00000114378
HYAL2	ENSG00000068001
HYAL3	ENSG00000186792
HYMAI	ENSG00000283122
IBSP	ENSG00000029559
IBTK	ENSG00000005700
ICE1	ENSG00000164151
ID4	ENSG00000172201
IDUA	ENSG00000127415
IER3	ENSG00000137331
IER3-AS1	ENSG00000272273
IFNGR1	ENSG00000027697
IFRD2	ENSG00000214706
IFT122	ENSG00000163913
IFT57	ENSG00000114446
IFT80	ENSG00000068885
IGF2BP2	ENSG00000073792
IGFBP7	ENSG00000163453
IGFBP7-AS1	ENSG00000245067
IGIP	ENSG00000182700
IGSF10	ENSG00000152580
IGSF11	ENSG00000144847
IK	ENSG00000113141
IL12A-AS1	ENSG00000244040
IL15	ENSG00000164136
IL17RB	ENSG00000056736
IL17RD	ENSG00000144730
IL1RAP	ENSG00000196083
IL20RA	ENSG00000016402
IL20RB	ENSG00000174564
IL21-AS1	ENSG00000227145
IL31RA	ENSG00000164509
IL5	ENSG00000113525
IL6ST	ENSG00000134352
IL7R	ENSG00000168685
ILDR1	ENSG00000145103
ILRUN	ENSG00000196821
IMPG1	ENSG00000112706
IMPG2	ENSG00000081148
ING2	ENSG00000168556
INKA1	ENSG00000185614
INPP4B	ENSG00000109452
INSYN2B	ENSG00000204767
INTS12	ENSG00000138785
INTU	ENSG00000164066
IP6K1	ENSG00000176095
IP6K3	ENSG00000161896
IPCEF1	ENSG00000074706
IPO11	ENSG00000086200
IQCB1	ENSG00000173226
IQCF1	ENSG00000173389
IQCG	ENSG00000114473
IQCJ	ENSG00000214216
IQCJ-SCHIP1	ENSG00000283154
IQCM	ENSG00000234828
IQGAP2	ENSG00000145703
IRAK1BP1	ENSG00000146243
IRF1	ENSG00000125347
IRF2	ENSG00000168310
IRGM	ENSG00000237693
IRX1	ENSG00000170549
IRX2	ENSG00000170561
ISL1	ENSG00000016082
ISOC1	ENSG00000066583
ISY1	ENSG00000240682
ITGA1	ENSG00000213949
ITGA2	ENSG00000164171
ITGB5	ENSG00000082781
ITIH1	ENSG00000055957
ITIH4	ENSG00000055955
ITK	ENSG00000113263
ITPR3	ENSG00000096433
IYD	ENSG00000009765
JADE1	ENSG00000077684
JADE2	ENSG00000043143
JADRR	ENSG00000280711
JAKMIP1	ENSG00000152969
JAKMIP2	ENSG00000176049
JAKMIP2-AS1	ENSG00000280780
JARID2	ENSG00000008083
JMY	ENSG00000152409
KALRN	ENSG00000160145
KATNA1	ENSG00000186625
KBTBD12	ENSG00000187715
KBTBD8	ENSG00000163376
KCNAB1	ENSG00000169282
KCNIP1	ENSG00000182132
KCNIP4	ENSG00000185774
KCNIP4-IT1	ENSG00000280650
KCNK17	ENSG00000124780
KCNMB1	ENSG00000145936
KCNMB2	ENSG00000197584
KCNMB2-AS1	ENSG00000237978
KCNMB3	ENSG00000171121
KCNN2	ENSG00000080709
KCNQ5	ENSG00000185760
KCTD16	ENSG00000183775
KCTD20	ENSG00000112078
KCTD6	ENSG00000168301
KCTD8	ENSG00000183783
KDM1B	ENSG00000165097
KDM3B	ENSG00000120733
KDR	ENSG00000128052
KHDC1	ENSG00000135314
KHDC1L	ENSG00000256980
KHDC3L	ENSG00000203908
KHDRBS2	ENSG00000112232
KIAA0232	ENSG00000170871
KIAA0319	ENSG00000137261
KIAA0408	ENSG00000189367
KIAA0825	ENSG00000185261
KIAA1191	ENSG00000122203
KIAA1586	ENSG00000168116
KIF13A	ENSG00000137177
KIF2A	ENSG00000068796
KIF3A	ENSG00000131437
KIF4B	ENSG00000226650
KIF6	ENSG00000164627
KIFC1	ENSG00000237649
KIT	ENSG00000157404
KLB	ENSG00000134962
KLC4	ENSG00000137171
KLF15	ENSG00000163884
KLF3	ENSG00000109787
KLF3-AS1	ENSG00000231160
KLHDC3	ENSG00000124702
KLHDC8B	ENSG00000185909
KLHL2	ENSG00000109466
KLHL24	ENSG00000114796
KLHL3	ENSG00000146021
KLHL31	ENSG00000124743
KLHL32	ENSG00000186231
KLHL5	ENSG00000109790
KLHL6	ENSG00000172578
KLHL8	ENSG00000145332
KLKB1	ENSG00000164344
KNG1	ENSG00000113889
KPNA1	ENSG00000114030
KPNA4	ENSG00000186432
KPNA5	ENSG00000196911
KY	ENSG00000174611
L3MBTL3	ENSG00000198945
LAMA2	ENSG00000196569
LAMA4	ENSG00000112769
LAMB2	ENSG00000172037
LAMP3	ENSG00000078081
LAMTOR3	ENSG00000109270
LAP3	ENSG00000002549
LARP1	ENSG00000155506
LARP1B	ENSG00000138709
LARP7	ENSG00000174720
LARS1	ENSG00000133706
LATS1	ENSG00000131023
LCA5	ENSG00000135338
LCORL	ENSG00000178177
LCP2	ENSG00000043462
LDB2	ENSG00000169744
LEAP2	ENSG00000164406
LEF1	ENSG00000138795
LEF1-AS1	ENSG00000232021
LEKR1	ENSG00000197980
LEMD2	ENSG00000161904
LETM1	ENSG00000168924
LGI2	ENSG00000153012
LGSN	ENSG00000146166
LHFPL2	ENSG00000145685
LHFPL5	ENSG00000197753
LIAS	ENSG00000121897
LIFR	ENSG00000113594
LIFR-AS1	ENSG00000244968
LIMCH1	ENSG00000064042
LIN28B	ENSG00000187772
LIN28B-AS1	ENSG00000203809
LIN54	ENSG00000189308
LINC00222	ENSG00000203801
LINC00240	ENSG00000224843
LINC00243	ENSG00000214894
LINC00290	ENSG00000248197
LINC00326	ENSG00000231023
LINC00336	ENSG00000197251
LINC00472	ENSG00000233237
LINC00488	ENSG00000214381
LINC00491	ENSG00000250682
LINC00492	ENSG00000250958
LINC00499	ENSG00000251372
LINC00501	ENSG00000203645
LINC00504	ENSG00000248360
LINC00575	ENSG00000231782
LINC00578	ENSG00000228221
LINC00581	ENSG00000280989
LINC00603	ENSG00000250048
LINC00616	ENSG00000248307
LINC00635	ENSG00000241469
LINC00636	ENSG00000240423
LINC00682	ENSG00000245870
LINC00698	ENSG00000244342
LINC00847	ENSG00000245060
LINC00870	ENSG00000243083
LINC00877	ENSG00000241163
LINC00880	ENSG00000243629
LINC00881	ENSG00000241135
LINC00882	ENSG00000242759
LINC00887	ENSG00000214145
LINC00960	ENSG00000242516
LINC00971	ENSG00000242641
LINC00989	ENSG00000250334
LINC00992	ENSG00000248663
LINC01010	ENSG00000236700
LINC01011	ENSG00000244041
LINC01013	ENSG00000228495
LINC01014	ENSG00000223941
LINC01016	ENSG00000249346
LINC01018	ENSG00000250056
LINC01019	ENSG00000248118
LINC01020	ENSG00000215231
LINC01023	ENSG00000272523
LINC01060	ENSG00000249378
LINC01063	ENSG00000232065
LINC01088	ENSG00000249307
LINC01091	ENSG00000249464
LINC01094	ENSG00000251442
LINC01098	ENSG00000231171
LINC01099	ENSG00000251504
LINC01170	ENSG00000253807
LINC01179	ENSG00000249500
LINC01182	ENSG00000250634
LINC01192	ENSG00000241369
LINC01202	ENSG00000280776
LINC01205	ENSG00000228980
LINC01206	ENSG00000242512
LINC01208	ENSG00000223715
LINC01209	ENSG00000228308
LINC01210	ENSG00000239513
LINC01214	ENSG00000243550
LINC01217	ENSG00000251219
LINC01258	ENSG00000249534
LINC01277	ENSG00000229017
LINC01322	ENSG00000244128
LINC01324	ENSG00000241767
LINC01331	ENSG00000248673
LINC01337	ENSG00000251221
LINC01338	ENSG00000281327
LINC01340	ENSG00000250331
LINC01366	ENSG00000235172
LINC01378	ENSG00000236922
LINC01396	ENSG00000273396
LINC01411	ENSG00000249306
LINC01470	ENSG00000249484
LINC01471	ENSG00000239921
LINC01484	ENSG00000253686
LINC01485	ENSG00000254211
LINC01511	ENSG00000250584
LINC01554	ENSG00000236882
LINC01574	ENSG00000248859
LINC01600	ENSG00000164385
LINC01612	ENSG00000250266
LINC01618	ENSG00000250302
LINC01621	ENSG00000235357
LINC01622	ENSG00000286785
LINC01623	ENSG00000225595
LINC01625	ENSG00000238099
LINC01840	ENSG00000230215
LINC01847	ENSG00000253311
LINC01933	ENSG00000254226
LINC01938	ENSG00000254066
LINC01948	ENSG00000248727
LINC01950	ENSG00000251027
LINC01951	ENSG00000204754
LINC01962	ENSG00000248473
LINC01968	ENSG00000237222
LINC01983	ENSG00000223783
LINC01990	ENSG00000273125
LINC01994	ENSG00000241098
LINC01997	ENSG00000241383
LINC02005	ENSG00000242741
LINC02006	ENSG00000238755
LINC02008	ENSG00000239440
LINC02010	ENSG00000242671
LINC02012	ENSG00000272989
LINC02014	ENSG00000248243
LINC02015	ENSG00000231574
LINC02016	ENSG00000244215
LINC02018	ENSG00000272690
LINC02020	ENSG00000234548
LINC02021	ENSG00000249846
LINC02023	ENSG00000239205
LINC02024	ENSG00000241213
LINC02026	ENSG00000214146
LINC02027	ENSG00000243694
LINC02028	ENSG00000230102
LINC02030	ENSG00000240708
LINC02032	ENSG00000241131
LINC02035	ENSG00000273033
LINC02040	ENSG00000243149
LINC02042	ENSG00000240893
LINC02043	ENSG00000232233
LINC02050	ENSG00000242781
LINC02053	ENSG00000241696
LINC02054	ENSG00000224153
LINC02057	ENSG00000249279
LINC02058	ENSG00000248528
LINC02067	ENSG00000240567
LINC02068	ENSG00000223387
LINC02069	ENSG00000229433
LINC02082	ENSG00000242268
LINC02100	ENSG00000248693
LINC02101	ENSG00000248132
LINC02102	ENSG00000248677
LINC02105	ENSG00000250447
LINC02106	ENSG00000251573
LINC02109	ENSG00000259786
LINC02112	ENSG00000249781
LINC02115	ENSG00000248757
LINC02142	ENSG00000223597
LINC02143	ENSG00000253236
LINC02144	ENSG00000248708
LINC02145	ENSG00000250490
LINC02147	ENSG00000249797
LINC02149	ENSG00000249332
LINC02150	ENSG00000248150
LINC02172	ENSG00000251632
LINC02196	ENSG00000250974
LINC02197	ENSG00000250387
LINC02198	ENSG00000249352
LINC02199	ENSG00000250198
LINC02200	ENSG00000250358
LINC02201	ENSG00000251538
LINC02202	ENSG00000245812
LINC02208	ENSG00000250891
LINC02211	ENSG00000245662
LINC02217	ENSG00000248455
LINC02218	ENSG00000249662
LINC02223	ENSG00000249937
LINC02226	ENSG00000245729
LINC02228	ENSG00000251273
LINC02232	ENSG00000250125
LINC02233	ENSG00000250488
LINC02236	ENSG00000251365
LINC02240	ENSG00000260192
LINC02241	ENSG00000251629
LINC02242	ENSG00000249736
LINC02261	ENSG00000249699
LINC02265	ENSG00000249241
LINC02267	ENSG00000248510
LINC02268	ENSG00000248174
LINC02269	ENSG00000250708
LINC02271	ENSG00000240152
LINC02275	ENSG00000248319
LINC02283	ENSG00000248184
LINC02355	ENSG00000248210
LINC02362	ENSG00000249096
LINC02363	ENSG00000180712
LINC02365	ENSG00000254233
LINC02380	ENSG00000248505
LINC02427	ENSG00000271538
LINC02428	ENSG00000248740
LINC02429	ENSG00000251266
LINC02432	ENSG00000248810
LINC02433	ENSG00000234111
LINC02436	ENSG00000250754
LINC02447	ENSG00000245468
LINC02473	ENSG00000261121
LINC02477	ENSG00000249425
LINC02481	ENSG00000246526
LINC02482	ENSG00000251580
LINC02488	ENSG00000249362
LINC02497	ENSG00000251182
LINC02500	ENSG00000249460
LINC02503	ENSG00000249614
LINC02506	ENSG00000251129
LINC02511	ENSG00000248869
LINC02516	ENSG00000261083
LINC02520	ENSG00000204110
LINC02525	ENSG00000230269
LINC02526	ENSG00000229654
LINC02532	ENSG00000235142
LINC02535	ENSG00000234155
LINC02539	ENSG00000234956
LINC02540	ENSG00000236635
LINC02541	ENSG00000230943
LINC02542	ENSG00000226453
LINC02543	ENSG00000232947
LINC02549	ENSG00000226497
LINC02600	ENSG00000250986
LINC02614	ENSG00000241288
LINC02615	ENSG00000251432
LINC02828	ENSG00000224164
LINC02840	ENSG00000224893
LINC02857	ENSG00000230852
LINCADL	ENSG00000287148
LIPH	ENSG00000163898
LIX1	ENSG00000145721
LIX1-AS1	ENSG00000251513
LMAN2	ENSG00000169223
LMBRD1	ENSG00000168216
LMBRD2	ENSG00000164187
LMLN	ENSG00000185621
LMLN-AS1	ENSG00000232832
LMNB1	ENSG00000113368
LMNB1-DT	ENSG00000251072
LMOD3	ENSG00000163380
LNCSRLR	ENSG00000240032
LNP1	ENSG00000206535
LNPEP	ENSG00000113441
LNX1	ENSG00000072201
LOX	ENSG00000113083
LPCAT1	ENSG00000153395
LPP	ENSG00000145012
LPP-AS2	ENSG00000270959
LRAT	ENSG00000121207
LRBA	ENSG00000198589
LRCH3	ENSG00000186001
LRFN2	ENSG00000156564
LRIG1	ENSG00000144749
LRIT3	ENSG00000183423
LRP11	ENSG00000120256
LRP2BP	ENSG00000109771
LRPAP1	ENSG00000163956
LRRC1	ENSG00000137269
LRRC31	ENSG00000114248
LRRC34	ENSG00000171757
LRRC58	ENSG00000163428
LRRC66	ENSG00000188993
LRRC73	ENSG00000204052
LRRIQ4	ENSG00000188306
LRRTM2	ENSG00000146006
LRTM1	ENSG00000144771
LSAMP	ENSG00000185565
LSAMP-AS1	ENSG00000240922
LSG1	ENSG00000041802
LSINCT5	ENSG00000281560
LSM11	ENSG00000155858
LSM2	ENSG00000204392
LSM6	ENSG00000164167
LSMEM2	ENSG00000179564
LST1	ENSG00000204482
LTA	ENSG00000226979
LTB	ENSG00000227507
LTC4S	ENSG00000213316
LTV1	ENSG00000135521
LUADT1	ENSG00000196634
LUCAT1	ENSG00000248323
LVRN	ENSG00000172901
LXN	ENSG00000079257
LY6G5B	ENSG00000240053
LY6G5C	ENSG00000204428
LY6G6C	ENSG00000204421
LY86	ENSG00000112799
LY86-AS1	ENSG00000216863
LYAR	ENSG00000145220
LYRM2	ENSG00000083099
LYRM4	ENSG00000214113
LYRM7	ENSG00000186687
LYSMD3	ENSG00000176018
MAD2L1	ENSG00000164109
MAD2L1BP	ENSG00000124688
MAEA	ENSG00000090316
MAGEF1	ENSG00000177383
MAGI1	ENSG00000151276
MAGI1-IT1	ENSG00000272610
MAK	ENSG00000111837
MALINC1	ENSG00000245146
MAML1	ENSG00000161021
MAML3	ENSG00000196782
MAN1A1	ENSG00000111885
MAN2A1	ENSG00000112893
MAN2B2	ENSG00000013288
MANBA	ENSG00000109323
MANEA	ENSG00000172469
MANEA-DT	ENSG00000261366
MANF	ENSG00000145050
MAP1B	ENSG00000131711
MAP3K1	ENSG00000095015
MAP3K13	ENSG00000073803
MAP3K5	ENSG00000197442
MAP3K7	ENSG00000135341
MAP6D1	ENSG00000180834
MAP7	ENSG00000135525
MAP9	ENSG00000164114
MAPK10	ENSG00000109339
MAPK13	ENSG00000156711
MAPK14	ENSG00000112062
MAPK9	ENSG00000050748
MAPKAPK3	ENSG00000114738
MARCHF1	ENSG00000145416
MARCHF11	ENSG00000183654
MARCHF3	ENSG00000173926
MARCHF6	ENSG00000145495
MARCKS	ENSG00000277443
MARVELD2	ENSG00000152939
MASP1	ENSG00000127241
MAST4	ENSG00000069020
MAST4-AS1	ENSG00000229666
MAST4-IT1	ENSG00000249057
MAT2B	ENSG00000038274
MATR3	ENSG00000015479
MB21D2	ENSG00000180611
MBD4	ENSG00000129071
MBLAC2	ENSG00000176055
MBNL1	ENSG00000152601
MBNL1-AS1	ENSG00000229619
MBOAT1	ENSG00000172197
MCC	ENSG00000171444
MCCC1	ENSG00000078070
MCCC2	ENSG00000131844
MCF2L2	ENSG00000053524
MCHR2	ENSG00000152034
MCM2	ENSG00000073111
MCM3	ENSG00000112118
MCM9	ENSG00000111877
MCTP1	ENSG00000175471
MCUB	ENSG00000005059
MCUR1	ENSG00000050393
MDC1	ENSG00000137337
MDFI	ENSG00000112559
MDGA1	ENSG00000112139
MDN1	ENSG00000112159
ME1	ENSG00000065833
MEA1	ENSG00000124733
MECOM	ENSG00000085276
MED10	ENSG00000133398
MED12L	ENSG00000144893
MED20	ENSG00000124641
MED23	ENSG00000112282
MED28	ENSG00000118579
MED7	ENSG00000155868
MEF2C	ENSG00000081189
MEF2C-AS1	ENSG00000248309
MEF2C-AS2	ENSG00000245864
MEGF10	ENSG00000145794
MEI4	ENSG00000269964
MEIKIN	ENSG00000239642
MELTF	ENSG00000163975
MELTF-AS1	ENSG00000228109
MEP1A	ENSG00000112818
MEPE	ENSG00000152595
METAP1	ENSG00000164024
METTL14	ENSG00000145388
METTL14-DT	ENSG00000281731
METTL24	ENSG00000053328
MFAP3	ENSG00000037749
MFAP3L	ENSG00000198948
MFN1	ENSG00000171109
MFSD1	ENSG00000118855
MFSD10	ENSG00000109736
MFSD4B	ENSG00000173214
MFSD8	ENSG00000164073
MGARP	ENSG00000137463
MGAT1	ENSG00000131446
MGAT4B	ENSG00000161013
MGAT4D	ENSG00000205301
MGLL	ENSG00000074416
MGST2	ENSG00000085871
MICA	ENSG00000204520
MICAL1	ENSG00000135596
MICB	ENSG00000204516
MIER3	ENSG00000155545
MINAR2	ENSG00000186367
MINDY4B	ENSG00000214237
MIR3142HG	ENSG00000253522
MIR3936HG	ENSG00000233006
MIR3945HG	ENSG00000251230
MIR4453HG	ENSG00000268471
MIR4458HG	ENSG00000247516
MITF	ENSG00000187098
MLF1	ENSG00000178053
MLIP	ENSG00000146147
MLIP-AS1	ENSG00000235050
MMAA	ENSG00000151611
MME	ENSG00000196549
MMRN1	ENSG00000138722
MMS22L	ENSG00000146263
MMUT	ENSG00000146085
MND1	ENSG00000121211
MOB1B	ENSG00000173542
MOCS1	ENSG00000124615
MOCS2	ENSG00000164172
MOG	ENSG00000204655
MON1A	ENSG00000164077
MORC1	ENSG00000114487
MOXD1	ENSG00000079931
MRAP2	ENSG00000135324
MRAS	ENSG00000158186
MRFAP1	ENSG00000179010
MRFAP1L1	ENSG00000178988
MRNIP	ENSG00000161010
MROH2B	ENSG00000171495
MRPL1	ENSG00000169288
MRPL14	ENSG00000180992
MRPL2	ENSG00000112651
MRPL22	ENSG00000082515
MRPL3	ENSG00000114686
MRPL36	ENSG00000171421
MRPL47	ENSG00000136522
MRPS10	ENSG00000048544
MRPS18A	ENSG00000096080
MRPS18B	ENSG00000204568
MRPS18C	ENSG00000163319
MRPS22	ENSG00000175110
MRPS27	ENSG00000113048
MRPS30	ENSG00000112996
MRPS30-DT	ENSG00000251141
MRS2	ENSG00000124532
MSANTD1	ENSG00000188981
MSH3	ENSG00000113318
MSH5	ENSG00000204410
MSL2	ENSG00000174579
MSMO1	ENSG00000052802
MST1	ENSG00000173531
MST1R	ENSG00000164078
MSX1	ENSG00000163132
MTCH1	ENSG00000137409
MTFR2	ENSG00000146410
MTHFD1L	ENSG00000120254
MTHFD2L	ENSG00000163738
MTMR12	ENSG00000150712
MTNR1A	ENSG00000168412
MTO1	ENSG00000135297
MTRES1	ENSG00000130349
MTREX	ENSG00000039123
MTRF1L	ENSG00000112031
MTRR	ENSG00000124275
MTTP	ENSG00000138823
MTX3	ENSG00000177034
MUC13	ENSG00000173702
MUC20	ENSG00000176945
MUC22	ENSG00000261272
MUC4	ENSG00000145113
MUSTN1	ENSG00000272573
MXD3	ENSG00000213347
MXD4	ENSG00000123933
MYB	ENSG00000118513
MYCT1	ENSG00000120279
MYH15	ENSG00000144821
MYL5	ENSG00000215375
MYLIP	ENSG00000007944
MYLK	ENSG00000065534
MYLK-AS1	ENSG00000239523
MYLK4	ENSG00000145949
MYNN	ENSG00000085274
MYO10	ENSG00000145555
MYO6	ENSG00000196586
MYOT	ENSG00000120729
MYOZ2	ENSG00000172399
MYOZ3	ENSG00000164591
MZB1	ENSG00000170476
N4BP2	ENSG00000078177
N4BP3	ENSG00000145911
NAA11	ENSG00000156269
NAA15	ENSG00000164134
NAA50	ENSG00000121579
NAA80	ENSG00000243477
NAAA	ENSG00000138744
NAALADL2	ENSG00000177694
NADK2	ENSG00000152620
NAF1	ENSG00000145414
NAIP	ENSG00000249437
NAP1L5	ENSG00000177432
NAT8L	ENSG00000185818
NBAT1	ENSG00000260455
NCAPG	ENSG00000109805
NCBP2	ENSG00000114503
NCBP2-AS1	ENSG00000225578
NCBP2AS2	ENSG00000270170
NCEH1	ENSG00000144959
NCK1	ENSG00000158092
NCK1-DT	ENSG00000239213
NCOA7	ENSG00000111912
NDFIP1	ENSG00000131507
NDNF	ENSG00000173376
NDST1	ENSG00000070614
NDST1-AS1	ENSG00000254333
NDST3	ENSG00000164100
NDST4	ENSG00000138653
NDUFA2	ENSG00000131495
NDUFAF2	ENSG00000164182
NDUFAF4	ENSG00000123545
NDUFB4	ENSG00000065518
NDUFB5	ENSG00000136521
NDUFC1	ENSG00000109390
NDUFS4	ENSG00000164258
NDUFS6	ENSG00000145494
NECTIN3	ENSG00000177707
NECTIN3-AS1	ENSG00000242242
NEDD9	ENSG00000111859
NEIL3	ENSG00000109674
NEK1	ENSG00000137601
NEK11	ENSG00000114670
NEK4	ENSG00000114904
NELFA	ENSG00000185049
NELFE	ENSG00000204356
NEPRO	ENSG00000163608
NEU1	ENSG00000204386
NEURL1B	ENSG00000214357
NFKB1	ENSG00000109320
NFKBIE	ENSG00000146232
NFKBIL1	ENSG00000204498
NFKBIZ	ENSG00000144802
NFXL1	ENSG00000170448
NFYA	ENSG00000001167
NHLRC1	ENSG00000187566
NHP2	ENSG00000145912
NHSL1	ENSG00000135540
NICN1	ENSG00000145029
NIM1K	ENSG00000177453
NIPAL1	ENSG00000163293
NIPAL4	ENSG00000172548
NIPBL	ENSG00000164190
NIPBL-DT	ENSG00000285967
NISCH	ENSG00000010322
NIT2	ENSG00000114021
NKAIN2	ENSG00000188580
NKAPL	ENSG00000189134
NKD2	ENSG00000145506
NLGN1	ENSG00000169760
NLN	ENSG00000123213
NMBR	ENSG00000135577
NMD3	ENSG00000169251
NME5	ENSG00000112981
NME9	ENSG00000181322
NMNAT3	ENSG00000163864
NMU	ENSG00000109255
NMUR2	ENSG00000132911
NNT	ENSG00000112992
NNT-AS1	ENSG00000248092
NOA1	ENSG00000084092
NOCT	ENSG00000151014
NOL7	ENSG00000225921
NOP14	ENSG00000087269
NOP14-AS1	ENSG00000249673
NOP16	ENSG00000048162
NOTCH4	ENSG00000204301
NOX3	ENSG00000074771
NPFFR2	ENSG00000056291
NPHP3	ENSG00000113971
NPHP3-AS1	ENSG00000248724
NPM1	ENSG00000181163
NPNT	ENSG00000168743
NPR3	ENSG00000113389
NPRL2	ENSG00000114388
NPY1R	ENSG00000164128
NPY2R	ENSG00000185149
NPY5R	ENSG00000164129
NQO2	ENSG00000124588
NR1I2	ENSG00000144852
NR2E1	ENSG00000112333
NR2F1	ENSG00000175745
NR2F1-AS1	ENSG00000237187
NR3C1	ENSG00000113580
NR3C2	ENSG00000151623
NREP	ENSG00000134986
NRG2	ENSG00000158458
NRM	ENSG00000137404
NRN1	ENSG00000124785
NRROS	ENSG00000174004
NRSN1	ENSG00000152954
NSA2	ENSG00000164346
NSD1	ENSG00000165671
NSD2	ENSG00000109685
NSG1	ENSG00000168824
NSG2	ENSG00000170091
NSUN2	ENSG00000037474
NSUN3	ENSG00000178694
NSUN7	ENSG00000179299
NT5DC1	ENSG00000178425
NT5DC2	ENSG00000168268
NT5E	ENSG00000135318
NUDCD2	ENSG00000170584
NUDT12	ENSG00000112874
NUDT16	ENSG00000198585
NUDT3	ENSG00000272325
NUDT6	ENSG00000170917
NUDT9	ENSG00000170502
NUP153	ENSG00000124789
NUP155	ENSG00000113569
NUP43	ENSG00000120253
NUP54	ENSG00000138750
NUS1	ENSG00000153989
NWD2	ENSG00000174145
NXPE3	ENSG00000144815
OARD1	ENSG00000124596
OCIAD1	ENSG00000109180
OCIAD2	ENSG00000145247
OCLN	ENSG00000197822
ODAPH	ENSG00000174792
OGFRL1	ENSG00000119900
OOEP	ENSG00000203907
OPA1	ENSG00000198836
OPA1-AS1	ENSG00000224855
OPN5	ENSG00000124818
OPRM1	ENSG00000112038
OR14J1	ENSG00000204695
OR2I1P	ENSG00000237988
OR2J2	ENSG00000204700
OR5H14	ENSG00000236032
ORC3	ENSG00000135336
OSBPL11	ENSG00000144909
OSMR	ENSG00000145623
OSTC	ENSG00000198856
OSTM1	ENSG00000081087
OSTM1-AS1	ENSG00000225174
OSTN	ENSG00000188729
OSTN-AS1	ENSG00000233308
OTOP1	ENSG00000163982
OTUD4	ENSG00000164164
OTULIN	ENSG00000154124
OTULINL	ENSG00000145569
OXCT1	ENSG00000083720
OXCT1-AS1	ENSG00000248668
P2RY1	ENSG00000169860
P2RY12	ENSG00000169313
P2RY13	ENSG00000181631
P2RY14	ENSG00000174944
P3H2	ENSG00000090530
P3H2-AS1	ENSG00000225764
P4HA2	ENSG00000072682
P4HA2-AS1	ENSG00000237714
PACRGL	ENSG00000163138
PACSIN1	ENSG00000124507
PAICS	ENSG00000128050
PAIP1	ENSG00000172239
PAIP2	ENSG00000120727
PAK1IP1	ENSG00000111845
PAK2	ENSG00000180370
PALLD	ENSG00000129116
PAM	ENSG00000145730
PANK3	ENSG00000120137
PAPSS1	ENSG00000138801
PAQR3	ENSG00000163291
PAQR8	ENSG00000170915
PAQR9	ENSG00000188582
PAQR9-AS1	ENSG00000241570
PARL	ENSG00000175193
PARM1	ENSG00000169116
PARP14	ENSG00000173193
PARP15	ENSG00000173200
PARP3	ENSG00000041880
PARP8	ENSG00000151883
PARP9	ENSG00000138496
PART1	ENSG00000152931
PBOV1	ENSG00000254440
PBRM1	ENSG00000163939
PBX2	ENSG00000204304
PCBD2	ENSG00000132570
PCBP4	ENSG00000090097
PCCB	ENSG00000114054
PCDH1	ENSG00000156453
PCDH10	ENSG00000138650
PCDH12	ENSG00000113555
PCDH18	ENSG00000189184
PCDH7	ENSG00000169851
PCDHA1	ENSG00000204970
PCDHA10	ENSG00000250120
PCDHA11	ENSG00000249158
PCDHA12	ENSG00000251664
PCDHA13	ENSG00000239389
PCDHA2	ENSG00000204969
PCDHA3	ENSG00000255408
PCDHA4	ENSG00000204967
PCDHA5	ENSG00000204965
PCDHA6	ENSG00000081842
PCDHA7	ENSG00000204963
PCDHA8	ENSG00000204962
PCDHA9	ENSG00000204961
PCDHAC1	ENSG00000248383
PCDHAC2	ENSG00000243232
PCDHB1	ENSG00000171815
PCDHB10	ENSG00000120324
PCDHB11	ENSG00000197479
PCDHB12	ENSG00000120328
PCDHB13	ENSG00000187372
PCDHB14	ENSG00000120327
PCDHB15	ENSG00000113248
PCDHB16	ENSG00000272674
PCDHB2	ENSG00000112852
PCDHB3	ENSG00000113205
PCDHB4	ENSG00000081818
PCDHB5	ENSG00000113209
PCDHB6	ENSG00000113211
PCDHB7	ENSG00000113212
PCDHB8	ENSG00000120322
PCDHB9	ENSG00000177839
PCDHGA1	ENSG00000204956
PCDHGA10	ENSG00000253846
PCDHGA11	ENSG00000253873
PCDHGA12	ENSG00000253159
PCDHGA2	ENSG00000081853
PCDHGA3	ENSG00000254245
PCDHGA4	ENSG00000262576
PCDHGA5	ENSG00000253485
PCDHGA6	ENSG00000253731
PCDHGA7	ENSG00000253537
PCDHGA8	ENSG00000253767
PCDHGA9	ENSG00000261934
PCDHGB1	ENSG00000254221
PCDHGB2	ENSG00000253910
PCDHGB3	ENSG00000262209
PCDHGB4	ENSG00000253953
PCDHGB5	ENSG00000276547
PCDHGB6	ENSG00000253305
PCDHGB7	ENSG00000254122
PCDHGC3	ENSG00000240184
PCDHGC4	ENSG00000242419
PCDHGC5	ENSG00000240764
PCGF3	ENSG00000185619
PCMT1	ENSG00000120265
PCNP	ENSG00000081154
PCOLCE2	ENSG00000163710
PCSK1	ENSG00000175426
PCYOX1L	ENSG00000145882
PCYT1A	ENSG00000161217
PDCD10	ENSG00000114209
PDCD6	ENSG00000249915
PDCL2	ENSG00000163440
